stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1291.44,24642.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.88,0,0,0,0,0,0,0,0,0,0,0
  5-6,1673.39,19909.05,0,36.78,0,0,0,0,0,0,0,0,0,67.43,0,0,0,0,0,0,0,0,0,0,0,649.74,67.43,0,0,226.8,0,441.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,294.42,307.56,0,638.78,0,5.26,0,1062,0,0,0,0,0,354.88,0,0,0,0,0,0,0,0,0,0,0,10125.8,278.64,0,0,3743.29,0,15.77,28.92,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,409.11,0,503.52,0,69.23,0,1098.29,0,0,0,0,0,94.41,0,0,0,0,0,6.29,0,0,0,0,3.15,10507.73,166.79,0,0,3656.78,0,9.44,22.03,18.88,412.25,0,28.32,18.88,0,0,0,0,0
 14-21,0,2,1,71,890,493,0,831,0,0,0,103,22,5,3,5,52,1,4,5,1,504,3,0,394,7566,123,27,84,255,0,38,5,844,54,8,748,2071,0,0,22,0,0
 24-34,0,0,0.82,24.63,261.85,265.14,0,1489.03,0,4.1,5.75,119.84,7.39,0.82,4.93,11.49,22.16,14.78,18.06,12.31,1.64,799.51,10.67,3.28,282.37,5567.87,20.52,49.25,80.44,0.82,0,87.83,0.82,4.1,38.58,0,77.98,1115.54,0,0,97.68,0,14.78
 36-46,0,0,0,2.42,145.02,42.7,0,1541.25,0.81,8.86,4.83,95.87,8.86,0.81,6.45,18.53,7.25,9.67,8.86,12.89,1.61,605.86,1.61,16.11,145.83,2614.4,12.89,41.09,22.56,0,0,33.03,1.61,4.83,27.39,0,0,514.02,0,0,44.31,0.81,16.11
 48-58,1.15,0,0,4.02,164.11,11.48,0,1541.81,0,9.75,9.75,115.33,31.56,0,3.44,16.64,6.31,16.07,11.48,20.66,0.57,638.07,3.44,29.84,131.98,1302.54,12.05,14.35,25.25,0,0,16.07,0,0.57,21.23,0,0.57,150.91,0,1.15,47.05,0.57,9.75
 60-70,1.96,0,0,0,155.08,18.65,0,908.89,0.98,6.87,7.85,158.03,54.97,0,4.91,12.76,7.85,11.78,13.74,24.54,0.98,448.56,1.96,25.52,74.6,778.35,14.72,18.65,14.72,0,1.96,18.65,0,0,25.52,0,0,38.28,2.94,0,30.43,1.96,1.96
 72-82,0,0,5.89,0.98,176.7,44.17,11.78,534.02,2.94,2.94,16.69,188.48,105.04,0,8.83,46.14,22.58,16.69,13.74,45.16,0,509.48,4.91,22.58,114.85,778.46,5.89,41.23,29.45,0,1.96,38.28,0,0,47.12,0,0,18.65,2.94,1.96,60.86,2.94,5.89
 84-94,1.06,0,3.19,4.25,240.02,72.22,22.3,511.9,3.19,7.43,20.18,150.81,208.16,0,2.12,58.41,27.61,14.87,16.99,101.96,1.06,428,5.31,33.99,120.01,609.61,15.93,40.36,24.43,1.06,5.31,67.97,0,0,89.21,0,0,15.93,18.05,8.5,73.28,10.62,3.19
 96-106,0,0,4.37,3.28,226.22,89.61,9.84,417.47,0,7.65,6.56,143.16,182.51,0,15.3,79.78,19.67,13.11,18.58,102.73,1.09,324.58,4.37,16.39,89.61,528.94,8.74,41.53,34.97,0,5.46,101.63,0,0,100.54,0,0,14.21,9.84,6.56,101.63,7.65,6.56
108-118,0.77,0,1.53,4.6,232.09,110.3,3.83,387.58,1.53,21.45,11.49,144.77,111.06,0,3.83,53.62,14.55,19.92,15.32,150.89,3.83,268.09,5.36,12.26,108.77,700.09,12.26,39.06,29.11,0,5.36,127.15,1.53,0,76.6,0,0,11.49,18.38,3.83,69.7,2.3,3.06
120,0,0,0,0,127.39,123.47,3.92,295.93,1.96,13.72,7.84,133.27,80.35,0,1.96,60.75,11.76,9.8,7.84,78.39,0,231.25,1.96,5.88,113.67,603.61,15.68,25.48,19.6,0,0,50.95,0,0,41.16,0,0,11.76,3.92,3.92,45.08,7.84,0
