stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,202.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,2.63,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.03,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,9.44,0,12.59,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,185.67,6.29,0,0,12.59,0,0,0,0,0,0,6.29,0,0,0,0,0
 14-21,0,0,1,16,230,7,0,10,0,0,0,98,2,3,5,0,6,0,0,0,0,3,2,0,4,921,11,0,0,0,0,76,2,13,1,4,643,0,0,2,0,0
 24-34,0,0,0.82,7.39,563.93,0.82,0,21.34,0,32.83,0.82,163.35,4.1,2.46,9.03,0.82,25.45,0,0,0,2.46,5.75,10.67,0,3.28,849.59,1.64,0.82,0.82,0,0,342.3,0,13.13,0.82,0.82,564.75,0,0,13.95,0,0
 36-46,0,0,0,0,254.59,0,0,17.72,0,48.34,0.81,123.27,1.61,0,6.45,0,7.25,0,0,0,0.81,2.42,4.03,0,2.42,326.3,0,0,0,0,0,322.27,0,4.03,0,0,160.33,0,0,2.42,0,0.81
 48-58,0,0,0,0,206,0.57,0,28.12,0,78.61,0,84.35,0.57,2.87,12.05,0,1.72,0,0,0,0.57,6.31,6.31,0,2.87,147.47,0,0,0,0,0,187.63,0,1.72,0,0,76.32,0,0,2.87,0,0
 60-70,0,0,0,0,250.29,0,0,243.42,0,71.65,0,86.37,1.96,0.98,15.7,0,2.94,0,0,0.98,0,20.61,8.83,0,1.96,111.89,0,1.96,0,0,0.98,208.08,0,0.98,0,0,29.45,0,0,1.96,0,0
 72-82,0,0,0.98,0,272.9,2.94,0,678.33,0,70.68,0,159.03,0.98,1.96,13.74,0.98,6.87,0,0.98,0,0,59.88,11.78,2.94,1.96,103.07,0,2.94,2.94,0,0.98,157.07,0,0,0,0,29.45,3.93,0,5.89,0,0
 84-94,0,0,0,0,551.2,0,0,654.22,0,138.06,0,88.15,7.43,5.31,14.87,1.06,11.68,0,1.06,0,0,47.79,13.81,1.06,3.19,70.09,0,0,3.19,0,0,357.91,0,1.06,0,0,20.18,40.36,0,2.12,3.19,0
 96-106,0,0,0,0,652.43,3.28,1.09,338.78,0,123.49,1.09,107.1,10.93,0,26.23,0,10.93,1.09,4.37,0,0,44.81,21.86,1.09,1.09,74.31,0,6.56,4.37,0,0,357.36,0,0,0,0,21.86,83.06,1.09,4.37,1.09,0
108-118,0,0,0,0,587.49,1.53,0.77,238.21,0.77,171.58,2.3,94.21,27.57,0.77,13.79,0,7.66,0,0.77,1.53,0,46.72,9.19,0.77,0.77,68.94,0.77,0,3.06,0,0,242.81,0,1.53,0,0,8.43,102.64,0,3.06,0,0
120,0,0,0,0,503.66,3.92,1.96,150.9,0,109.75,0,78.39,5.88,0,11.76,1.96,11.76,0,0,0,0,70.55,19.6,0,0,78.39,1.96,0,0,0,0,209.7,0,1.96,0,0,15.68,45.08,0,0,0,0
