stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,382.16,8091.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,471.98,5486.02,0,6.13,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,104.2,12.26,0,0,42.91,0,147.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,39.43,34.17,0,89.38,0,0,0,86.75,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,1140.86,65.72,0,0,533.63,0,63.09,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,151.05,0,12.59,0,135.32,0,0,0,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,2130.5,50.35,0,0,440.58,0,31.47,3.15,3.15,47.2,0,22.03,6.29,0,0,0,0,0
 14-21,0,2,2,43,2526,76,0,65,0,16,0,48,41,6,17,6,28,0,1,0,1,227,11,0,174,577,42,2,28,34,0,190,0,163,51,87,299,432,0,0,23,0,0
 24-34,0,0,0,14.78,1259.19,9.85,0,104.25,0.82,55.82,5.75,44.33,10.67,0.82,32.01,19.7,10.67,3.28,10.67,5.75,17.24,331.63,27.91,2.46,176.48,681.31,27.91,9.85,16.42,0,1.64,312.75,0,3.28,14.78,5.75,50.07,235.59,0,0,80.44,0,9.03
 36-46,0,0,1.61,0,621.98,1.61,0,116.82,1.61,95.07,10.47,53.98,5.64,0.81,25.78,27.39,2.42,3.22,10.47,1.61,10.47,376.25,8.06,10.47,105.54,534.96,20.95,8.06,7.25,0.81,0.81,215.92,0,0.81,10.47,2.42,0.81,165.97,0,3.22,62.04,0.81,19.34
 48-58,0,0,0,1.15,498.64,0,0,177.88,1.72,135.42,26.4,87.79,4.59,0.57,22.38,34.43,3.44,2.87,5.16,2.3,5.74,468.22,5.74,20.66,81.48,446.42,8.61,6.89,8.61,0.57,2.3,160.67,0,0,5.74,1.72,0,144.6,0,5.16,51.07,1.15,21.23
 60-70,0,0,0,0,444.63,0.98,0,178.64,8.83,135.45,16.69,107.97,13.74,1.96,15.7,31.41,1.96,2.94,7.85,0,2.94,611.49,4.91,43.19,51.04,382.79,2.94,7.85,9.82,0,4.91,129.56,0,0,4.91,0,0,63.8,0,27.48,50.06,21.59,13.74
 72-82,0,0,2.94,0,481.01,6.87,0,158.05,3.93,125.65,26.5,137.43,24.54,0,10.8,54.97,6.87,7.85,11.78,2.94,0.98,850.12,8.83,36.32,68.72,372.05,4.91,13.74,14.72,0,7.85,101.11,0.98,0,4.91,0.98,0,42.21,3.93,45.16,73.62,70.68,12.76
 84-94,1.06,0,1.06,0,887.86,9.56,0,176.3,8.5,240.02,13.81,97.71,36.11,0,11.68,83.9,25.49,13.81,9.56,2.12,8.5,550.14,11.68,58.41,54.16,193.29,9.56,14.87,15.93,0,4.25,266.57,0,0,15.93,2.12,0,39.3,9.56,46.73,79.65,70.09,5.31
 96-106,0,0,2.19,1.09,939.85,10.93,0,139.88,7.65,226.22,17.49,114.75,48.09,0,17.49,103.82,19.67,15.3,10.93,10.93,6.56,601.07,12.02,29.51,31.69,219.66,5.46,24.04,13.11,0,8.74,162.83,0,0,13.11,0,0,40.44,7.65,59.01,79.78,102.73,8.74
108-118,0,0,0.77,1.53,907.67,9.96,5.36,88.09,4.6,305.62,11.49,90.38,49.79,0,9.19,74.3,21.45,16.85,6.13,7.66,5.36,531.58,9.19,29.87,34.47,199.92,13.79,16.85,12.26,0,10.72,130.98,0,0,15.32,0,0,17.62,16.85,47.49,56.68,50.55,13.02
120,0,0,0,1.96,693.76,3.92,0,88.19,1.96,207.74,17.64,54.87,60.75,0,11.76,92.11,17.64,9.8,3.92,5.88,1.96,440.95,7.84,37.24,19.6,213.62,11.76,21.56,21.56,0,9.8,56.83,0,0,11.76,0,0,15.68,11.76,39.2,33.32,80.35,3.92
