stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,91.94,1311.74,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,79.69,24.52,0,0,30.65,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,47.32,94.63,0,141.95,0,2.63,462.65,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,2526.19,78.86,0,0,615.12,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,107,0,147.91,0,12.59,424.84,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,3112.35,84.97,0,0,569.6,0,0,6.29,3.15,69.23,0,6.29,0,0,0,0,0,0
 14-21,0,2,4,13,864,88,80,0,1,0,46,30,1,8,0,8,1,1,5,4,214,6,0,154,2299,39,2,49,48,0,3,3,109,55,3,128,603,0,0,24,0,1
 24-34,0,0,0,9.03,223.27,7.39,124.77,0,12.31,5.75,64.85,5.75,0,22.16,0.82,3.28,3.28,6.57,10.67,10.67,365.28,4.93,2.46,171.56,2112.88,20.52,5.75,30.37,0,0,2.46,0,0.82,10.67,0,26.27,507.29,0,0,129.7,0,2.46
 36-46,0.81,0,0,0.81,87.01,1.61,106.35,0,13.7,18.53,134.55,0.81,0,29,0,0,17.72,12.09,5.64,20.14,522.88,1.61,12.89,158.72,1346.27,8.06,6.45,21.75,0,0,3.22,0,0,8.06,0,0,435.87,0,1.61,65.26,0.81,12.89
 48-58,0.57,0,0,0.57,74.02,1.15,104.43,0.57,12.62,25.25,181.9,2.3,0,20.08,0.57,0.57,34.43,9.75,2.87,22.38,710.37,1.72,21.8,111.89,548.56,4.59,2.3,18.94,0,4.02,2.87,0,0,0.57,0,0,248.46,0,4.02,60.25,0.57,20.08
 60-70,0,0,0.98,0.98,78.52,0,79.5,0,12.76,15.7,197.29,12.76,0,8.83,0,0,54.97,5.89,4.91,11.78,738.1,0.98,24.54,83.43,230.66,0,0.98,7.85,0,4.91,3.93,0,0,0.98,0,0,72.63,0,17.67,44.17,6.87,25.52
 72-82,0,0,2.94,0.98,113.87,0,123.69,0,2.94,29.45,242.47,36.32,0,12.76,1.96,0,55.95,12.76,4.91,23.56,856.99,0.98,29.45,84.42,204.19,0,4.91,20.61,0,7.85,1.96,0,0,0.98,0,0,34.36,0,30.43,74.61,22.58,13.74
 84-94,1.06,0,5.31,1.06,206.04,1.06,104.08,1.06,21.24,25.49,154,48.85,0,6.37,3.19,2.12,90.27,9.56,3.19,20.18,538.45,2.12,27.61,57.35,141.25,3.19,3.19,14.87,0,6.37,2.12,0,0,2.12,0,0,29.74,0,29.74,42.48,23.36,12.74
 96-106,0,0,10.93,0,196.71,2.19,86.33,0,16.39,21.86,139.88,64.48,0,18.58,4.37,2.19,93.98,7.65,2.19,14.21,493.97,3.28,21.86,38.25,140.98,2.19,3.28,22.95,0,12.02,5.46,0,0,4.37,0,0,21.86,1.09,22.95,51.36,28.41,10.93
108-118,0,0,1.53,1.53,164.68,1.53,62.81,0,15.32,8.43,105.7,50.55,0,7.66,1.53,3.06,123.32,7.66,6.89,16.09,402.9,3.83,14.55,29.11,163.92,3.06,3.83,22.21,0,6.89,0.77,0,0,2.3,0,0,8.43,2.3,10.72,49.02,14.55,10.72
120,0,0,1.96,0,88.19,1.96,43.12,0,17.64,9.8,76.43,43.12,0,1.96,1.96,1.96,78.39,1.96,1.96,7.84,221.46,1.96,11.76,27.44,146.98,0,0,9.8,0,9.8,0,0,0,0,0,0,3.92,0,7.84,25.48,19.6,11.76
