stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,39.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,21.03,10.51,0,0,15.77,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15.73,0,0,15.73,0,6.29,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,5,220,21,0,16,0,1,0,0,3,1,5,0,4,0,1,0,2,46,1,0,21,68,95,1,8,1,0,96,6,7,8,34,18,0,0,17,0,0
 24-34,0,0,0,4.93,181.41,3.28,0,22.16,0,16.42,2.46,3.28,4.93,0,9.03,0.82,8.21,0,3.28,0,4.93,108.35,4.93,0.82,53.36,82.09,32.01,2.46,6.57,0,0,385.8,0,15.6,7.39,9.03,28.73,0,0,36.94,0,5.75
 36-46,0,0,0.81,0.81,133.74,4.03,0,33.84,3.22,32.23,12.89,16.92,6.45,0,12.89,12.89,4.03,0,8.86,4.03,4.83,194.97,8.86,4.83,42.7,111.18,51.56,3.22,13.7,0,0.81,385.92,0,8.86,6.45,0,35.45,0,0,16.92,0,8.06
 48-58,0,0,0.57,0,78.04,0,0,39.59,3.44,36.15,25.82,36.72,1.72,2.87,3.44,5.16,0,0.57,4.02,0,6.89,140.01,0.57,4.02,25.25,83.78,30.99,5.74,6.89,0.57,0,270.84,0,3.44,2.87,0,40.17,0,1.15,20.08,0,10.9
 60-70,0,0,0,0,84.41,0.98,0,59.87,5.89,53.98,33.37,27.48,3.93,1.96,3.93,12.76,3.93,0.98,2.94,0.98,2.94,142.32,5.89,0.98,20.61,72.63,19.63,0.98,6.87,0,0,127.6,0,5.89,1.96,0,20.61,0.98,1.96,14.72,1.96,2.94
 72-82,0,0,0,0,79.51,4.91,0,122.71,2.94,44.17,45.16,48.1,9.82,1.96,1.96,15.71,4.91,0.98,8.83,1.96,4.91,200.26,0.98,10.8,14.72,92.28,8.83,5.89,15.71,0.98,1.96,122.71,0,2.94,2.94,0,12.76,1.96,4.91,45.16,2.94,9.82
 84-94,0,0,0,0,172.05,3.19,0,131.69,5.31,123.2,42.48,28.68,21.24,2.12,1.06,37.17,8.5,8.5,7.43,15.93,13.81,147.62,5.31,10.62,11.68,49.92,22.3,8.5,13.81,0,3.19,379.15,0,16.99,3.19,0,8.5,3.19,9.56,38.23,9.56,6.37
 96-106,1.09,0,0,0,182.51,2.19,2.19,148.63,4.37,84.15,34.97,38.25,32.79,0,7.65,43.71,19.67,5.46,5.46,9.84,7.65,130.05,4.37,9.84,12.02,72.13,13.11,10.93,17.49,0,4.37,220.76,0,6.56,3.28,0,12.02,10.93,6.56,40.44,15.3,12.02
108-118,0,0,0.77,0,192.26,3.83,6.13,133.28,1.53,153.19,32.94,29.11,46.72,0,2.3,45.96,15.32,6.13,10.72,29.11,13.79,111.83,5.36,4.6,11.49,61.28,11.49,9.96,10.72,0,7.66,171.58,0,9.96,3.83,0,4.6,14.55,4.6,29.87,10.72,15.32
120,0,0,0,0,111.71,7.84,0,125.43,1.96,70.55,41.16,17.64,33.32,1.96,1.96,50.95,11.76,1.96,5.88,11.76,3.92,111.71,5.88,9.8,7.84,60.75,9.8,9.8,11.76,0,1.96,94.07,0,11.76,0,0,7.84,9.8,1.96,33.32,7.84,7.84
