stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,196.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,7.89,0,5.26,0,0,0,18.4,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,128.81,7.89,0,0,63.09,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,3.15,0,22.03,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,138.47,3.15,0,0,84.97,0,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,44,4,0,1,0,0,0,1,6,0,0,0,1,0,0,0,0,15,0,0,10,80,6,0,0,3,0,6,23,1,2,11,40,0,0,0,0,0
 24-34,0,0,0.82,0,19.7,0,0,6.57,0,1.64,0.82,4.93,2.46,0,1.64,0,1.64,0,0.82,1.64,0.82,27.09,0,0.82,12.31,127.23,2.46,0,6.57,0,0,45.97,0,4.1,0,2.46,32.83,0,0,16.42,0,0
 36-46,0,0,0,0,7.25,0,0,8.86,0.81,2.42,2.42,8.06,0.81,0,3.22,0,0,0,0.81,0,3.22,83.79,1.61,1.61,12.89,87.01,0,0,3.22,0,0,35.45,0,1.61,0.81,0,43.51,0,0,6.45,0,2.42
 48-58,0,0,0,0.57,8.61,0,0,11.48,1.15,0.57,4.02,4.02,0,1.15,2.3,0.57,0,0,2.87,0,1.15,106.15,0,4.02,14.35,64.84,1.15,0.57,2.3,0,0,30.99,0,1.15,1.15,0,22.38,0,1.72,12.05,0,1.15
 60-70,0,0,0,0,16.69,0,0,92.26,0,4.91,3.93,9.82,1.96,0,0,0.98,1.96,0.98,0.98,1.96,0,129.56,0.98,3.93,15.7,77.54,0,0.98,3.93,0,0.98,33.37,0,2.94,1.96,0,8.83,1.96,2.94,16.69,0,0.98
 72-82,0,0,0.98,0,29.45,0,0.98,221.86,0.98,0.98,6.87,20.61,4.91,0,4.91,4.91,0,1.96,0.98,0,0,220.87,1.96,9.82,24.54,124.67,0.98,0.98,8.83,0,0,63.81,0,11.78,0,0,8.83,0,7.85,36.32,6.87,0.98
 84-94,1.06,0,2.12,0,44.61,1.06,0,115.76,3.19,2.12,2.12,27.61,6.37,1.06,2.12,12.74,6.37,3.19,4.25,1.06,1.06,114.7,2.12,7.43,11.68,77.53,3.19,2.12,5.31,0,0,165.68,0,14.87,0,0,8.5,3.19,4.25,26.55,7.43,0
 96-106,0,0,2.19,0,36.06,4.37,2.19,178.13,3.28,8.74,4.37,22.95,6.56,0,9.84,8.74,5.46,2.19,4.37,3.28,1.09,132.23,2.19,7.65,17.49,95.08,1.09,4.37,6.56,0,2.19,231.68,0,22.95,3.28,0,6.56,3.28,7.65,42.62,4.37,1.09
108-118,0,0,3.06,0.77,42.13,1.53,3.06,116.43,5.36,12.26,6.89,25.28,9.96,0,5.36,11.49,3.83,4.6,3.83,2.3,1.53,150.13,3.06,7.66,20.68,86.55,1.53,3.83,13.02,0,3.83,156.26,0,16.85,2.3,0,5.36,2.3,5.36,19.15,3.83,1.53
120,0,0,0,0,47.03,3.92,3.92,76.43,1.96,21.56,1.96,13.72,7.84,0,3.92,19.6,1.96,1.96,5.88,3.92,0,90.15,0,3.92,11.76,113.67,1.96,3.92,11.76,0,1.96,127.39,0,15.68,0,0,5.88,5.88,3.92,33.32,5.88,0
