stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,197.67,3162.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,165.5,1728.56,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,18.39,0,55.17,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,15.77,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,184.01,10.51,0,0,34.17,0,13.14,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,28.32,0,3.15,0,9.44,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,283.23,3.15,0,0,18.88,0,3.15,0,0,3.15,0,0,3.15,0,0,0,0,0
 14-21,1,0,3,17,333,8,0,6,0,1,0,4,16,12,1,0,35,0,2,2,0,10,4,0,1,190,1,11,29,3,0,67,0,7,35,0,4,60,0,0,0,0,0
 24-34,0,0,1.64,14.78,122.31,0.82,0,64.03,0,9.03,0,4.93,4.93,4.1,0,0.82,109.17,0,13.13,5.75,0.82,12.31,24.63,0,9.03,564.75,0.82,52.53,60.74,0,0,158.43,0,0,55,0.82,0.82,95.22,0,0,1.64,0,0
 36-46,0,0,0.81,5.64,51.56,13.7,0,295.68,0,5.64,0,7.25,12.09,1.61,1.61,0,51.56,0,15.31,10.47,0.81,11.28,20.14,0.81,2.42,691.26,0,70.9,42.7,0,0,128.1,0,0,42.7,0,0,105.54,0,0,1.61,0,0
 48-58,0,0,0.57,1.72,27.54,22.95,0,502.65,0,8.03,1.72,16.07,17.21,4.59,0,0,20.08,0,16.07,8.03,0.57,23.53,17.79,0.57,5.16,581.26,0,38.44,33.28,0,0,76.89,0.57,0,22.38,0,0,64.27,0,0,0.57,0,1.72
 60-70,0,0,1.96,0,45.15,0.98,0,349.42,0.98,7.85,0,25.52,53.98,4.91,0.98,1.96,29.45,0,30.43,24.54,0,10.8,13.74,0,2.94,762.64,0,45.15,40.24,0,0,91.28,0,0,33.37,0,0,50.06,2.94,0.98,0.98,0,0
 72-82,0,0,21.6,1.96,67.73,6.87,6.87,195.35,0,3.93,0.98,50.06,228.73,6.87,0.98,2.94,54.97,0,43.19,23.56,0.98,30.43,30.43,0.98,4.91,605.69,0,67.73,79.51,0,0,63.81,0,0,54.97,0,0,25.52,22.58,1.96,2.94,0,1.96
 84-94,0,0,12.74,5.31,110.45,5.31,19.12,160.37,0,18.05,1.06,32.92,408.88,7.43,0,2.12,77.53,0,67.97,52.04,0,36.11,24.43,2.12,2.12,351.53,0,79.65,101.96,0,0,196.48,0,0,92.4,0,0,13.81,93.46,0,2.12,0,0
 96-106,0,0,13.11,8.74,136.61,8.74,30.6,146.44,0,19.67,1.09,42.62,542.05,2.19,1.09,7.65,76.5,2.19,78.68,56.83,0,30.6,18.58,1.09,1.09,369.38,1.09,93.98,109.28,0,0,205.46,0,0,101.63,0,0,8.74,107.1,0,2.19,1.09,3.28
108-118,0,0,9.19,13.02,137.87,6.13,36,90.38,1.53,19.15,1.53,42.13,572.17,0,0,6.13,80.43,3.83,63.57,60.51,0,20.68,14.55,2.3,0.77,406.73,0.77,72.77,84.26,0,0.77,142.47,0,0,60.51,0,0,5.36,92.68,0.77,3.06,1.53,0.77
120,0,0,5.88,3.92,107.79,3.92,7.84,90.15,0,25.48,0,47.03,278.29,0,0,5.88,25.48,1.96,39.2,48.99,1.96,29.4,7.84,1.96,7.84,407.64,1.96,35.28,58.79,0,1.96,90.15,0,0,39.2,0,0,5.88,33.32,1.96,1.96,0,0
