stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,869.74,14205.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.87,0,0,0,0,0,0,0,0,0,0,0
  5-6,459.72,5443.12,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,190.02,18.39,0,0,42.91,0,147.11,0,0,0,0,0,0,0,0,0,0,0
  7-9,120.92,144.58,0,310.19,0,5.26,578.32,0,0,0,0,0,170.87,0,0,0,0,0,0,0,0,0,0,0,4439.9,176.12,0,0,1782.27,0,13.14,52.57,0,2.63,0,0,0,0,0,0,0,0
 10-12,3.15,91.26,0,195.11,0,22.03,361.9,0,0,0,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,2759.89,116.44,0,0,1258.79,0,9.44,50.35,3.15,91.26,0,12.59,6.29,0,0,0,0,0
 14-21,0,0,1,8,63,30,37,0,1,0,42,6,0,1,0,3,0,0,0,0,77,1,0,56,432,10,1,10,25,0,53,10,123,38,5,146,290,0,0,6,0,0
 24-34,0,0,1.64,8.21,14.78,0,97.68,0,8.21,3.28,36.94,4.93,0,5.75,0,3.28,0.82,1.64,0,0.82,132.16,0,0.82,50.07,362,2.46,4.93,5.75,0,0,124.77,0.82,0,7.39,1.64,20.52,157.6,0,0,18.06,0,1.64
 36-46,0,0,0,0,5.64,0,125.68,0,1.61,4.83,24.98,0,0.81,3.22,0,2.42,0,0.81,0,0.81,120.04,2.42,0.81,27.39,283.6,0.81,5.64,4.83,0,0,122.46,0.81,0,3.22,0.81,0.81,89.43,0,0,12.09,0,0.81
 48-58,0,0,0,0,3.44,1.15,157.22,0,0,5.16,24.67,0,0,4.02,0.57,1.72,0,0,0.57,0,153.78,1.72,7.46,21.23,104.43,0.57,5.16,3.44,0,0,64.84,0,0,4.02,0,0,52.79,0,0.57,10.33,0,0
 60-70,0,0,0,0,5.89,0,184.53,0,2.94,7.85,40.24,1.96,0,5.89,0,0.98,0,3.93,0,0,234.58,4.91,10.8,16.69,70.67,0,4.91,4.91,0,1.96,80.48,0,0,0.98,0,0,21.59,0,5.89,11.78,0.98,1.96
 72-82,0,0,0,0,15.71,0.98,120.74,0,0,10.8,43.19,0,0,5.89,0,4.91,0,2.94,0,0,321,1.96,8.83,17.67,84.42,0.98,16.69,12.76,0,1.96,45.16,0,0,1.96,0,0,10.8,1.96,7.85,14.72,3.93,1.96
 84-94,0,0,1.06,0,25.49,2.12,127.44,0,1.06,6.37,25.49,1.06,0,6.37,2.12,5.31,2.12,7.43,0,0,204.97,2.12,19.12,20.18,50.98,1.06,14.87,19.12,0,0,172.05,0,0,1.06,0,0,11.68,1.06,2.12,18.05,6.37,0
 96-106,0,0,0,0,34.97,1.09,143.16,1.09,2.19,2.19,21.86,2.19,0,6.56,3.28,8.74,0,10.93,1.09,0,167.21,4.37,3.28,7.65,49.18,1.09,15.3,22.95,0,0,149.72,0,0,0,0,0,4.37,4.37,7.65,15.3,3.28,0
108-118,0,0,0,0.77,30.64,0,180.77,0.77,2.3,2.3,32.17,2.3,0,3.06,1.53,13.02,3.06,9.19,0,0.77,108,1.53,3.83,11.49,49.02,1.53,4.6,17.62,0,2.3,97.28,0,0,2.3,1.53,0,3.06,2.3,3.06,13.02,4.6,0
120,0,0,0,0,37.24,3.92,123.47,3.92,5.88,3.92,31.36,0,0,3.92,0,1.96,5.88,7.84,0,0,103.87,1.96,5.88,7.84,54.87,1.96,7.84,11.76,0,1.96,90.15,0,0,0,0,0,3.92,1.96,0,7.84,1.96,0
