stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,856.57,13757.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.76,0,0,0,0,0,0,0,0,0,0,0
  5-6,1464.98,18480.85,0,24.52,0,0,0,0,0,0,0,0,0,55.17,0,0,0,0,0,0,0,0,0,0,0,588.44,55.17,0,0,153.24,0,263.57,0,0,0,0,0,0,0,0,0,0,0
  7-9,365.39,304.93,0,625.63,0,5.26,0,1096.17,0,0,0,0,0,428.48,0,0,0,0,0,0,0,0,0,0,0,10004.88,423.22,0,0,3722.26,0,39.43,31.54,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,267.49,0,402.81,0,40.91,0,874.86,0,0,0,0,0,116.44,0,0,0,0,0,6.29,0,0,0,0,0,6885.57,286.37,0,0,2624.57,0,15.73,18.88,6.29,283.23,0,22.03,15.73,0,0,0,0,0
 14-21,1,1,4,49,933,206,0,460,0,2,0,111,30,11,10,1,32,0,7,6,9,305,3,0,274,4401,157,21,86,174,0,74,5,649,91,26,612,1495,0,0,19,0,5
 24-34,0,0,4.93,21.34,250.36,25.45,0,702.65,0,6.57,9.85,95.22,9.03,0,9.03,5.75,20.52,9.03,25.45,7.39,19.7,423.56,6.57,2.46,164.17,4791.34,33.66,68.95,51.71,0.82,0,205.21,0,2.46,20.52,6.57,109.17,1200.91,0,0,72.24,0,18.88
 36-46,0,0,0.81,1.61,78.96,6.45,0,1186.75,3.22,6.45,17.72,186.92,6.45,0,12.89,10.47,8.86,6.45,16.11,6.45,8.06,444.73,3.22,12.09,125.68,5225.57,21.75,40.28,33.03,0.81,1.61,116.82,1.61,3.22,5.64,1.61,2.42,1221.39,0,0,40.28,0.81,11.28
 48-58,0,0,1.72,2.87,72.3,3.44,0,1628.46,2.3,14.35,22.95,296.66,10.9,0.57,8.03,10.33,8.61,8.03,14.35,6.31,4.59,576.1,2.87,23.53,102.71,3831.3,6.31,25.25,36.15,0,1.15,63.69,0,0.57,5.16,2.3,0,815.38,0,1.72,35,0.57,11.48
 60-70,0,0,0.98,0,73.61,5.89,0,1950.28,2.94,14.72,14.72,292.49,9.82,0,13.74,12.76,4.91,11.78,15.7,11.78,1.96,617.38,4.91,26.5,66.74,3551.15,11.78,30.43,26.5,0,5.89,64.78,0,0,7.85,2.94,0,417.15,1.96,8.83,31.41,4.91,8.83
 72-82,0,0,10.8,0.98,93.26,22.58,0.98,1477.4,6.87,4.91,26.5,334.75,34.36,0,8.83,28.47,13.74,9.82,17.67,8.83,0.98,694.03,10.8,22.58,80.5,2457.1,7.85,50.06,47.12,0,5.89,81.48,0,0,7.85,1.96,0,187.5,12.76,13.74,76.57,18.65,12.76
 84-94,0,0,15.93,0,140.19,19.12,3.19,1127.88,5.31,20.18,18.05,228.34,55.23,2.12,7.43,44.61,19.12,18.05,13.81,18.05,9.56,464.11,9.56,27.61,72.22,1354.1,16.99,36.11,38.23,0,2.12,229.4,0,0,13.81,2.12,0,121.07,22.3,25.49,49.92,14.87,6.37
 96-106,1.09,0,8.74,0,150.81,27.32,4.37,770.46,9.84,20.76,15.3,222.94,54.64,0,14.21,49.18,21.86,18.58,17.49,6.56,2.19,409.82,9.84,18.58,62.29,1056.78,7.65,60.11,40.44,0,9.84,160.65,1.09,0,14.21,1.09,0,48.09,24.04,9.84,59.01,18.58,13.11
108-118,0,0,3.83,0.77,134.04,33.7,14.55,576,0.77,28.34,9.19,153.96,45.96,0,4.6,49.02,16.09,14.55,10.72,10.72,4.6,298.73,9.19,8.43,60.51,1295.24,12.26,43.66,42.89,0,3.06,121.02,1.53,0,7.66,1.53,0,39.83,16.09,12.26,55.15,8.43,9.19
120,0,0,7.84,0,133.27,41.16,11.76,542.86,5.88,21.56,15.68,150.9,39.2,0,7.84,66.63,13.72,3.92,9.8,9.8,1.96,270.45,3.92,7.84,52.91,1287.58,13.72,43.12,37.24,0,3.92,133.27,0,0,15.68,1.96,0,47.03,9.8,9.8,41.16,3.92,11.76
