stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,18.4,0,7.89,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,270.76,28.92,0,0,996.28,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,116.44,0,273.79,0,0,9.44,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,1211.58,75.53,0,0,2951.86,0,6.29,3.15,6.29,427.99,0,18.88,31.47,0,0,0,0,0
 14-21,1,4,1,12,749,152,19,0,15,0,138,74,1,0,0,2,0,2,0,16,167,1,0,224,372,136,2,2,265,0,8,0,1049,69,28,1045,2354,0,0,26,0,0
 24-34,0,0,0,9.03,50.07,18.06,41.04,1.64,27.09,13.95,219.99,13.95,0.82,0.82,0.82,1.64,1.64,13.95,0,17.24,271.7,0,0,391.55,471.99,29.55,3.28,0,0,0,6.57,0,3.28,20.52,12.31,187.98,2188.4,0,0,121.49,0,1.64
 36-46,1.61,0,0,0,6.45,2.42,31.42,4.03,8.86,41.89,121.66,7.25,0,0.81,0.81,0,1.61,8.06,0.81,0.81,287.62,0,9.67,248.95,368.19,17.72,3.22,0.81,0,0.81,5.64,0,4.03,4.83,4.03,1.61,2251.04,0,0,59.62,0,0
 48-58,0,0,0,0,4.59,1.15,82.63,2.87,4.59,25.82,111.89,3.44,0,0.57,1.72,0,3.44,8.03,0.57,2.3,285.18,0.57,17.21,162.39,401.66,5.74,1.15,1.15,0,0,2.3,0,0.57,5.16,2.3,0,1915.93,0,0,41.31,0.57,6.89
 60-70,0,0,0,0,3.93,0.98,52.02,0.98,2.94,28.46,109.93,1.96,0,0,1.96,0,0.98,4.91,0,1.96,233.6,0,25.52,101.1,233.6,3.93,0,1.96,0,0,4.91,0,0,2.94,3.93,0,1158.2,0,7.85,26.5,4.91,7.85
 72-82,0,0,0,0,9.82,4.91,52.03,1.96,1.96,38.28,193.39,5.89,0,0.98,0.98,0.98,0.98,8.83,1.96,0,213.02,0,17.67,119.76,198.3,5.89,0,0,0,1.96,1.96,0,0,8.83,0.98,0,485.92,0.98,11.78,37.3,9.82,2.94
 84-94,0,0,5.31,0,9.56,0,95.58,4.25,5.31,20.18,152.93,10.62,0,0,3.19,1.06,6.37,1.06,0,2.12,170.99,0,21.24,84.96,118.95,7.43,0,0,0,1.06,3.19,0,0,13.81,5.31,0,368.53,0,10.62,32.92,8.5,1.06
 96-106,0,0,1.09,0,3.28,1.09,38.25,1.09,6.56,19.67,118.03,6.56,0,1.09,0,1.09,3.28,7.65,1.09,3.28,142.07,1.09,18.58,90.71,107.1,7.65,0,1.09,0,0,2.19,0,0,8.74,4.37,0,102.73,0,7.65,38.25,25.14,3.28
108-118,0,0,0.77,0,4.6,2.3,16.09,1.53,6.13,13.79,96.51,3.83,0,0.77,1.53,0,11.49,0.77,0.77,1.53,104.17,0,11.49,74.3,88.09,5.36,0,0,0,2.3,1.53,0,0,10.72,2.3,0,72,0,2.3,20.68,6.13,6.13
120,0,0,0,0,3.92,0,7.84,3.92,1.96,5.88,76.43,0,0,0,1.96,0,1.96,1.96,0,0,103.87,0,15.68,56.83,48.99,7.84,0,0,0,0,1.96,1.96,0,3.92,1.96,0,45.08,0,1.96,9.8,11.76,0
