stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,79.07,1647.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.42,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,416.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,2.63,0,0,0,7.89,0,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,47.32,5.26,0,0,13.14,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,15.73,0,0,0,12.59,0,0,0,0,0,72.38,0,0,0,0,0,0,0,0,0,0,0,185.67,6.29,0,0,62.94,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,0,62,16,0,26,0,3,0,5,6,36,0,17,1,0,0,0,1,24,1,0,16,474,0,5,5,2,0,15,68,1,0,47,185,0,0,11,0,2
 24-34,0,0,3.28,0,16.42,1.64,0,47.61,4.1,8.21,0.82,8.21,2.46,4.93,0.82,29.55,14.78,0,3.28,0.82,8.21,63.21,3.28,0,36.94,1141.81,0.82,46.79,13.13,0,0,73.88,0,0,0.82,8.21,296.33,0,0,45.15,0,1.64
 36-46,0,0,0,0,5.64,0,0,87.01,11.28,4.03,3.22,18.53,0,1.61,1.61,35.45,4.03,0,0,0.81,18.53,88.62,0,0.81,38.67,2188.2,1.61,50.76,4.03,0,0,62.84,0,0.81,0,0,451.17,0,0.81,23.36,0,1.61
 48-58,0.57,0,0.57,0,9.18,1.72,0,290.35,18.36,2.3,3.44,41.31,0.57,2.3,2.87,27.54,4.59,0.57,1.72,1.15,14.92,124.52,2.3,4.02,33.85,2329.07,0,21.8,6.31,0,0,47.63,0,0.57,0,0,436.09,0,2.3,20.08,0.57,1.15
 60-70,0.98,0,1.96,0.98,15.7,0,0,714.55,17.67,5.89,2.94,38.28,0.98,1.96,0.98,30.43,7.85,2.94,0.98,0.98,12.76,163.91,1.96,7.85,23.56,2475.4,0.98,18.65,3.93,0,0.98,81.47,0,1.96,0,0,371.02,0,9.82,14.72,5.89,0.98
 72-82,0,0,6.87,0.98,30.43,3.93,0,912.95,9.82,2.94,3.93,58.9,7.85,0,5.89,41.23,12.76,0.98,3.93,0,11.78,253.27,0.98,13.74,21.6,1885.77,0,16.69,5.89,0,3.93,115.84,0,0,0,0,162.96,5.89,13.74,53.01,25.52,6.87
 84-94,0,0,7.43,1.06,44.61,3.19,0,570.31,19.12,7.43,3.19,56.29,11.68,2.12,5.31,56.29,22.3,1.06,3.19,1.06,14.87,189.04,2.12,8.5,21.24,944.15,2.12,15.93,4.25,0,2.12,369.59,0,3.19,0,0,95.58,6.37,12.74,46.73,20.18,3.19
 96-106,0,0,1.09,0,80.87,6.56,3.28,439.32,31.69,9.84,5.46,50.27,10.93,0,4.37,62.29,16.39,0,7.65,3.28,9.84,169.39,4.37,9.84,14.21,690.68,0,31.69,4.37,0,3.28,373.75,0,1.09,0,0,34.97,6.56,6.56,66.66,14.21,3.28
108-118,0,0,4.6,0,63.57,4.6,0,328.6,28.34,8.43,6.89,29.11,10.72,0,1.53,28.34,27.57,0.77,0.77,2.3,16.09,121.02,7.66,8.43,17.62,808.86,0.77,22.98,3.83,0,2.3,334.73,0,4.6,0.77,0,23.74,1.53,6.13,31.4,17.62,0
120,0,0,1.96,0,43.12,0,3.92,266.53,27.44,9.8,1.96,17.64,1.96,0,1.96,45.08,11.76,0,1.96,1.96,13.72,88.19,7.84,3.92,23.52,742.76,5.88,11.76,3.92,1.96,3.92,321.4,0,1.96,1.96,0,11.76,0,1.96,17.64,9.8,0
