stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1159.66,21480.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,1287.22,14367.86,0,18.39,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,275.83,24.52,0,0,79.69,0,288.09,0,0,0,0,0,0,0,0,0,0,0
  7-9,141.95,115.66,0,228.7,0,0,0,373.28,0,0,0,0,0,152.47,0,0,0,0,0,0,0,0,0,0,0,3659.17,149.84,0,0,1440.53,0,23.66,78.86,0,0,0,0,0,0,0,0,0,0
 10-12,6.29,66.09,0,144.76,0,34.62,0,276.93,0,0,0,0,0,59.79,0,0,0,0,0,3.15,0,0,0,0,0,2470.37,94.41,0,0,1104.59,0,6.29,40.91,15.73,97.56,0,6.29,3.15,0,0,0,0,0
 14-21,0,1,2,16,238,61,0,92,0,2,0,31,11,2,4,2,10,2,1,7,1,109,0,0,77,1138,48,5,25,48,0,18,13,204,28,21,274,458,0,0,8,0,0
 24-34,0,0,1.64,10.67,84.55,13.13,0,210.96,0.82,12.31,8.21,36.94,6.57,0.82,9.03,4.1,16.42,2.46,8.21,6.57,11.49,205.21,3.28,1.64,85.37,1901.1,19.7,22.16,27.91,0,0,63.21,1.64,2.46,9.03,13.13,64.03,507.29,0,0,49.25,0,13.13
 36-46,0,0,0,0.81,33.84,4.03,0,398,3.22,8.06,11.28,66.06,0.81,0.81,5.64,2.42,3.22,0.81,4.83,5.64,4.83,218.34,0,4.83,66.87,1766.03,12.09,20.14,15.31,0,0,71.7,2.42,0.81,4.03,6.45,2.42,476.96,0,0,31.42,0.81,9.67
 48-58,0,0,0,0,32.13,5.74,0,496.92,4.02,9.75,19.51,109.02,1.72,2.3,5.16,3.44,1.72,2.87,9.18,1.72,8.61,286.33,2.3,8.03,50.49,1442.55,7.46,9.18,11.48,0,1.15,43.04,0.57,0,5.74,8.61,0,360.35,0,1.72,19.51,0,9.75
 60-70,0.98,0,0.98,0,41.22,10.8,0,759.7,4.91,9.82,15.7,131.52,1.96,0.98,3.93,11.78,6.87,5.89,8.83,0.98,5.89,350.4,0.98,11.78,45.15,1527.25,7.85,17.67,15.7,0.98,1.96,70.67,0,0,3.93,1.96,0,246.36,0.98,3.93,17.67,3.93,11.78
 72-82,0,0,2.94,0,56.94,38.28,0,668.51,3.93,4.91,14.72,165.9,14.72,0.98,9.82,15.71,12.76,13.74,15.71,3.93,2.94,451.56,4.91,14.72,36.32,1219.22,6.87,22.58,24.54,0,2.94,50.06,0,0,2.94,1.96,0,109.95,6.87,12.76,51.05,12.76,14.72
 84-94,0,0,6.37,1.06,89.21,36.11,0,503.41,2.12,20.18,12.74,108.33,18.05,4.25,2.12,30.8,18.05,23.36,9.56,4.25,4.25,336.67,6.37,15.93,31.86,630.85,12.74,19.12,23.36,0,2.12,187.98,0,0,11.68,4.25,0,72.22,10.62,11.68,35.05,16.99,10.62
 96-106,0,0,2.19,0,110.38,45.9,3.28,378.12,4.37,20.76,13.11,107.1,26.23,0,6.56,28.41,14.21,6.56,20.76,9.84,3.28,326.76,4.37,8.74,32.79,543.14,4.37,24.04,34.97,0,3.28,113.66,1.09,0,7.65,7.65,0,34.97,4.37,7.65,43.71,14.21,10.93
108-118,0,0,2.3,0,94.21,23.74,6.89,288.77,9.19,26.81,15.32,114.89,25.28,0,5.36,26.81,19.92,23.74,11.49,12.26,8.43,235.15,0.77,9.19,40.6,637.28,3.83,16.09,30.64,0,2.3,116.43,0.77,0,7.66,5.36,0,19.92,6.13,9.19,39.83,6.13,15.32
120,0,0,1.96,0,119.55,39.2,1.96,221.46,9.8,23.52,1.96,84.27,23.52,0,7.84,39.2,9.8,11.76,13.72,1.96,3.92,178.34,3.92,5.88,35.28,587.94,13.72,13.72,33.32,0,3.92,101.91,1.96,0,9.8,0,0,19.6,3.92,1.96,21.56,9.8,3.92
