stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,224.02,3689.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.98,0,0,0,0,0,0,0,0,0,0,0
  5-6,226.8,1330.13,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,42.91,6.13,0,0,12.26,0,159.37,0,0,0,0,0,0,0,0,0,0,0
  7-9,55.2,15.77,0,31.54,0,2.63,15.77,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,318.07,73.6,0,0,244.47,0,15.77,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,59.79,0,6.29,40.91,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,405.96,69.23,0,0,147.91,0,9.44,12.59,3.15,62.94,0,0,6.29,0,0,0,0,0
 14-21,0,0,2,10,111,195,24,0,4,0,5,4,0,4,0,9,0,0,0,2,31,0,0,5,212,18,2,3,5,0,16,0,9,6,6,10,116,0,0,1,0,0
 24-34,0,0,4.93,0.82,28.73,36.94,99.32,0,3.28,0,9.03,1.64,0,3.28,0.82,9.85,0,1.64,0,0,30.37,4.1,0,13.95,482.66,3.28,14.78,2.46,0,0.82,119.02,0,0,0,10.67,7.39,156.78,0,0,13.95,0,0
 36-46,0,0,0,0,12.89,0,87.01,0,4.03,1.61,20.95,0.81,0,2.42,0,0,0,3.22,0,0,30.62,4.83,0.81,8.86,613.92,0.81,8.86,4.83,0,0,124.07,1.61,0,0,4.83,0,179.66,0,0,0,0,1.61
 48-58,0,0,0,0,13.2,0.57,107.3,0,12.62,0.57,53.36,0.57,0,2.87,0,1.15,0,1.15,1.15,0.57,48.77,4.59,2.3,10.33,576.1,0.57,6.89,10.33,0,0,182.47,0,0,0,8.03,0,125.66,0,0.57,3.44,0,1.15
 60-70,0,0,0.98,0,21.59,0.98,160.97,0.98,18.65,1.96,73.61,5.89,0,2.94,2.94,2.94,0.98,1.96,0,0.98,58.89,2.94,2.94,8.83,689.03,1.96,4.91,12.76,0,0,228.69,0,0,0,6.87,0,102.08,0.98,0.98,3.93,0.98,1.96
 72-82,0,0,2.94,0,29.45,4.91,179.64,1.96,15.71,4.91,96.2,9.82,0,5.89,1.96,0.98,0,10.8,0.98,3.93,100.13,2.94,4.91,12.76,652.81,0.98,13.74,24.54,0,0.98,293.52,0,0,0.98,0.98,0,49.08,3.93,4.91,9.82,2.94,2.94
 84-94,1.06,0,4.25,0,76.47,0,124.26,10.62,64.78,3.19,56.29,25.49,0,2.12,4.25,9.56,3.19,6.37,1.06,2.12,62.66,4.25,2.12,4.25,304.8,1.06,9.56,28.68,0,0,851.75,0,0,2.12,5.31,0,33.99,2.12,1.06,4.25,2.12,0
 96-106,0,0,2.19,1.09,97.26,5.46,106.01,13.11,67.76,2.19,57.92,27.32,0,10.93,4.37,15.3,0,13.11,3.28,4.37,98.36,2.19,5.46,4.37,303.81,1.09,15.3,55.74,0,2.19,663.36,1.09,0,2.19,6.56,0,15.3,1.09,5.46,10.93,9.84,2.19
108-118,0,0,2.3,0.77,111.06,3.06,71.23,16.85,94.98,0,51.32,22.21,0,3.83,2.3,15.32,3.06,7.66,2.3,5.36,66.64,7.66,3.83,8.43,340.09,4.6,7.66,29.87,0,0,510.13,0,0,0.77,9.19,0,6.13,1.53,6.89,11.49,5.36,0.77
120,0,0,1.96,1.96,52.91,3.92,41.16,17.64,54.87,3.92,50.95,15.68,0,5.88,5.88,5.88,3.92,3.92,0,1.96,41.16,5.88,3.92,1.96,290.05,3.92,7.84,25.48,0,0,258.69,0,1.96,0,1.96,0,9.8,5.88,9.8,11.76,3.92,0
