stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,566.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,606.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,52.57,0,31.54,0,0,315.45,0,0,0,0,0,34.17,0,0,0,0,0,0,0,0,0,0,0,1138.23,13.14,0,0,165.61,0,2.63,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,25.18,0,3.15,273.79,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,736.39,9.44,0,0,138.47,0,3.15,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,42,10,8,0,1,0,1,0,0,2,0,0,0,0,0,0,9,0,0,18,129,1,0,5,3,0,3,0,9,0,1,11,52,0,0,9,0,0
 24-34,0,0,0,0.82,29.55,1.64,23.8,0,5.75,1.64,12.31,0.82,0.82,4.93,0.82,0.82,0,0.82,0,2.46,48.43,0,0,13.95,353.79,0.82,1.64,8.21,0,0,2.46,0,0,0,0,6.57,82.91,0,0,39.4,0,0.82
 36-46,0,0,0,0,14.5,0,23.36,0,14.5,1.61,25.78,0.81,0,0.81,0,0,0,0,0,0,38.67,0.81,1.61,16.92,230.42,1.61,2.42,5.64,0,0,3.22,0,0,0,0,0,67.68,0,0,38.67,0,0.81
 48-58,0,0,0,0,16.07,0,36.72,0,8.03,2.87,49.35,0,0,1.15,0.57,0,0,0.57,0,0,47.63,0,2.3,9.75,111.32,0,1.15,4.59,0,0,2.3,0,0,0,0,0,38.44,0,0.57,24.67,0,1.72
 60-70,0,0,0,0,11.78,0,20.61,0,11.78,2.94,63.8,0,0,0.98,1.96,0.98,0,0,0,1.96,65.76,0,0,3.93,70.67,0,0.98,1.96,0,0,6.87,0,0,0,0,0,13.74,0.98,0.98,16.69,0,0
 72-82,0,0,0,0,23.56,2.94,28.47,0,11.78,2.94,111.91,0.98,0,0.98,3.93,0,0.98,0,0,0,94.24,0.98,1.96,6.87,53.01,0,0,7.85,0,0.98,5.89,0,0,0,0,0,9.82,1.96,2.94,25.52,6.87,0
 84-94,0,0,1.06,0,36.11,1.06,14.87,0,20.18,2.12,42.48,0,0,0,12.74,2.12,4.25,0,1.06,0,56.29,0,5.31,7.43,43.54,0,0,9.56,0,0,20.18,0,0,0,0,0,4.25,1.06,1.06,26.55,3.19,0
 96-106,0,0,0,0,31.69,1.09,16.39,1.09,13.11,0,68.85,2.19,0,1.09,9.84,0,2.19,0,0,1.09,63.39,0,3.28,1.09,37.16,0,0,5.46,0,1.09,10.93,0,0,0,0,0,0,0,2.19,25.14,4.37,0
108-118,0,0,0,0,38.3,0.77,6.13,0,22.98,0.77,45.96,2.3,0,0,9.96,0.77,4.6,0.77,0,0,56.68,0,2.3,6.13,22.98,0,0.77,9.19,0,0.77,16.85,0.77,0,0,0,0,2.3,2.3,1.53,24.51,1.53,3.83
120,0,0,1.96,0,45.08,0,15.68,0,27.44,5.88,68.59,1.96,0,1.96,19.6,0,1.96,0,0,0,58.79,3.92,0,1.96,39.2,0,1.96,5.88,0,1.96,13.72,0,0,0,0,0,0,0,3.92,19.6,0,3.92
