stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,237.2,2543.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,165.5,1403.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.04,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.69,21.03,0,42.06,0,0,0,102.52,0,0,0,0,0,68.35,0,0,0,0,0,0,0,0,0,0,0,975.25,73.6,0,0,304.93,0,15.77,26.29,0,2.63,0,0,0,0,0,0,0,0
 10-12,9.44,59.79,0,94.41,0,12.59,0,122.73,0,0,0,0,0,44.06,0,0,0,0,0,3.15,0,0,0,0,0,1428.72,94.41,0,0,377.64,0,12.59,15.73,0,50.35,0,6.29,0,0,0,0,0,0
 14-21,0,0,3,7,191,67,0,60,0,2,0,17,11,3,7,0,5,0,0,0,8,84,1,0,61,621,53,3,12,23,0,31,7,65,10,49,160,274,0,0,16,0,2
 24-34,0.82,0.82,0.82,5.75,106.71,9.03,0,123.13,0,18.88,5.75,31.19,1.64,2.46,6.57,0.82,11.49,2.46,4.1,1.64,14.78,160.89,5.75,0.82,79.62,1136.89,23.8,9.03,18.06,0,0,64.85,0.82,0.82,13.13,7.39,37.76,305.36,0,0,85.37,0,15.6
 36-46,0,0,0.81,0,44.31,2.42,0,240.09,0.81,10.47,15.31,66.06,3.22,0,6.45,0,0,2.42,6.45,1.61,5.64,210.28,0.81,1.61,63.65,1363.19,16.92,10.47,12.89,0,0,36.26,3.22,0,6.45,3.22,0.81,374.64,0,0,62.04,0,13.7
 48-58,0,0.57,0,0,35,1.72,0,438.96,2.87,16.07,17.21,101.56,1.72,0.57,11.48,1.72,1.15,3.44,6.89,0,7.46,292.64,0,10.33,52.22,973.75,10.33,6.31,13.77,0,2.3,13.2,0,0,5.16,1.15,0,258.21,0,3.44,50.49,0,14.35
 60-70,0.98,0,0.98,0.98,66.74,0.98,0,746.94,3.93,19.63,12.76,128.58,4.91,0.98,4.91,0,3.93,2.94,6.87,3.93,3.93,375.92,2.94,16.69,45.15,1040.41,10.8,3.93,13.74,0,2.94,15.7,0.98,0,9.82,0,0,179.62,0.98,12.76,57.91,5.89,8.83
 72-82,0,0,3.93,0,58.9,5.89,0,657.71,4.91,15.71,23.56,162.96,11.78,2.94,16.69,0.98,4.91,3.93,9.82,0.98,4.91,444.69,1.96,13.74,32.39,657.71,3.93,4.91,16.69,0,5.89,9.82,0,0,5.89,1.96,0,90.31,3.93,15.71,88.35,13.74,14.72
 84-94,0,0,2.12,0,137,4.25,3.19,538.45,4.25,54.16,11.68,116.82,19.12,1.06,9.56,4.25,12.74,8.5,14.87,7.43,5.31,298.43,2.12,22.3,29.74,413.13,7.43,2.12,18.05,0,2.12,32.92,1.06,0,15.93,3.19,0,56.29,6.37,10.62,87.09,18.05,10.62
 96-106,0,0,2.19,0,108.19,8.74,2.19,406.54,5.46,26.23,10.93,126.77,14.21,0,9.84,5.46,12.02,18.58,13.11,1.09,7.65,225.13,9.84,9.84,18.58,311.46,5.46,9.84,16.39,0,7.65,34.97,0,0,7.65,0,0,41.53,6.56,13.11,77.59,17.49,13.11
108-118,0,0,0.77,1.53,125.62,1.53,9.96,299.49,1.53,48.26,5.36,119.49,17.62,0,7.66,5.36,12.26,17.62,9.96,9.19,9.96,209.11,2.3,9.96,21.45,358.47,9.19,9.19,13.02,0,6.89,24.51,0,0,6.89,0.77,0,16.85,6.13,7.66,59.75,9.19,13.02
120,0,0,0,1.96,96.03,1.96,3.92,237.13,3.92,43.12,9.8,84.27,25.48,0,7.84,15.68,7.84,5.88,5.88,1.96,3.92,152.86,3.92,17.64,17.64,368.44,21.56,9.8,7.84,0,1.96,27.44,0,0,15.68,1.96,0,27.44,1.96,5.88,52.91,5.88,3.92
