stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,5.26,0,0,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,81.49,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,18.88,0,0,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.83,15.73,0,0,141.61,0,0,0,0,3.15,0,3.15,12.59,0,0,0,0,0
 14-21,0,0,1,1,70,6,11,0,14,0,40,3,1,2,1,0,0,0,0,1,34,1,0,22,736,9,4,49,15,0,1,0,7,2,1,15,864,0,0,7,0,0
 24-34,0,0,0.82,0,33.66,1.64,62.39,0,43.51,7.39,55,2.46,0,3.28,0,0.82,0.82,1.64,0,0.82,91.12,0,0,48.43,1307.62,14.78,31.19,11.49,0,0,1.64,0,0,0,0.82,13.13,744.52,0,0,30.37,0,7.39
 36-46,0,0,1.61,0,17.72,0,131.32,0,22.56,16.92,80.57,0,0,0,0,0,0.81,0,0,0,146.63,0,0,48.34,1228.65,4.03,23.36,12.89,0,0,1.61,1.61,0,0,0.81,0,571.22,0,2.42,13.7,0.81,14.5
 48-58,0,0,1.15,0,11.48,0.57,442.4,0,20.66,18.36,168.12,0.57,0,2.87,0,0,0.57,0.57,0,1.15,241,0.57,2.87,34.43,1098.26,1.15,14.35,10.9,0,0,1.15,0,0,0,0,0,441.26,0,1.15,14.92,0.57,13.77
 60-70,0,0,1.96,0,17.67,0,662.53,0,7.85,22.58,206.12,0.98,0.98,6.87,0.98,4.91,0.98,0,0.98,0,419.11,0,13.74,34.35,1102.25,0.98,10.8,9.82,0,4.91,2.94,0,0,3.93,0.98,0,159.99,0,2.94,12.76,0,12.76
 72-82,0,0,2.94,0,27.49,1.96,688.14,0.98,7.85,38.28,345.54,0,0,9.82,1.96,6.87,12.76,0,1.96,0,589.98,0,20.61,41.23,1023.87,0.98,24.54,40.25,0,7.85,2.94,0,0,1.96,0.98,0,79.51,7.85,11.78,16.69,10.8,7.85
 84-94,0,0,5.31,1.06,39.3,0,542.7,0,7.43,19.12,217.72,6.37,0,2.12,4.25,13.81,9.56,1.06,1.06,2.12,441.81,0,14.87,42.48,566.07,1.06,13.81,30.8,0,6.37,4.25,0,0,0,0,0,57.35,26.55,10.62,11.68,4.25,7.43
 96-106,1.09,0,4.37,1.09,61.2,3.28,416.37,3.28,12.02,19.67,264.47,5.46,0,10.93,5.46,12.02,16.39,2.19,1.09,0,420.75,3.28,7.65,27.32,440.42,2.19,37.16,54.64,0,15.3,5.46,0,0,3.28,1.09,0,46.99,29.51,8.74,32.79,12.02,8.74
108-118,0,0,6.89,0,47.49,3.83,302.56,0.77,8.43,19.92,225.96,8.43,0,1.53,5.36,13.02,29.87,2.3,1.53,0,285.7,1.53,8.43,18.38,519.32,4.6,26.04,49.79,0,12.26,3.06,0,0,1.53,0.77,0,26.04,37.53,9.96,19.92,6.89,13.79
120,0,0,9.8,0,39.2,7.84,243.01,0,7.84,5.88,164.62,9.8,0,1.96,3.92,9.8,7.84,11.76,1.96,0,221.46,1.96,3.92,7.84,478.19,5.88,13.72,45.08,0,7.84,7.84,0,0,0,0,0,23.52,15.68,11.76,7.84,3.92,1.96
