stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,500.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,128.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.89,0,13.14,0,0,10.51,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,147.21,2.63,0,0,63.09,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,15.73,0,0,18.88,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,147.91,0,0,0,59.79,0,3.15,3.15,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,14,5,11,0,0,0,5,1,0,0,0,0,0,0,0,0,9,0,0,9,78,2,2,0,1,0,7,0,15,2,8,46,34,0,0,1,0,0
 24-34,0,0,1.64,1.64,13.13,0,21.34,0.82,0.82,0.82,4.1,0,0,3.28,0.82,0,0,0,0.82,1.64,28.73,0,0,13.95,256.93,4.93,10.67,4.1,0,0,41.86,0,0,0.82,6.57,7.39,69.77,0,0,10.67,0,0.82
 36-46,0,0,0,0,8.86,0.81,16.92,0.81,0,2.42,8.86,0.81,0,1.61,0.81,0,0,0,0,0,32.23,0,0,16.11,466.48,1.61,6.45,0.81,0,0,33.84,0,0,0.81,3.22,0.81,107.96,0,0,8.86,0,4.83
 48-58,0,0,0,0,9.18,0,47.63,3.44,3.44,0.57,17.21,0.57,0.57,2.87,0.57,0,0.57,0.57,0.57,1.15,36.15,0.57,1.15,10.9,418.88,2.3,9.18,0.57,0,0.57,14.35,0,0,0,0,0,104.43,0,0,9.18,0,3.44
 60-70,0.98,0,0.98,0,20.61,0,244.4,2.94,3.93,2.94,35.33,0.98,0,0,1.96,0,0,1.96,0.98,0,80.48,1.96,0,10.8,702.77,1.96,9.82,0.98,0,0,18.65,0,0,2.94,0.98,0,132.51,0,2.94,7.85,0,1.96
 72-82,0,0,0.98,0,17.67,0.98,387.76,0.98,0.98,3.93,68.72,2.94,0,4.91,7.85,1.96,0.98,2.94,0.98,0,172.77,2.94,4.91,12.76,681.27,0,16.69,4.91,0,0,33.38,0,0,3.93,0,0,87.37,3.93,3.93,14.72,6.87,0.98
 84-94,0,0,1.06,0,38.23,2.12,257.01,0,6.37,8.5,53.1,5.31,1.06,1.06,11.68,3.19,1.06,6.37,1.06,1.06,99.83,3.19,2.12,13.81,413.13,3.19,10.62,6.37,0,1.06,70.09,0,0,1.06,0,0,48.85,1.06,4.25,20.18,3.19,4.25
 96-106,0,0,3.28,0,28.41,6.56,256.82,1.09,4.37,1.09,65.57,5.46,0,3.28,12.02,2.19,7.65,3.28,2.19,0,131.14,3.28,5.46,8.74,359.55,4.37,27.32,7.65,0,2.19,63.39,0,0,1.09,1.09,0,13.11,3.28,2.19,21.86,7.65,6.56
108-118,0,0,0.77,0,38.3,0.77,213.7,3.83,7.66,6.89,58.21,6.13,0,1.53,10.72,4.6,5.36,3.83,2.3,1.53,101.11,2.3,3.06,13.79,460.34,4.6,9.96,9.96,0,2.3,46.72,0,0,1.53,1.53,0,24.51,4.6,3.06,13.79,5.36,3.83
120,1.96,0,1.96,0,45.08,0,154.82,3.92,11.76,13.72,64.67,7.84,0,1.96,5.88,1.96,0,3.92,7.84,1.96,105.83,3.92,3.92,11.76,427.23,9.8,19.6,3.92,0,1.96,43.12,0,0,1.96,0,0,27.44,0,1.96,21.56,5.88,3.92
