stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,2.63,0,23.66,0,0,0,28.92,0,0,0,0,0,260.24,0,0,0,0,0,0,0,0,0,0,0,42.06,13.14,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,0,0,47.2,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,213.99,22.03,0,0,37.76,0,0,0,6.29,0,0,3.15,0,0,0,0,0
 14-21,0,0,0,1,30,1,0,7,0,0,0,21,0,0,0,0,0,1,0,0,0,33,0,0,73,485,321,0,1,2,0,1,1,2,26,201,164,0,0,0,0,0
 24-34,0.82,0,0.82,0,19.7,0,0,26.27,6.57,1.64,0.82,50.89,0,0.82,0,0,1.64,3.28,0.82,0.82,1.64,125.59,0.82,0.82,100.97,1326.5,192.08,16.42,2.46,0,0,7.39,0,2.46,1.64,82.91,472.81,0,0,3.28,0,0.82
 36-46,0,0,0.81,0,10.47,0.81,0,25.78,6.45,0,1.61,49.95,0,0,0.81,0,0,4.83,0.81,0,0,198.19,0,7.25,66.87,1577.5,165.16,20.95,4.03,0,0,5.64,0,0,0,3.22,604.25,0,0,6.45,0,0
 48-58,1.15,0,0,0.57,9.18,0.57,0,91.81,3.44,2.87,2.87,57.95,0,0,0.57,1.15,0,9.75,1.72,0,1.72,268.54,0.57,8.61,45.9,1475.25,100.99,11.48,5.74,0,1.15,4.02,0,0.57,0,0.57,288.62,0,1.72,2.87,0,0
 60-70,0,0,0,0,9.82,0.98,0,265.99,0,5.89,1.96,84.41,1.96,0,0,3.93,0.98,4.91,1.96,0,1.96,366.11,0,17.67,19.63,2134.81,61.84,14.72,4.91,0,5.89,2.94,0,0,0,0,205.14,0,10.8,0,6.87,2.94
 72-82,0,0,3.93,0,24.54,1.96,0,265.05,0.98,3.93,2.94,64.79,5.89,0,2.94,4.91,4.91,4.91,9.82,0,0.98,411.32,0,8.83,8.83,1207.44,34.36,4.91,10.8,0,1.96,2.94,0,0.98,0.98,0,81.48,0.98,13.74,3.93,19.63,2.94
 84-94,0,0,2.12,0,26.55,2.12,0,195.41,1.06,8.5,1.06,56.29,5.31,0,1.06,4.25,3.19,5.31,6.37,0,0,285.69,0,10.62,15.93,566.07,49.92,16.99,20.18,0,4.25,10.62,0,0,0,0,42.48,5.31,14.87,8.5,24.43,0
 96-106,0,0,3.28,0,26.23,3.28,0,138.79,0,2.19,5.46,45.9,6.56,0,4.37,5.46,1.09,1.09,5.46,1.09,0,174.86,0,10.93,6.56,436.05,27.32,16.39,19.67,0,5.46,4.37,0,1.09,0,0,19.67,5.46,8.74,3.28,22.95,4.37
108-118,0,0,0.77,0,22.21,2.3,1.53,91.92,1.53,5.36,6.89,33.7,6.13,0,0,5.36,6.89,9.19,3.06,1.53,1.53,98.81,0,3.06,3.83,468.77,16.09,13.02,12.26,0,7.66,5.36,0,0,3.06,0,14.55,4.6,2.3,6.13,16.09,0
120,0,0,0,0,31.36,1.96,1.96,86.23,0,5.88,0,35.28,7.84,0,0,5.88,1.96,1.96,13.72,1.96,0,80.35,0,5.88,7.84,558.54,41.16,11.76,15.68,0,7.84,3.92,0,0,3.92,0,29.4,3.92,3.92,7.84,25.48,0
