stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,658.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,220.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,2.63,0,5.26,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.57,0,0,0,10.51,0,0,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,3.15,0,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,160.5,15.73,0,0,28.32,0,0,12.59,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,31,11,4,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,7,44,11,0,1,1,0,4,1,2,7,0,5,21,0,0,1,0,0
 24-34,0,0,0,0.82,8.21,0.82,8.21,0,0,0,0.82,0.82,0,0.82,1.64,0.82,0,0,0,1.64,10.67,0,0,6.57,116.56,0.82,5.75,1.64,0,0,4.93,0,0,5.75,0,1.64,33.66,0,0,7.39,0,0.82
 36-46,0,0,0,0,3.22,0,12.89,0,4.03,0,5.64,0.81,0,0.81,0,0,0,0,0,0,12.09,0,0,4.03,187.72,2.42,5.64,2.42,0,0,6.45,0,0,3.22,0,0,53.98,0,0,4.03,0,1.61
 48-58,0,0,0,0,5.16,0.57,35,0,2.3,2.3,10.9,0,0.57,1.72,0,0.57,0.57,0.57,0.57,0.57,24.1,0.57,1.15,4.02,235.26,1.15,2.87,6.31,0,0,7.46,0,0,0.57,0,0,42.46,0,0,5.74,0,7.46
 60-70,0,0,0,0,6.87,0,110.91,0,2.94,3.93,21.59,0,0,0,1.96,0.98,0.98,0,0,0.98,41.22,1.96,0.98,2.94,311.14,0,6.87,5.89,0,0,9.82,0,0,0.98,0,0,41.22,0.98,0,8.83,0.98,6.87
 72-82,0,0,0,0,17.67,0,114.85,0,1.96,0.98,27.49,1.96,0.98,0.98,1.96,0.98,0,1.96,0.98,0,56.94,0.98,5.89,1.96,302.35,0.98,9.82,12.76,0,0.98,8.83,0,0,0,0,0,22.58,0.98,1.96,5.89,2.94,1.96
 84-94,0,0,1.06,0,13.81,1.06,67.97,0,10.62,2.12,13.81,5.31,0,0,3.19,1.06,1.06,5.31,0,1.06,26.55,0,1.06,1.06,154,3.19,6.37,18.05,0,0,41.42,0,0,2.12,0,0,12.74,0,1.06,12.74,4.25,5.31
 96-106,0,0,1.09,0,5.46,3.28,71.04,0,4.37,5.46,19.67,3.28,0,2.19,7.65,1.09,0,9.84,1.09,0,38.25,2.19,0,1.09,110.38,0,9.84,21.86,0,0,27.32,0,0,2.19,0,0,6.56,0,2.19,10.93,1.09,2.19
108-118,0,0,0,0,22.21,0,45.96,0.77,9.96,0.77,15.32,4.6,0,0.77,6.13,2.3,0.77,3.83,1.53,0.77,21.45,0,1.53,0.77,121.79,1.53,3.83,13.02,0,0,11.49,0,0,3.06,0,0,6.89,2.3,1.53,8.43,0.77,4.6
120,0,0,0,0,19.6,1.96,23.52,1.96,7.84,3.92,9.8,1.96,0,1.96,5.88,0,1.96,3.92,3.92,0,11.76,0,0,0,103.87,1.96,5.88,13.72,0,0,9.8,0,0,5.88,1.96,0,1.96,0,0,5.88,0,1.96
