stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,158.14,2622.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,159.37,3487.76,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,110.33,18.39,0,0,79.69,0,73.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,31.54,0,26.29,0,0,110.41,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,1274.93,15.77,0,0,439,0,0,13.14,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,34.62,0,6.29,69.23,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,497.22,9.44,0,0,166.79,0,3.15,9.44,0,28.32,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,30,6,11,0,0,0,5,2,2,0,0,2,0,0,0,0,7,0,0,8,95,6,0,1,3,0,3,1,18,1,1,20,44,0,0,0,0,0
 24-34,0,0,0,1.64,9.85,1.64,39.4,0,0,0,7.39,0.82,0,1.64,1.64,2.46,0,0,0,2.46,22.16,0.82,0,5.75,274.99,1.64,3.28,2.46,0,0,8.21,0,0,2.46,0.82,5.75,48.43,0,0,4.1,0,0.82
 36-46,0,0,0,0,4.83,0,72.51,0,0,0.81,3.22,0,0,0,0.81,0.81,0,0,0.81,0,24.17,0.81,0,3.22,223.17,0,8.86,0.81,0,0,5.64,0,0,0,0.81,0,47.53,0,0,1.61,0,1.61
 48-58,0,0,0,0,2.3,0.57,96.97,0,0,1.15,13.77,1.15,0,1.15,2.3,0,0,0.57,1.15,0,30.99,0.57,1.72,4.59,202.55,0.57,4.02,2.3,0,1.15,4.02,0,0,0,0,0,29.84,0,0,3.44,0,0
 60-70,0,0,0,0,4.91,0,157.04,0.98,0,1.96,19.63,3.93,0,0,0.98,1.96,0,0.98,0.98,0,22.58,0,0.98,4.91,266.97,0.98,0.98,1.96,0,0,1.96,0,0,0,0,0,34.35,0,0,0.98,0,0
 72-82,0,0,0,0,5.89,0.98,76.57,0,0,0.98,21.6,3.93,0,1.96,2.94,1.96,0.98,1.96,0.98,0,31.41,0,1.96,4.91,151.18,0,2.94,1.96,0,0,0.98,0,0,0,0.98,0,3.93,0.98,0.98,2.94,0.98,0.98
 84-94,0,0,0,0,10.62,2.12,62.66,0,1.06,0,13.81,5.31,0,0,6.37,3.19,2.12,1.06,2.12,1.06,22.3,1.06,0,4.25,86.03,0,0,1.06,0,0,2.12,0,0,1.06,0,0,10.62,1.06,0,4.25,1.06,0
 96-106,0,0,1.09,0,8.74,0,41.53,0,1.09,0,8.74,3.28,0,3.28,5.46,2.19,0,1.09,1.09,0,31.69,0,1.09,3.28,74.31,1.09,1.09,2.19,0,0,9.84,0,0,1.09,0,0,4.37,0,2.19,5.46,0,0
108-118,0,0,0,0,5.36,0.77,33.7,0,0.77,0.77,19.15,3.83,0,0.77,5.36,0.77,0.77,0.77,1.53,0,23.74,0.77,0.77,13.79,91.15,1.53,2.3,1.53,0,0,9.19,0,0,0,1.53,0,3.06,0.77,0.77,3.83,0.77,0.77
120,0,0,0,0,19.6,0,33.32,0,1.96,0,17.64,0,0,0,7.84,0,1.96,0,1.96,0,5.88,0,5.88,9.8,68.59,0,0,1.96,0,1.96,11.76,0,0,1.96,0,0,3.92,0,0,1.96,0,0
