stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,513.94,9896.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,711.04,8930.88,0,12.26,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,318.74,36.78,0,0,67.43,0,183.89,0,0,0,0,0,0,0,0,0,0,0
  7-9,139.32,128.81,0,249.73,0,0,0,433.74,0,0,0,0,0,176.12,0,0,0,0,0,0,0,0,0,0,0,3751.17,181.38,0,0,1666.6,0,21.03,31.54,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,91.26,0,232.88,0,34.62,0,327.28,0,0,0,0,0,72.38,0,0,0,0,0,0,0,0,0,0,0,3068.3,125.88,0,0,1132.91,0,15.73,31.47,6.29,138.47,0,3.15,0,0,0,0,0,0
 14-21,0,1,6,43,885,267,0,239,0,8,0,53,36,16,14,11,37,1,2,7,12,290,6,0,187,2784,142,23,45,88,0,111,20,542,52,34,491,949,0,0,66,0,10
 24-34,0,0,7.39,20.52,274.99,34.48,0,401.4,0,22.98,8.21,81.26,13.95,4.1,12.31,27.91,44.33,4.93,17.24,4.93,20.52,315.21,18.88,0.82,178.13,3200.52,30.37,43.51,45.97,0,0,211.78,2.46,4.93,31.19,4.93,97.68,806.08,0,0,115.74,0,18.06
 36-46,0,0,0.81,1.61,78.15,10.47,0,699.32,3.22,8.86,16.11,103.13,4.83,0.81,8.06,17.72,15.31,3.22,12.89,9.67,12.09,325.49,6.45,8.06,87.01,3045.43,15.31,29,14.5,0,0,153.88,3.22,1.61,10.47,2.42,0.81,743.63,0,0.81,57.2,0,12.89
 48-58,0.57,0,2.3,1.72,57.38,12.05,0,918.09,2.87,10.9,10.33,184.19,1.72,14.92,12.62,20.08,8.61,8.03,10.33,2.87,8.61,387.32,6.89,12.05,68.28,2074.88,2.87,9.18,14.92,0,0.57,96.4,1.15,0.57,7.46,2.87,0,429.78,0,1.15,49.92,0,9.18
 60-70,0,0,0.98,0,77.54,29.45,0,1124.82,3.93,16.69,19.63,194.34,7.85,10.8,8.83,34.35,12.76,11.78,7.85,4.91,7.85,480.95,9.82,16.69,42.21,2063.16,7.85,19.63,12.76,0,3.93,124.65,0.98,0,3.93,1.96,0,248.33,2.94,9.82,42.21,3.93,11.78
 72-82,0,0,12.76,0.98,95.22,86.39,0.98,903.13,4.91,11.78,27.49,243.45,27.49,7.85,13.74,67.73,19.63,13.74,19.63,5.89,2.94,634.15,12.76,23.56,60.86,1722.82,6.87,25.52,19.63,0,0.98,110.93,1.96,0,0.98,0.98,0,133.51,12.76,18.65,72.64,12.76,8.83
 84-94,0,0,12.74,1.06,191.17,73.28,1.06,646.78,5.31,25.49,20.18,143.38,48.85,8.5,7.43,104.08,25.49,16.99,15.93,9.56,9.56,408.88,10.62,26.55,52.04,853.88,6.37,18.05,24.43,0,6.37,398.26,0,0,16.99,2.12,0,88.15,24.43,12.74,73.28,15.93,11.68
 96-106,0,0,10.93,0,242.61,91.8,1.09,484.13,5.46,38.25,18.58,189.06,57.92,0,15.3,133.33,36.06,16.39,21.86,13.11,6.56,457.9,18.58,19.67,57.92,731.11,12.02,30.6,39.34,0,10.93,278.68,2.19,0,8.74,1.09,0,36.06,33.88,8.74,86.33,18.58,16.39
108-118,0,0,5.36,3.83,247.41,72,0.77,382.22,4.6,60.51,22.21,143.24,62.81,0,7.66,113.36,36,31.4,14.55,20.68,12.26,402.9,13.79,12.26,45.19,968.94,18.38,27.57,27.57,0,7.66,287.24,0,0,9.19,2.3,0,29.11,32.17,11.49,76.6,19.15,22.21
120,1.96,0,1.96,0,201.86,68.59,1.96,295.93,1.96,48.99,7.84,96.03,56.83,0,11.76,107.79,15.68,7.84,9.8,15.68,13.72,293.97,17.64,3.92,27.44,766.28,17.64,11.76,21.56,0,1.96,241.05,0,0,11.76,1.96,0,33.32,15.68,7.84,68.59,19.6,7.84
