stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.83,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,56.65,0,9.44,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287.11,6.29,0,0,267.49,0,0,0,0,22.03,0,0,6.29,0,0,0,0,0
 14-21,0,0,0,2,331,5,13,0,0,0,56,3,1,0,0,2,0,1,0,9,55,0,0,30,1981,12,1,0,35,0,3,0,83,10,1,61,780,0,0,2,0,2
 24-34,0,0,0.82,0,176.48,0,13.95,0,4.93,0,55.82,1.64,0.82,2.46,0,0.82,1.64,11.49,1.64,4.1,153.5,3.28,0,42.68,2186.76,1.64,4.1,0.82,0,0,40.22,0,0,4.1,1.64,17.24,632.88,0,0,16.42,0,6.57
 36-46,0.81,0,0,0,85.4,0.81,16.11,0.81,2.42,0.81,36.26,0,0,2.42,0,1.61,0,4.03,0.81,5.64,165.97,0.81,0,23.36,1766.03,0.81,0,0,0,0.81,63.65,0.81,0,3.22,0,0.81,478.57,0,0,8.06,0,4.03
 48-58,0.57,0,0,0,57.38,0,38.44,0,4.59,0.57,65.99,0,0,1.15,0,6.31,0.57,3.44,0.57,4.59,158.37,1.72,0,17.21,1133.84,1.15,0.57,0,0,0,76.89,0,0,3.44,0,0,306.99,0,0,4.02,0,6.31
 60-70,0.98,0,0,0,40.24,0,24.54,0.98,3.93,1.96,64.78,0,0,0,1.96,1.96,4.91,7.85,0.98,4.91,237.53,0.98,0.98,5.89,697.86,0.98,0,0.98,0,0,39.26,0,0,4.91,0.98,0,155.08,0,0,1.96,0,1.96
 72-82,0,0,0.98,0.98,47.12,2.94,61.84,0.98,0.98,0.98,116.82,3.93,0,0.98,0,9.82,8.83,9.82,0,1.96,432.91,1.96,2.94,11.78,643.97,0.98,0.98,0,0,0,31.41,0,0,1.96,0,0,97.18,0,0.98,16.69,0.98,8.83
 84-94,0,0,3.19,0,72.22,0,69.03,0,6.37,2.12,66.91,3.19,0,0,0,7.43,4.25,7.43,0,2.12,284.63,2.12,3.19,4.25,350.47,0,0,2.12,0,0,87.09,0,0,3.19,0,0,49.92,0,2.12,10.62,2.12,3.19
 96-106,0,0,1.09,0,69.94,1.09,46.99,0,7.65,1.09,75.41,1.09,0,1.09,2.19,5.46,4.37,3.28,1.09,4.37,309.28,0,7.65,6.56,234.96,1.09,0,1.09,0,0,46.99,0,0,1.09,0,0,19.67,0,4.37,14.21,0,4.37
108-118,0,0,0,0,49.79,0,16.85,0,13.02,0,68.17,4.6,0,0.77,3.06,13.02,2.3,9.96,0,1.53,283.41,1.53,4.6,2.3,294.13,0,0,0.77,0,0,28.34,0,0,1.53,0,0,19.92,0,2.3,8.43,0.77,6.89
120,0,0,0,0,41.16,3.92,9.8,0,11.76,0,35.28,3.92,0,3.92,0,7.84,3.92,0,1.96,1.96,166.58,1.96,1.96,5.88,158.74,0,0,0,0,0,7.84,0,0,1.96,0,0,21.56,1.96,1.96,7.84,0,0
