stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,39.53,1528.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,116.46,2010.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.81,6.13,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,10.51,0,31.54,0,0,76.23,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,541.51,26.29,0,0,157.72,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,15.73,0,0,44.06,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,283.23,9.44,0,0,135.32,0,0,6.29,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,5,38,9,28,0,0,0,5,1,0,0,0,0,0,0,0,0,23,0,0,14,343,8,0,2,9,0,2,3,54,4,3,36,88,0,0,2,0,0
 24-34,0,0,0,1.64,12.31,0.82,38.58,0,0,0,5.75,0,0,0,0.82,0.82,0,0,0,1.64,32.83,0,0.82,17.24,352.97,3.28,2.46,3.28,0,0,5.75,0,0,0,0,5.75,74.7,0,0,3.28,0,0.82
 36-46,0,0,0,0,4.03,0,51.56,0,1.61,0,11.28,0,0,0,0.81,0,0.81,4.03,0,0.81,37.06,0,0,17.72,248.95,1.61,2.42,0.81,0,0,3.22,0,0,0,0,0,66.87,0,0,4.03,0,0
 48-58,0,0,0,0,1.72,0,65.99,0,0.57,1.72,20.66,0,0,0,0.57,0.57,0.57,1.72,0.57,1.15,55.66,0.57,1.15,8.61,165.83,0,1.15,0.57,0,0,4.02,0,0,0.57,0,0,48.77,0,0,2.87,0,1.15
 60-70,0,0,0,0,6.87,0,46.13,0,0.98,0,24.54,2.94,0,0,0.98,0.98,0,0,0,0,52.02,0,0,3.93,157.04,0.98,1.96,1.96,0,0,2.94,0,0,0,0,0,34.35,0,0,2.94,0,0
 72-82,0,0,0.98,0,6.87,0,51.05,0.98,3.93,6.87,25.52,0.98,0,5.89,0.98,0,0,1.96,1.96,0,64.79,0,0.98,7.85,95.22,0.98,0,3.93,0,0.98,0.98,0,0,0,0,0,11.78,0.98,2.94,3.93,0.98,0
 84-94,0,0,0,0,8.5,3.19,44.61,1.06,0,0,16.99,1.06,0,0,2.12,3.19,0,1.06,1.06,0,29.74,0,1.06,4.25,56.29,2.12,1.06,5.31,0,0,6.37,0,0,1.06,0,0,2.12,0,1.06,6.37,0,1.06
 96-106,0,0,1.09,0,9.84,0,27.32,0,2.19,1.09,17.49,4.37,0,0,0,1.09,0,0,1.09,0,24.04,1.09,2.19,2.19,48.09,1.09,1.09,7.65,0,1.09,4.37,0,0,0,0,0,4.37,1.09,1.09,8.74,2.19,0
108-118,0,0,0.77,0,6.13,0.77,25.28,0,2.3,0.77,16.85,1.53,0,0.77,0.77,0.77,0.77,0.77,2.3,0,25.28,0,0.77,13.02,68.17,0,0.77,2.3,0,0,6.13,0,0,0,0,0,1.53,0,0.77,5.36,0.77,0
120,0,0,0,0,15.68,0,13.72,0,0,0,7.84,1.96,0,0,1.96,1.96,0,0,0,0,23.52,0,0,9.8,52.91,0,1.96,3.92,0,0,3.92,0,0,1.96,0,0,0,0,0,1.96,1.96,0
