stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,141.95,0,0,0,0,0,0,2.63,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,34.17,170.87,0,0,57.83,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,0,0,25.18,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.9,270.64,0,0,182.52,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,151,0,0,2,0,3,0,1,0,0,0,0,3,0,0,0,0,14,1,0,30,27,246,1,1,2,0,54,31,0,1,15,21,0,0,0,0,0
 24-34,0,0,0,0.82,100.97,0,0,0.82,0,15.6,13.95,1.64,0.82,0,0,0,7.39,0,1.64,0,0,64.03,9.85,0,68.95,33.66,109.17,0.82,1.64,0,0,260.21,0.82,0,0,36.12,18.06,0,0,4.1,0,0
 36-46,0,0,0.81,0,30.62,0,0,4.03,0.81,12.89,36.26,5.64,0,0,0,0,4.83,0,0.81,0,0,111.18,12.89,0,45.12,64.45,78.15,6.45,3.22,0,0,292.46,0,0,0.81,0,14.5,0,0,2.42,0,0
 48-58,0,0,0,0,20.08,0.57,0,13.77,1.72,9.18,41.31,12.62,0,0,0,0,1.15,0,0.57,0,0,227.8,11.48,0.57,37.3,44.76,47.63,4.59,10.9,0,0,281.74,0,0,0.57,0,19.51,0,0,1.15,0,0
 60-70,0,0,0,0,22.58,0,0,10.8,0.98,7.85,32.39,10.8,0.98,0,0,0,1.96,0,4.91,0,0,356.29,6.87,3.93,21.59,50.06,28.46,1.96,11.78,0,0,176.67,0,0,0.98,0,4.91,0,1.96,2.94,0,0
 72-82,0,0,6.87,0,17.67,0.98,0,22.58,2.94,3.93,54.97,9.82,13.74,0,0.98,0,4.91,0,10.8,0,0,429.97,22.58,2.94,31.41,52.03,18.65,2.94,17.67,0,0.98,116.82,0,0.98,0,0,2.94,0,1.96,1.96,6.87,0
 84-94,0,0,0,0,40.36,1.06,0,18.05,0,9.56,39.3,9.56,18.05,0,0,1.06,9.56,1.06,10.62,1.06,1.06,324.98,15.93,5.31,16.99,22.3,23.36,2.12,19.12,0,0,260.2,0,0,0,0,3.19,0,2.12,2.12,3.19,1.06
 96-106,0,0,4.37,0,51.36,0,1.09,12.02,0,4.37,28.41,7.65,16.39,0,0,0,13.11,1.09,14.21,0,0,203.27,19.67,4.37,8.74,36.06,16.39,4.37,15.3,0,0,166.11,0,0,0,0,4.37,3.28,2.19,0,4.37,0
108-118,0,0,0.77,0,44.43,0,8.43,10.72,0.77,8.43,21.45,6.13,39.06,0,0,0.77,7.66,0,18.38,0.77,0,131.75,12.26,0,6.89,33.7,17.62,1.53,11.49,0,0,174.64,0,0,0,0,1.53,3.83,2.3,1.53,9.19,0
120,0,0,0,0,43.12,0,5.88,1.96,0,9.8,21.56,7.84,15.68,0,0,0,0,0,21.56,0,0,99.95,7.84,0,7.84,31.36,21.56,1.96,13.72,0,0,50.95,0,0,0,0,0,3.92,0,3.92,1.96,0
