stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,368.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,251.32,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,13.14,0,0,28.92,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,155.09,5.26,0,0,52.57,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,9.44,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,3.15,0,0,50.35,0,0,0,0,3.15,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,4,58,0,0,1,2,0,1,0,8,1,0,9,17,0,0,0,0,0
 24-34,0,0,0,0,2.46,0.82,21.34,0,0,0,1.64,0,0,1.64,0,1.64,0,0.82,0,1.64,29.55,0,0.82,9.03,259.39,0,4.93,0.82,0,0,0.82,0,0,5.75,0,4.1,57.46,0,0,8.21,0,1.64
 36-46,0,0,0.81,0,2.42,0,89.43,0,0,1.61,6.45,0,0,0.81,0.81,0,0.81,2.42,0,2.42,31.42,0,0.81,9.67,544.63,0,9.67,1.61,0,0,0,0,0,1.61,0,0,111.99,0,0,8.86,0.81,0.81
 48-58,0.57,0,0.57,0,0.57,0,121.07,0,0,0.57,12.62,0,0,1.15,0,0.57,0.57,0.57,0.57,0,48.2,0,1.72,8.61,476.26,0,1.72,0.57,0,1.15,1.72,0,0,1.15,0,0,74.59,0,0,8.03,0,2.87
 60-70,0,0,0,0,4.91,0.98,377.89,0,0,0.98,16.69,0.98,0,0,0,0,0,0,0.98,0,58.89,0.98,3.93,7.85,745.96,0.98,8.83,0,0,0,0.98,0,0,0,0.98,0,85.39,0,0,9.82,0,0.98
 72-82,0,0,0.98,0,1.96,0.98,188.48,0.98,0,4.91,9.82,0,0,0.98,2.94,0,0.98,0,1.96,0.98,42.21,0,3.93,4.91,348.49,0,2.94,1.96,0,0,1.96,0,0,0.98,0,0,23.56,0,1.96,11.78,0,0.98
 84-94,0,0,0,0,2.12,1.06,135.94,1.06,0,1.06,12.74,0,0,2.12,5.31,2.12,2.12,0,1.06,4.25,48.85,0,2.12,2.12,184.79,0,3.19,1.06,0,0,4.25,0,0,3.19,0,0,11.68,0,2.12,6.37,2.12,1.06
 96-106,0,0,3.28,0,3.28,1.09,101.63,0,1.09,3.28,7.65,3.28,0,0,4.37,0,1.09,1.09,1.09,1.09,21.86,0,0,6.56,134.42,0,5.46,1.09,0,2.19,5.46,0,0,2.19,0,0,16.39,0,0,8.74,1.09,0
108-118,0,0,0,0,6.13,0,76.6,1.53,0,2.3,5.36,3.06,0,0,3.83,0.77,3.06,0,1.53,4.6,23.74,0,0.77,1.53,137.87,0,0.77,0.77,0,0.77,0,0,0,1.53,0.77,0,0.77,2.3,0.77,9.96,2.3,0
120,1.96,0,0,0,9.8,1.96,70.55,0,0,1.96,7.84,13.72,0,1.96,11.76,0,0,0,0,0,23.52,0,0,5.88,168.54,0,5.88,1.96,0,0,0,0,0,9.8,0,0,1.96,1.96,0,17.64,0,0
