stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.18,922.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.47,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,196.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,551.67,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,0,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.46,0,0,0,21.03,0,102.52,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,88.12,6.29,0,0,53.5,0,59.79,0,0,9.44,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,24,0,0,0,0,0,0,2,34,0,0,72,0,1,0,0,1,20,0,0,28,1,7,0,0,0,840,0,2,0,0,2,5,0,0,0,0,0
 24-34,0,0,0,0.82,35.3,0.82,6.57,0,2.46,0,2.46,4.1,18.88,0.82,0.82,191.26,0,10.67,0,0.82,10.67,59.92,0,4.1,206.03,1.64,77.16,6.57,0,0,1310.09,0,0,3.28,0,2.46,28.73,0,0,1.64,0,0
 36-46,0,0,0,0,14.5,0,8.86,0.81,8.86,0,1.61,4.03,7.25,0,0,71.7,0,10.47,0,0,11.28,37.06,0,3.22,176.44,0,78.15,0.81,0,0,1179.5,0,0,0,0,0,25.78,0,0,0.81,0,0.81
 48-58,0,0,0,0,23.53,0,17.79,0,20.66,1.15,6.89,1.15,12.62,0,0,33.28,0,10.9,0,0,8.03,31.56,0,1.72,106.15,1.15,57.38,1.15,0,0,902.02,0,0,0,0,0,20.66,0,0,0.57,0,0
 60-70,0,0,0,0,59.87,0,22.58,0,14.72,0,5.89,0,3.93,0,0,37.3,0,11.78,0,0,4.91,25.52,0.98,0,111.89,0,53,1.96,0,0,763.62,0,0,0,0,0,21.59,8.83,0,0,0,1.96
 72-82,0,0,0,0,147.25,1.96,27.49,0,29.45,0,6.87,24.54,3.93,0,0,107.98,0,26.5,0.98,0,17.67,65.77,1.96,0,174.74,0,104.06,2.94,0,0,903.13,0,0,0,0.98,0,14.72,44.17,0.98,2.94,0,1.96
 84-94,0,0,0,0,320.74,0,20.18,1.06,84.96,1.06,6.37,47.79,9.56,0,2.12,164.62,0,23.36,1.06,0,8.5,49.92,0,0,92.4,1.06,114.7,1.06,0,0,2224.97,0,0,0,0,0,7.43,149.75,0,1.06,1.06,0
 96-106,0,0,1.09,1.09,484.13,2.19,33.88,0,115.84,0,13.11,115.84,1.09,0,5.46,212.01,0,55.74,6.56,2.19,20.76,63.39,5.46,1.09,109.28,0,189.06,2.19,0,0,2268.75,0,0,0,1.09,0,5.46,224.03,1.09,1.09,5.46,0
108-118,0,0,0,0,436.6,0.77,18.38,2.3,147.83,1.53,7.66,85.02,0,0,6.89,173.11,0,32.94,1.53,0,13.02,55.15,1.53,2.3,114.89,0,127.92,0.77,0,0.77,1704.27,0,0,0,0.77,0,6.13,216.77,1.53,0.77,2.3,0
120,0,0,0,0,280.25,1.96,15.68,0,86.23,0,1.96,39.2,0,0,1.96,80.35,1.96,15.68,1.96,0,9.8,43.12,0,0,74.47,0,52.91,0,0,0,879.94,0,0,0,0,0,3.92,74.47,0,0,3.92,0
