stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.78,183.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,30.65,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,18.4,0,0,0,21.03,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,123.55,21.03,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.59,0,18.88,0,3.15,0,22.03,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,173.08,6.29,0,0,44.06,0,0,0,3.15,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,1,3,117,14,0,14,0,3,0,5,7,0,2,0,4,0,0,0,0,21,2,0,12,163,10,1,9,2,0,0,1,9,3,0,25,94,0,0,8,0,1
 24-34,0,0,0.82,2.46,28.73,2.46,0,16.42,0,8.21,2.46,4.93,0.82,0,4.1,0,2.46,0.82,4.93,3.28,2.46,35.3,1.64,0.82,13.95,295.51,7.39,4.1,16.42,0,0,2.46,0,0,3.28,0,5.75,83.73,0,0,49.25,0,4.93
 36-46,0,0,0,0,13.7,1.61,0,20.95,0,2.42,1.61,21.75,0.81,0.81,3.22,0.81,0,2.42,4.03,0,0.81,57.2,0,1.61,10.47,364.97,1.61,0,8.06,0,0.81,0.81,0,0,3.22,0.81,0,113.6,0,0.81,34.64,0,0
 48-58,0,0,0,0.57,8.61,0,0,18.94,0.57,1.15,0.57,37.3,0,3.44,2.87,0,0.57,3.44,2.3,0,1.15,68.86,0,4.02,5.74,125.09,1.15,0.57,12.05,0,1.15,3.44,0,0,0,0,0,52.79,0,0.57,24.67,0,3.44
 60-70,0,0,1.96,0,11.78,4.91,0,23.56,0.98,1.96,3.93,43.19,0.98,2.94,3.93,2.94,1.96,10.8,2.94,1.96,0,136.43,0.98,4.91,8.83,74.6,2.94,0,6.87,0,0.98,11.78,0,0,0.98,0,0,21.59,0,2.94,36.32,1.96,0
 72-82,0,0,3.93,0,17.67,33.38,0,24.54,0,2.94,4.91,39.27,2.94,0,1.96,7.85,0.98,2.94,10.8,0,0,126.63,0,2.94,7.85,63.81,0,1.96,14.72,0,0.98,10.8,0,0,1.96,0,0,10.8,1.96,1.96,36.32,4.91,0
 84-94,1.06,0,1.06,0,19.12,28.68,0,21.24,0,7.43,2.12,22.3,2.12,3.19,1.06,11.68,4.25,8.5,0,0,0,84.96,0,1.06,6.37,48.85,0,2.12,6.37,0,0,47.79,0,0,3.19,0,0,7.43,7.43,2.12,37.17,2.12,2.12
 96-106,0,0,0,0,25.14,61.2,0,22.95,0,2.19,5.46,26.23,7.65,0,2.19,19.67,13.11,10.93,9.84,4.37,0,103.82,3.28,9.84,6.56,52.46,1.09,1.09,13.11,0,4.37,33.88,0,0,2.19,0,0,4.37,5.46,1.09,40.44,1.09,2.19
108-118,0,0,0,0,23.74,22.21,1.53,11.49,0,5.36,3.06,18.38,6.13,0,1.53,5.36,12.26,11.49,8.43,3.83,0,66.64,1.53,3.06,9.19,42.89,1.53,1.53,6.89,0,2.3,13.79,0,0,3.83,0,0,3.83,1.53,0.77,32.94,3.06,2.3
120,0,0,0,0,19.6,17.64,0,7.84,0,3.92,3.92,11.76,1.96,0,1.96,21.56,3.92,7.84,3.92,0,0,45.08,0,0,5.88,29.4,0,0,3.92,0,1.96,11.76,0,0,3.92,0,0,1.96,1.96,0,39.2,0,0
