stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,382.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,852.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,6.13,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,10.51,10.51,0,18.4,0,0,0,47.32,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,318.07,2.63,0,0,97.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,9.44,0,3.15,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.12,3.15,0,0,31.47,0,0,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,0,5,6,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0,5,71,1,0,1,2,0,0,12,1,1,11,36,0,0,0,0,0
 24-34,0,0,0,0,2.46,0,0,8.21,0,0,0,1.64,0,0,0,0,0,0,0.82,0,0,9.85,0,0,6.57,77.16,0,0,0,0,0,4.1,0,1.64,0.82,1.64,21.34,0,0,0.82,0,0
 36-46,0,0,0,0,0,0,0,18.53,0,0,2.42,5.64,0,0,0.81,0,0,0,0,0,0,13.7,0,0,4.83,78.15,0,0,0,0,0,1.61,0,0.81,0,0,19.34,0,0,1.61,0,0
 48-58,0,0,0,0,1.72,0,0,39.02,0,0,1.15,9.18,0,0,0,0,0,0,0.57,0,0.57,17.21,0,0.57,5.74,93.53,0.57,1.72,0.57,0,0.57,0,0,0,0,0,15.49,0,0,2.3,0,0.57
 60-70,0,0,0,0,1.96,0,0,22.58,0.98,0,0.98,3.93,0,0,0.98,0,0,0,0,0,0,16.69,0.98,0,3.93,72.63,0,0,0,0,0,2.94,0,0.98,0,0,8.83,0,0,0,0,0.98
 72-82,0,0,0,0,1.96,0,0,32.39,0,0.98,0,20.61,1.96,0,0.98,0,0,0,0,0,0,17.67,0,2.94,1.96,66.75,0,0,1.96,0,0,0,0,0,0,0,6.87,0,0.98,1.96,0,0
 84-94,0,0,0,0,1.06,0,0,10.62,1.06,0,1.06,2.12,2.12,0,0,1.06,0,0,0,2.12,1.06,6.37,0,0,2.12,22.3,0,0,0,0,0,2.12,0,0,0,0,0,1.06,1.06,0,0,0
 96-106,0,0,1.09,0,0,0,0,9.84,0,0,0,0,0,0,0,1.09,1.09,0,1.09,0,0,14.21,0,0,1.09,14.21,1.09,0,2.19,0,0,1.09,0,0,0,0,4.37,1.09,0,5.46,0,0
108-118,0,0,0,0,3.06,0,0.77,5.36,0,0,0,2.3,0,0,0.77,0,0,0.77,0,0,0,9.96,0,0,3.06,23.74,0,0.77,0.77,0,0.77,0.77,0,0,0,0,0.77,0,0.77,0.77,0.77,0.77
120,0,0,0,0,1.96,0,0,9.8,0,0,0,1.96,0,0,0,0,0,0,0,0,0,7.84,0,0,0,23.52,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0
