stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1897.62,30928.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.97,0,0,0,0,0,0,0,0,0,0,0
  5-6,2592.84,35177.98,55.17,0,0,0,0,0,0,0,0,0,122.59,0,0,0,0,0,0,0,0,0,0,0,1035.91,91.94,0,0,300.35,0,901.06,0,0,0,0,0,0,0,0,0,0,0
  7-9,410.08,609.86,449.51,0,2.63,0,1903.19,0,0,0,0,0,517.86,0,0,0,0,0,0,0,0,0,0,0,18256.41,494.2,0,0,5817.34,0,113.03,63.09,0,7.89,0,0,0,0,0,0,0,0
 10-12,6.29,204.55,141.61,0,18.88,0,629.39,0,0,0,0,0,245.46,0,0,0,0,0,0,0,0,0,0,0,4323.94,207.7,0,0,2700.1,0,34.62,31.47,25.18,176.23,0,28.32,0,0,0,0,0,0
 14-21,0,3,15,297,252,0,235,0,0,0,6,7,70,0,1,6,1,0,1,2,93,0,0,106,703,92,2,5,61,0,5,3,852,11,30,1818,228,0,0,5,0,0
 24-34,0,0,2.46,20.52,4.1,0,103.43,0.82,0,2.46,3.28,1.64,0.82,0,0,4.1,1.64,0.82,4.1,0.82,36.94,0.82,0.82,20.52,159.25,14.78,0,0.82,0,0.82,4.1,0,1.64,2.46,1.64,212.6,21.34,0,0,4.1,0,1.64
 36-46,0,0,0,8.06,0,0,37.87,0.81,0.81,3.22,0,2.42,0,0.81,0.81,2.42,0.81,2.42,4.03,0.81,16.11,0,0.81,12.09,58.01,3.22,0,1.61,0,0,2.42,0,0,0,0,4.03,5.64,0,0,3.22,0,0
 48-58,0,0,0.57,2.87,0,0,42.46,2.3,0.57,2.3,5.16,2.3,0,0,0.57,2.3,1.15,0,9.75,0.57,37.87,0.57,4.02,30.99,43.61,2.3,0.57,1.15,0,0,1.15,0,0,1.15,1.15,0,4.59,0,0,2.3,0,0
 60-70,0,0,0,6.87,0,0,49.08,1.96,0,6.87,14.72,5.89,0,0,0,2.94,1.96,0,10.8,0,70.67,0,4.91,23.56,55.95,2.94,0.98,2.94,0,0,3.93,0,0.98,0.98,0.98,0,3.93,0.98,2.94,3.93,0,0.98
 72-82,0,0,0,19.63,3.93,3.93,59.88,2.94,0,4.91,33.38,13.74,0,0.98,1.96,5.89,0.98,3.93,5.89,0.98,119.76,0.98,4.91,43.19,72.64,3.93,1.96,1.96,0,0.98,10.8,0.98,0,0.98,0,0,7.85,0.98,2.94,2.94,0.98,0
 84-94,0,0,0,33.99,7.43,13.81,59.47,1.06,3.19,4.25,22.3,16.99,0,0,5.31,7.43,2.12,3.19,13.81,0,142.31,1.06,4.25,48.85,60.54,6.37,2.12,2.12,0,0,37.17,0,0,1.06,2.12,0,6.37,4.25,6.37,9.56,1.06,0
 96-106,0,0,0,116.93,8.74,10.93,66.66,6.56,3.28,12.02,39.34,18.58,0,4.37,3.28,13.11,0,0,10.93,0,113.66,0,4.37,53.55,71.04,8.74,1.09,5.46,0,0,29.51,0,0,2.19,0,0,5.46,4.37,1.09,12.02,2.19,1.09
108-118,0,0,0,218.3,9.96,10.72,73.53,1.53,22.98,5.36,29.11,13.79,0,0.77,2.3,6.13,2.3,0.77,11.49,0.77,112.6,3.83,2.3,68.94,97.28,6.89,2.3,3.06,0,0,26.81,0,0,0,1.53,0,0.77,3.83,0,10.72,0,3.06
120,0,0,0,172.46,7.84,1.96,54.87,3.92,19.6,3.92,23.52,21.56,0,0,1.96,1.96,1.96,0,3.92,0,88.19,1.96,1.96,70.55,72.51,3.92,0,7.84,0,1.96,33.32,0,0,0,0,0,3.92,1.96,1.96,11.76,0,1.96
