stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,316.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,7.89,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.29,10.51,0,0,49.95,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,18.88,0,3.15,31.47,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,305.26,9.44,0,0,94.41,0,0,3.15,0,6.29,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,1,0,12,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,10,0,0,2,99,2,0,2,4,0,1,3,10,2,0,15,27,0,0,0,0,0
 24-34,0,0,0,1.64,10.67,0,34.48,0,1.64,0,7.39,0,0,0,0,0,0,1.64,0,0,25.45,0,0,13.95,218.35,0,2.46,1.64,0,0,9.03,0,0,0.82,0.82,5.75,54.18,0,0,2.46,0,0.82
 36-46,0,0,0,0,0,0.81,62.04,0,0,2.42,8.86,0,0,0,0,0,0,0,0,0,28.2,0,0,8.86,162.75,0,3.22,0,0,0,4.83,0.81,0,0,0,0,45.12,0,0,2.42,0,0.81
 48-58,0,0,0,0,5.16,0,100.42,0,0.57,0.57,13.2,0,0,1.15,0,0,0,0,0,0,39.02,0.57,0.57,5.74,115.91,0.57,1.72,1.72,0,0,1.15,0,0,0,0,0,24.1,0,0,4.02,0,1.15
 60-70,0,0,0,0,2.94,0.98,106.99,0,0.98,0.98,20.61,1.96,0,1.96,0,0,0,0,0,0,45.15,0,0,6.87,121.71,0,1.96,0,0,0,3.93,0,0,0,0,0,20.61,0,0,2.94,0,0
 72-82,0,0,0,0,5.89,9.82,59.88,0,2.94,0,19.63,3.93,0,0,0.98,0.98,1.96,0,0.98,0,41.23,0,0.98,3.93,97.18,0,1.96,2.94,0,0.98,6.87,0,0,0,0,0,5.89,0,1.96,4.91,0.98,0.98
 84-94,0,0,0,0,7.43,3.19,39.3,1.06,1.06,1.06,15.93,4.25,0,1.06,4.25,1.06,1.06,0,0,1.06,36.11,0,2.12,3.19,39.3,1.06,1.06,2.12,0,0,7.43,0,0,3.19,0,0,5.31,0,2.12,4.25,0,1.06
 96-106,0,0,1.09,0,6.56,2.19,31.69,0,1.09,2.19,15.3,6.56,0,3.28,1.09,0,1.09,0,0,0,15.3,0,0,3.28,45.9,1.09,2.19,1.09,0,0,15.3,0,0,0,1.09,0,1.09,0,2.19,5.46,1.09,0
108-118,0,0,0.77,0.77,10.72,2.3,22.98,0.77,3.83,1.53,18.38,4.6,0,0,3.06,0.77,1.53,0.77,1.53,0.77,26.04,0.77,0,3.06,49.02,0.77,3.83,1.53,0,0,12.26,0,0,0.77,0,0,2.3,0,0,3.06,0,1.53
120,0,0,0,0,17.64,1.96,27.44,1.96,1.96,1.96,11.76,1.96,0,0,3.92,1.96,3.92,0,0,0,15.68,0,0,0,48.99,0,1.96,3.92,0,0,5.88,0,0,0,0,0,0,1.96,0,1.96,0,0
