stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,118.6,2503.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.6,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,698.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,12.26,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,5.26,0,7.89,0,0,0,18.4,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,123.55,13.14,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,18.88,0,0,0,28.32,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,3.15,223.43,28.32,0,0,72.38,0,0,0,9.44,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,1,0,35,14,0,12,0,0,0,10,1,1,3,0,0,0,0,0,0,20,0,0,14,162,6,1,1,1,0,0,21,7,7,22,82,0,0,3,0,0
 24-34,0,0,4.1,0.82,32.01,0,0,30.37,0,4.93,0.82,7.39,3.28,0.82,0.82,0,2.46,0,2.46,0.82,0,35.3,1.64,0,19.7,413.71,6.57,22.16,4.1,0,0.82,1.64,0,2.46,2.46,5.75,119.02,0,0,23.8,0,0
 36-46,0,0,0.81,0,19.34,0,0,61.23,8.86,3.22,4.03,24.98,1.61,0,4.03,0,1.61,0,1.61,0,0,49.95,1.61,1.61,15.31,498.71,8.86,23.36,2.42,0,0,2.42,0,3.22,0.81,0,146.63,0,0,9.67,0,0.81
 48-58,0,0,0,0,11.48,0,0,144.03,9.18,7.46,2.3,46.48,0,0.57,3.44,0.57,0.57,0,1.15,0,1.72,74.02,0.57,0.57,12.62,485.44,2.3,18.36,5.74,0,1.72,2.3,0,1.15,1.72,0,120.5,0,0,10.9,0,2.87
 60-70,0,0,0,0,16.69,0.98,0,343.53,6.87,4.91,1.96,86.37,0,0,0.98,1.96,0,0,1.96,0,0,102.08,0.98,2.94,10.8,705.71,2.94,22.58,4.91,0,0,0,0,2.94,5.89,0,108.95,0.98,1.96,4.91,0,1.96
 72-82,0,0,4.91,0,13.74,0.98,0,516.35,1.96,3.93,7.85,120.74,3.93,0.98,0,0.98,0,0.98,4.91,3.93,3.93,131.54,4.91,6.87,12.76,726.43,1.96,38.28,19.63,0,1.96,2.94,0,1.96,0.98,0,72.64,1.96,2.94,13.74,1.96,1.96
 84-94,0,0,2.12,0,33.99,2.12,0,352.6,3.19,11.68,2.12,75.4,1.06,1.06,3.19,4.25,0,1.06,10.62,3.19,3.19,99.83,5.31,4.25,11.68,412.07,2.12,27.61,30.8,0,0,11.68,0,3.19,0,0,46.73,2.12,3.19,14.87,7.43,3.19
 96-106,0,0,3.28,0,37.16,7.65,0,346.43,6.56,6.56,4.37,90.71,2.19,0,4.37,3.28,2.19,2.19,16.39,3.28,1.09,121.31,4.37,8.74,10.93,373.75,2.19,40.44,32.79,0,1.09,14.21,0,3.28,2.19,0,25.14,2.19,1.09,16.39,9.84,3.28
108-118,0,0,2.3,0,40.6,1.53,3.06,303.32,10.72,14.55,1.53,78.89,6.89,0,0,3.06,3.06,5.36,7.66,7.66,5.36,75.83,1.53,2.3,13.02,465.71,4.6,26.04,16.85,0,0.77,6.89,0,2.3,1.53,0,14.55,7.66,0.77,13.02,6.89,2.3
120,0,0,1.96,0,50.95,3.92,1.96,258.69,13.72,15.68,5.88,84.27,7.84,0,1.96,0,5.88,3.92,23.52,9.8,1.96,84.27,0,3.92,5.88,542.86,7.84,31.36,27.44,0,0,9.8,0,3.92,1.96,0,37.24,3.92,1.96,11.76,9.8,0
