stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,382.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,0,122.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,7.89,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,10.51,0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,3.15,0,0,0,6.29,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,66.09,3.15,0,0,18.88,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,10,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,33,0,0,2,0,0,7,3,1,0,4,14,0,0,0,0,0
 24-34,0,0,0,0.82,4.93,0,0,22.16,0,0,0,0.82,0.82,0,0,0.82,0.82,0.82,0,0.82,0.82,11.49,0.82,0.82,9.03,109.17,0,0,0.82,0,0,5.75,0,0.82,0,3.28,27.09,0,0,1.64,0,0
 36-46,0,0,0.81,0,0.81,0,0,44.31,0.81,0.81,2.42,4.03,0,0,0,0.81,0,0,0.81,0.81,0.81,5.64,1.61,0,1.61,111.99,0,1.61,0,0,0,2.42,0,0,0,0,15.31,0,0,0.81,0,0.81
 48-58,0,0,0,0,2.87,0,0,51.64,0,0.57,2.87,5.16,1.15,0.57,0.57,0,0.57,0,0,0,0,13.2,0,1.15,1.72,105.01,0,0.57,0,0,0,2.3,0,0.57,0.57,0,18.94,0,0,1.15,0,1.15
 60-70,0,0,0,0,3.93,0.98,0,79.5,0,0,0,7.85,2.94,0,0,0.98,0,0,0,0,0,16.69,0,0,3.93,125.63,0,0,1.96,0,0,4.91,0,0.98,0.98,0,15.7,0.98,1.96,0,0,0
 72-82,0,0,0.98,0,6.87,0,0.98,51.05,0.98,0.98,0,11.78,0.98,0,0.98,1.96,0,0,0.98,0,0,20.61,0,0,1.96,109.95,0.98,3.93,1.96,0,0,3.93,0,0,0,0,8.83,1.96,0,3.93,0,0.98
 84-94,0,0,0,0,10.62,1.06,0,37.17,0,2.12,0,8.5,1.06,0,0,1.06,7.43,1.06,0,1.06,0,22.3,0,1.06,5.31,50.98,2.12,0,0,0,0,16.99,0,2.12,0,0,4.25,0,0,1.06,0,2.12
 96-106,0,0,0,0,9.84,2.19,0,28.41,1.09,2.19,2.19,6.56,6.56,0,0,1.09,2.19,1.09,0,0,0,17.49,0,3.28,3.28,50.27,0,3.28,1.09,0,1.09,12.02,0,0,1.09,0,4.37,2.19,0,4.37,1.09,1.09
108-118,0,0,0,0,20.68,0.77,0,23.74,0,0,0.77,9.19,3.83,0,0,3.83,3.06,0.77,0,1.53,1.53,13.79,0,0.77,6.13,45.19,0.77,0,0.77,0,0,20.68,0,0.77,0,0,0.77,0.77,0,3.06,0,0.77
120,0,0,0,0,27.44,1.96,0,27.44,0,3.92,3.92,13.72,9.8,0,0,1.96,1.96,0,0,1.96,0,17.64,1.96,0,5.88,52.91,1.96,5.88,1.96,0,0,23.52,0,1.96,0,0,7.84,0,0,0,0,0
