stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,131.78,1212.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,98.07,1422.08,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,21.03,0,26.29,0,0,70.98,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,586.2,21.03,0,0,228.7,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,22.03,0,0,69.23,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,377.64,22.03,0,0,125.88,0,0,3.15,3.15,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,30,6,24,0,0,0,5,2,1,1,0,0,0,0,0,1,14,0,0,14,244,5,1,4,5,0,3,0,32,1,0,41,82,0,0,3,0,1
 24-34,0,0,0,0.82,13.95,0.82,36.12,0,0,2.46,4.93,0.82,0,1.64,0,1.64,0.82,1.64,0.82,0.82,43.51,0.82,0.82,14.78,345.58,2.46,3.28,3.28,0,0,7.39,0,0.82,0.82,1.64,4.93,86.19,0,0,6.57,0,0
 36-46,0,0,0,0,4.83,0,52.37,0,0,0,9.67,0,0,0,0,0,0,0,0.81,0.81,41.89,0,0.81,10.47,363.36,0,4.83,1.61,0,0,8.86,0.81,0,0.81,0,0,79.76,0,0,4.03,0.81,2.42
 48-58,0,0,0,0,0,0,68.28,0.57,0.57,2.87,16.64,0,0,1.15,0,0,0.57,0.57,0,1.72,60.25,0,1.72,8.61,265.67,0,1.15,2.3,0,0,3.44,0,0,0,0.57,0,61.4,0,0,2.3,0,2.3
 60-70,0,0,0,0,8.83,0.98,98.15,0,0,0.98,36.32,1.96,0,0.98,0,0,0.98,0,0.98,0,54.97,0,1.96,6.87,308.2,1.96,2.94,0.98,0,2.94,1.96,0,0,0.98,0,0,36.32,0,0.98,0.98,0,0
 72-82,0,0,0,0.98,7.85,2.94,64.79,0.98,0.98,0.98,39.27,3.93,0,0.98,1.96,0,0,2.94,0.98,0,79.51,0,2.94,5.89,224.8,0,1.96,0,0,0,2.94,0,0,0,0,0,24.54,0.98,1.96,5.89,3.93,2.94
 84-94,0,0,0,0,8.5,0,70.09,0,2.12,1.06,28.68,0,0,2.12,0,1.06,2.12,3.19,0,0,42.48,2.12,3.19,5.31,101.96,3.19,2.12,2.12,0,1.06,12.74,0,0,2.12,0,0,14.87,0,1.06,1.06,1.06,1.06
 96-106,0,0,1.09,0,6.56,0,40.44,0,0,1.09,19.67,2.19,0,2.19,1.09,0,2.19,1.09,3.28,0,41.53,0,0,4.37,77.59,0,3.28,2.19,0,1.09,10.93,0,0,0,0,0,4.37,0,0,5.46,1.09,3.28
108-118,0,0,0.77,0,11.49,0.77,19.92,0.77,3.06,1.53,23.74,0,0,0,0,3.06,0,1.53,0.77,0.77,36,0,0,4.6,84.26,0,0,3.06,0,0,9.96,0,0,0.77,0,0,3.06,0.77,1.53,5.36,1.53,1.53
120,0,0,0,0,5.88,0,17.64,0,0,5.88,11.76,1.96,0,0,3.92,0,0,0,1.96,0,23.52,0,0,5.88,84.27,0,0,1.96,0,0,5.88,0,0,1.96,0,0,9.8,0,1.96,7.84,1.96,0
