stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2095.29,36529.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,2752.21,35367.99,0,55.17,0,0,0,0,0,0,0,0,0,140.98,0,0,0,0,0,0,0,0,0,0,0,1115.59,110.33,0,0,306.48,0,943.96,0,0,0,0,0,0,0,0,0,0,0
  7-9,688.72,775.47,0,1122.46,0,7.89,0,2544.59,0,0,0,0,0,962.11,0,0,0,0,0,0,0,0,0,0,0,21494.99,875.36,0,0,7560.18,0,120.92,105.15,0,10.51,0,0,0,0,0,0,0,0
 10-12,9.44,802.48,0,1318.58,0,141.61,0,2165.11,0,0,0,0,0,575.9,0,0,0,0,0,6.29,0,0,0,0,3.15,21783.32,846.53,0,0,8053.09,0,66.09,84.97,44.06,981.85,0,91.26,34.62,0,0,0,0,0
 14-21,3,7,17,194,4403,1114,0,1790,0,29,0,247,109,247,37,44,147,7,14,52,66,1262,27,0,1106,14632,756,73,287,479,0,1057,25,2463,237,539,4479,4611,0,0,146,0,70
 24-34,1.64,0.82,20.52,115.74,2295.11,1031.82,0,2951.8,228.2,160.07,41.04,386.62,55,76.34,63.21,133.8,239.69,45.97,109.17,109.99,167.45,2297.58,98.5,8.21,1090.92,18626.87,343.94,249.54,267.6,1.64,4.93,2049.68,2.46,21.34,155.14,284.02,1099.13,4290.61,0,0,652.58,0,256.93
 36-46,1.61,0,15.31,16.11,1377.69,649.37,0,4703.5,515.63,226.39,116.82,744.44,51.56,24.98,62.84,197.39,134.55,68.48,87.01,99.9,180.47,2484.68,80.57,51.56,806.47,18617.41,304.54,202.22,188.53,2.42,6.45,2524.16,5.64,16.92,113.6,234.45,41.09,4197.54,0,4.83,412.5,0.81,299.71
 48-58,2.87,0.57,11.48,10.9,1257.21,978.34,0,6797.87,486.59,302.97,159.52,1307.7,80.91,45.9,67.14,197.39,87.22,101.56,79.19,91.81,134.84,3114.61,73.45,113.61,717.26,15724.55,238.7,132.55,187.06,1.15,11.48,2054.8,1.15,2.3,66.56,185.34,1.15,3272.98,0,10.33,352.89,2.87,370.68
 60-70,2.94,0,17.67,2.94,1361.37,1079.67,4.91,8704.14,377.89,313.11,194.34,1450.69,178.64,27.48,62.82,265.99,109.93,151.15,93.24,125.63,99.13,3902.53,69.69,180.6,542.78,14049.51,169.8,120.73,176.67,1.96,30.43,1968.93,0.98,1.96,83.43,121.71,0,1955.19,18.65,74.6,343.53,39.26,384.76
 72-82,0,0,60.86,5.89,1476.42,1100.44,70.68,7507.75,286.65,289.59,300.39,1737.54,393.65,15.71,80.5,408.37,183.57,159.03,132.52,223.82,81.48,4887.69,112.89,189.46,604.7,11504.1,112.89,209.09,257.2,1.96,41.23,1835.71,1.96,0.98,110.93,72.64,0,1169.16,79.51,134.49,564.46,131.54,372.05
 84-94,2.12,0,66.91,13.81,2563.76,901.67,149.75,5849.7,432.25,523.58,220.9,1353.04,722.19,23.36,72.22,488.54,311.18,191.17,176.3,585.18,139.13,4186.55,144.44,221.97,545.89,7411.96,169.93,244.27,317.55,1.06,39.3,5134.95,1.06,0,236.83,125.32,0,843.26,223.03,142.31,557.57,152.93,257.01
 96-106,2.19,0,71.04,19.67,3229.36,1180.27,313.65,4852.24,701.61,562.82,221.85,1570.42,980.28,2.19,114.75,628.39,346.43,163.93,241.52,914.71,80.87,3924.41,214.2,162.83,546.42,6558.17,136.61,366.1,371.57,1.09,80.87,5111.24,7.65,0,222.94,135.51,0,429.49,280.86,135.51,688.49,183.6,284.14
108-118,3.83,0,55.92,30.64,3277.56,826.47,639.58,4179.86,547.66,765.2,211.41,1469.88,1057.03,0,65.11,548.43,358.47,232.85,187.66,1629.2,121.79,4145.39,186.89,160.85,611.24,8810.87,163.92,266.56,352.34,0,91.15,5118.16,2.3,0,213.7,115.66,0,329.36,295.66,109.53,572.94,133.28,277.28
120,7.84,0,52.91,9.8,2753.5,1138.64,292.01,4007.76,358.64,572.26,262.61,1875.51,793.71,1.96,96.03,881.9,221.46,162.66,141.1,974.01,50.95,4570.22,125.43,244.97,766.28,10796.46,293.97,221.46,370.4,3.92,107.79,2886.76,3.92,1.96,154.82,50.95,0,376.28,127.39,129.35,750.6,199.9,125.43
