stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,7.89,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,0,47.2,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,280.08,6.29,0,0,28.32,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,0,20,1,0,18,0,0,0,10,1,0,3,0,1,0,0,0,0,37,0,0,11,270,7,4,4,0,0,4,2,0,7,8,134,0,0,0,0,0
 24-34,0,0,0.82,0,9.85,2.46,0,75.52,0,0,0,13.13,0.82,0,5.75,0,0.82,0,1.64,0.82,0.82,83.73,0,0.82,18.06,984.21,9.85,19.7,5.75,0,0.82,27.09,0,0,0.82,1.64,309.46,0,0,4.93,0,0.82
 36-46,0,0,0,0,2.42,0,0,380.28,0,1.61,0,41.89,0.81,0,4.03,1.61,0,0,0,0,0,48.34,0,3.22,8.86,1824.04,3.22,13.7,0.81,0,0,18.53,0,0,0,0,395.58,0,0,3.22,0,0.81
 48-58,0,0,0,0,14.35,0.57,0,1189.5,0.57,0,2.3,79.76,0.57,0.57,2.3,0,0,0.57,1.15,0,1.15,64.84,0,5.74,11.48,2436.38,1.15,4.59,1.15,0,0.57,5.16,0,1.15,0.57,0,416.01,0,0.57,2.3,0,2.87
 60-70,0.98,0,0.98,0,11.78,0,0,2272.22,0,3.93,4.91,115.82,0.98,0,0,1.96,0,0.98,0.98,0.98,0.98,66.74,1.96,7.85,2.94,3481.46,0.98,6.87,0,0,0.98,8.83,0,1.96,0,0,394.57,0,4.91,0.98,0.98,1.96
 72-82,0,0,0,0,34.36,4.91,0,2264.69,4.91,0.98,5.89,198.3,1.96,0,0,3.93,0,0.98,0.98,0,0.98,117.8,0.98,6.87,12.76,3565.4,0.98,8.83,4.91,0,0,6.87,0,0.98,0.98,0,257.2,1.96,9.82,8.83,6.87,4.91
 84-94,0,0,0,0,47.79,2.12,0,1515.53,1.06,4.25,6.37,134.88,3.19,1.06,2.12,6.37,0,5.31,1.06,1.06,0,103.02,0,8.5,5.31,1983.89,0,5.31,6.37,0,0,14.87,0,3.19,1.06,0,159.31,1.06,6.37,14.87,15.93,3.19
 96-106,0,0,0,1.09,31.69,6.56,1.09,1208.69,1.09,3.28,2.19,142.07,0,0,3.28,4.37,0,1.09,1.09,3.28,2.19,79.78,3.28,8.74,4.37,1709.21,2.19,8.74,4.37,0,0,9.84,0,1.09,2.19,0,61.2,3.28,5.46,9.84,9.84,3.28
108-118,0,0,0.77,0,28.34,3.06,2.3,870.13,0.77,3.06,5.36,88.09,1.53,0,1.53,3.06,0,3.06,0.77,1.53,0,52.09,0.77,3.06,5.36,1922.57,1.53,5.36,4.6,0,0.77,6.13,0,0.77,0,0,47.49,0.77,1.53,7.66,7.66,0.77
120,0,0,1.96,0,31.36,7.84,3.92,762.36,1.96,3.92,3.92,107.79,3.92,0,0,5.88,1.96,1.96,0,1.96,0,68.59,0,7.84,15.68,2108.73,7.84,7.84,5.88,0,0,9.8,0,3.92,0,0,52.91,0,1.96,7.84,5.88,0
