stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.54,2.63,0,0,15.77,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.56,12.59,0,0,163.64,0,0,6.29,3.15,0,0,3.15,0,0,0,0,0
 14-21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,0,4,0,1,0,1,6,0,2,7,54,0,0,0,0,3
 24-34,0,0,3.28,0,0.82,0,0,5.75,0,0,0.82,2.46,0,0.82,0,0,0,0.82,0,0,1.64,0.82,0,0,2.46,376.77,0,36.12,0.82,0,0.82,0,0,0,0,9.03,120.67,0,0,0.82,0,2.46
 36-46,0,0,0.81,0,0.81,0,0,35.45,0,0.81,0,6.45,0,0,0,0,0,0,0,0,3.22,0.81,0,0,1.61,1086.85,0,49.95,0,0,0.81,0,0,0,0.81,0,223.17,0,0,0,0,0.81
 48-58,0,0,0,0,3.44,0,0,80.33,0,0,0,17.21,0,0,0,0,0,0,0,0.57,0,4.02,0,0,1.15,1178.6,0,25.25,0,0,0.57,0,0,0,0,0,193.37,0,0.57,0.57,0,0
 60-70,0,0,0,0,2.94,0,0,251.27,0,0.98,0.98,55.95,0,0,0,0,0,0,0.98,0,0,7.85,0,0,0,1970.9,0,35.33,0,0,1.96,0,0,0.98,0,0,219.86,0,0,0.98,0,1.96
 72-82,0,0,0.98,0,14.72,1.96,0,321.99,0,0.98,1.96,108.96,1.96,0,0,0,0,0,0,0,0.98,15.71,0,0,0.98,1452.86,0,46.14,1.96,0,3.93,0,0,0,0,0,128.6,0,0.98,0.98,1.96,2.94
 84-94,0,0,0,0,11.68,2.12,0,228.34,1.06,0,1.06,86.03,3.19,0,0,0,1.06,1.06,0,0,0,10.62,0,0,1.06,893.17,0,35.05,1.06,0,0,0,0,0,0,0,71.16,1.06,1.06,1.06,3.19,2.12
 96-106,0,0,2.19,0,6.56,3.28,1.09,177.04,0,1.09,0,95.08,3.28,0,0,3.28,0,1.09,0,1.09,1.09,9.84,1.09,1.09,1.09,716.91,0,59.01,1.09,0,2.19,0,0,0,0,0,42.62,0,0,0,0,0
108-118,0,0,0,0,13.02,0,0.77,142.47,0,0,0,75.06,0,0,0.77,1.53,0,0.77,0,0,1.53,11.49,0,0.77,0,843.33,0,42.13,0,0,0.77,0,0,0,0,0,25.28,0.77,0,0.77,0.77,0
120,1.96,0,0,0,9.8,0,0,113.67,0,1.96,0,62.71,0,0,0,0,0,0,0,3.92,0,5.88,0,1.96,0,734.92,0,35.28,1.96,0,1.96,0,0,0,0,0,27.44,1.96,1.96,1.96,0,0
