stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,1225.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,30.65,349.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,23.66,0,0,0,7.89,0,31.54,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,6.29,0,0,6.29,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,59.79,0,0,0,9.44,0,25.18,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,24,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,6,1,0,0,0,0,47,0,1,1,1,1,1,0,0,7,0,0
 24-34,0,0,0,0,9.03,3.28,0,0,0.82,0.82,0,0,0,2.46,0,2.46,0,0.82,0.82,0.82,4.93,0.82,0,4.93,10.67,0,1.64,0,0,0,61.56,0,0,4.1,1.64,0,3.28,0,0,37.76,0,0
 36-46,0,0,0,0,5.64,0.81,0.81,0,1.61,0,0,0,0,1.61,0,1.61,0,1.61,0.81,0.81,8.86,2.42,0,1.61,3.22,0,0,0.81,0,0,46.73,0,0,0,0.81,0,1.61,0,0,22.56,0,0
 48-58,0,0,0,0,2.3,0,1.72,0.57,1.15,1.15,1.15,1.15,1.72,2.3,0,0.57,0,1.15,0,0.57,12.05,1.15,0,2.87,4.59,0,0.57,0.57,0,0,41.31,0,0,0,1.15,0,1.72,0,0,22.95,0,1.15
 60-70,0,0,0,0,4.91,0,1.96,0.98,0.98,2.94,3.93,0,1.96,2.94,0,0,0,0.98,0,0,38.28,0,0,0.98,5.89,0,0,1.96,0,0.98,57.91,0,0,0,0,0,0,0.98,0,17.67,0,0
 72-82,0,0,1.96,0,14.72,0.98,4.91,1.96,0,5.89,2.94,1.96,2.94,2.94,0.98,3.93,0,3.93,0,0,53.01,5.89,1.96,2.94,7.85,0,0,6.87,0,0,66.75,0,0,0,0,0,0.98,0.98,2.94,42.21,0.98,0
 84-94,0,0,0,0,12.74,0,3.19,5.31,3.19,2.12,2.12,5.31,4.25,0,0,4.25,1.06,1.06,0,0,40.36,5.31,2.12,1.06,5.31,0,1.06,6.37,0,1.06,151.87,0,0,0,1.06,0,0,3.19,0,43.54,0,0
 96-106,0,0,1.09,0,12.02,1.09,3.28,8.74,2.19,3.28,2.19,5.46,0,9.84,1.09,4.37,0,3.28,1.09,1.09,42.62,3.28,0,1.09,9.84,0,0,13.11,0,3.28,113.66,0,0,0,2.19,0,0,2.19,0,27.32,1.09,1.09
108-118,0,0,0.77,0,21.45,1.53,6.89,3.06,5.36,0.77,3.06,3.06,0.77,0.77,0.77,3.83,1.53,5.36,1.53,0.77,24.51,3.06,0.77,2.3,5.36,0,0,6.89,0,2.3,73.53,0,0,0,0,0,0,3.06,5.36,26.81,0.77,0
120,0,0,0,0,25.48,1.96,3.92,5.88,0,0,1.96,3.92,0,0,0,1.96,0,1.96,0,0,11.76,3.92,0,5.88,3.92,0,0,13.72,0,1.96,92.11,0,0,0,0,0,1.96,5.88,1.96,13.72,1.96,0
