stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,698.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,570.06,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,12.26,12.26,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,13.14,0,42.06,0,0,0,63.09,0,0,0,0,0,26.29,0,0,0,0,0,0,0,0,0,0,0,449.51,23.66,0,0,147.21,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,37.76,0,6.29,0,62.94,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,512.96,31.47,0,0,166.79,0,0,0,22.03,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,31,5,0,9,0,0,0,4,4,0,0,0,2,0,0,0,0,17,0,0,15,123,11,0,2,4,0,5,29,5,2,29,82,0,0,0,0,0
 24-34,0,0.82,0,0,17.24,2.46,0,12.31,0,0,3.28,11.49,0,0,0.82,0,1.64,0.82,0,0.82,2.46,38.58,0.82,0.82,22.98,229.02,5.75,1.64,4.1,0,0,18.88,0,2.46,0,4.93,77.98,0,0,5.75,0,3.28
 36-46,0,0,0,0,4.03,0,0,18.53,1.61,1.61,1.61,12.89,0.81,0,0,1.61,0,0.81,0.81,0,1.61,70.09,0,2.42,16.11,248.95,3.22,3.22,2.42,0,0,9.67,0,2.42,0,0.81,75.73,0,0,4.03,0,0.81
 48-58,0,0,0,0,5.74,0,0,42.46,1.72,1.15,5.74,22.38,0,0,0.57,0.57,0.57,1.15,1.15,0,0.57,79.19,1.15,0.57,17.79,189.93,0,1.72,0,0,0.57,10.33,0,1.72,1.15,0,52.22,0,0,4.59,0,2.87
 60-70,0,0,0.98,0,8.83,0,0,49.08,0.98,1.96,5.89,27.48,1.96,0,0,0,1.96,1.96,0.98,0,0,71.65,0,0.98,9.82,195.32,3.93,1.96,1.96,0,0,14.72,0,2.94,0.98,0,36.32,0,0,2.94,0,0.98
 72-82,0,0,0.98,0,13.74,0,0,48.1,0,0.98,6.87,43.19,0.98,0.98,0.98,0.98,0.98,2.94,0.98,0,0,97.18,1.96,3.93,11.78,120.74,0.98,3.93,3.93,0,0,8.83,0,1.96,0,0,12.76,1.96,3.93,7.85,6.87,3.93
 84-94,0,0,0,0,16.99,0,0,33.99,0,5.31,2.12,16.99,4.25,0,1.06,4.25,4.25,5.31,2.12,2.12,2.12,76.47,1.06,1.06,6.37,88.15,1.06,2.12,5.31,0,1.06,22.3,0,1.06,0,0,9.56,0,3.19,2.12,0,2.12
 96-106,0,0,1.09,0,17.49,3.28,0,25.14,0,5.46,3.28,26.23,4.37,0,1.09,4.37,4.37,5.46,3.28,0,1.09,64.48,1.09,6.56,7.65,71.04,1.09,5.46,4.37,0,1.09,25.14,0,2.19,0,0,5.46,2.19,2.19,5.46,4.37,3.28
108-118,0,0,0.77,0,19.15,1.53,1.53,24.51,0,4.6,0,22.21,5.36,0,0.77,3.06,4.6,6.89,1.53,0.77,0,49.02,0,3.06,9.19,81.96,2.3,4.6,4.6,0,0,26.81,0,4.6,0.77,0,2.3,1.53,1.53,8.43,2.3,2.3
120,0,0,0,0,23.52,0,0,13.72,1.96,3.92,1.96,29.4,1.96,0,3.92,3.92,1.96,3.92,5.88,1.96,1.96,50.95,1.96,1.96,9.8,86.23,3.92,0,3.92,0,1.96,19.6,0,0,0,0,5.88,0,5.88,3.92,5.88,0
