stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,553.47,8908.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,937.83,10457.16,0,24.52,0,0,0,0,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,239.06,42.91,0,0,85.81,0,343.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,312.82,144.58,0,331.22,0,2.63,0,470.54,0,0,0,0,0,336.48,0,0,0,0,0,0,0,0,0,0,0,5110.22,349.62,0,0,2181.83,0,49.95,31.54,0,0,0,0,0,0,0,0,0,0
 10-12,9.44,113.29,0,292.67,0,18.88,0,292.67,0,0,0,0,0,207.7,0,0,0,0,0,0,0,0,0,0,0,3301.17,434.28,0,0,1488.52,0,31.47,15.73,18.88,151.05,0,28.32,6.29,0,0,0,0,0
 14-21,1,1,6,24,1062,84,0,96,0,17,0,51,33,27,12,3,25,1,1,6,5,233,3,0,232,1410,508,17,42,60,0,97,8,243,42,32,322,743,0,0,21,0,8
 24-34,0,0,6.57,13.13,476.1,9.85,0,261.03,0,74.7,20.52,69.77,6.57,3.28,13.13,9.03,60.74,3.28,13.95,8.21,18.06,371.03,28.73,0.82,274.17,2168.7,180.59,46.79,33.66,0,0.82,338.19,1.64,2.46,17.24,9.85,101.79,722.35,0,0,78.8,0,15.6
 36-46,0,0,8.06,0.81,150.66,4.83,0,451.98,1.61,58.81,54.79,119.24,2.42,0.81,9.67,12.09,17.72,4.03,12.89,6.45,23.36,460.04,24.17,7.25,173.22,1881.24,141.8,43.51,22.56,0,0,370.61,1.61,1.61,8.86,4.83,0.81,583.3,0,1.61,49.15,0.81,22.56
 48-58,0.57,0,4.02,0,113.61,3.44,0,763.73,5.16,47.63,55.66,222.64,0.57,8.03,12.62,16.07,9.18,8.03,12.62,5.74,14.92,685.12,20.66,16.07,119.93,1396.64,75.17,26.4,29.84,0,2.3,364.94,0.57,0,3.44,0.57,0,436.09,0,1.15,39.59,0.57,24.1
 60-70,0.98,0,3.93,0.98,89.32,6.87,0,880.43,1.96,36.32,39.26,255.2,11.78,3.93,6.87,14.72,10.8,6.87,10.8,2.94,8.83,769.51,9.82,20.61,72.63,1117.95,37.3,29.45,44.17,0,3.93,214.95,0,0,6.87,3.93,0,187.47,4.91,11.78,30.43,4.91,13.74
 72-82,0,0,13.74,0,131.54,29.45,0.98,1099.46,2.94,25.52,49.08,381.87,33.38,1.96,17.67,32.39,21.6,15.71,42.21,4.91,13.74,1099.46,40.25,23.56,90.31,1468.57,28.47,53.99,61.84,0.98,6.87,188.48,1.96,0,8.83,1.96,0,137.43,12.76,25.52,63.81,19.63,7.85
 84-94,1.06,0,15.93,1.06,223.03,33.99,7.43,751.92,6.37,48.85,42.48,247.45,79.65,1.06,12.74,65.85,43.54,25.49,33.99,23.36,15.93,809.27,25.49,27.61,80.71,743.43,50.98,50.98,61.6,0,4.25,601.11,0,0,24.43,3.19,0,90.27,37.17,22.3,86.03,20.18,13.81
 96-106,0,0,17.49,2.19,231.68,53.55,8.74,675.38,4.37,53.55,38.25,285.23,93.98,0,19.67,75.41,46.99,21.86,65.57,25.14,13.11,599.97,31.69,16.39,45.9,751.88,28.41,83.06,81.96,1.09,8.74,401.07,2.19,0,18.58,0,0,42.62,63.39,21.86,86.33,27.32,15.3
108-118,0,0,12.26,0.77,209.87,23.74,16.85,523.15,3.83,57.45,22.98,210.64,88.85,0,8.43,37.53,39.06,27.57,41.36,34.47,11.49,466.47,22.21,12.26,55.92,874.73,21.45,50.55,64.34,0,5.36,272.68,1.53,0,13.02,7.66,0,39.06,53.62,10.72,59.75,16.85,22.98
120,1.96,0,7.84,0,119.55,23.52,3.92,325.32,3.92,31.36,13.72,133.27,43.12,0,5.88,50.95,17.64,21.56,23.52,13.72,9.8,274.37,9.8,11.76,48.99,640.85,23.52,21.56,56.83,0,5.88,184.22,1.96,0,11.76,1.96,0,21.56,15.68,13.72,33.32,11.76,1.96
