stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,2.63,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.06,0,0,0,28.32,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,0,2,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,16,0,0,4,347,0,0,0,0,0,1,8,0,1,3,127,0,0,2,0,0
 24-34,0,0,0,0,3.28,0,0,18.06,0,0,0,8.21,0,2.46,0,0,0,0.82,0,0,0,55.82,0,0,9.85,1654.85,0,0,4.93,0,0,3.28,0,0,0.82,0.82,329.16,0,0,1.64,0,0
 36-46,0,0,0,0,2.42,0,0,50.76,0,0.81,0,125.68,0,0,0.81,0,0,0,1.61,0,0,91.04,0,0.81,3.22,1901.38,0,1.61,16.92,0,0,0,0,0.81,0.81,0,485.82,0,0,4.03,0,0
 48-58,0.57,0,0,0,10.9,0.57,0,246.74,0,1.15,3.44,258.79,0,0,0.57,1.72,0,0.57,2.3,0.57,0.57,131.98,0,1.15,7.46,2240.13,2.3,0.57,26.4,0,1.15,2.3,0,0,0,0,362.07,0,1.15,8.03,0,0.57
 60-70,0,0,1.96,0,3.93,0,0,375.92,0.98,1.96,1.96,322.92,3.93,0,0.98,0,2.94,0,10.8,1.96,0.98,239.49,0,2.94,11.78,3023.09,8.83,0,22.58,0,1.96,3.93,0,0.98,0,0,366.11,0,2.94,15.7,0.98,3.93
 72-82,0,0,2.94,0,20.61,7.85,0,397.57,0.98,1.96,1.96,372.05,1.96,0,0.98,2.94,2.94,0,8.83,0.98,0,363.21,0.98,4.91,13.74,2516.98,3.93,0,45.16,0,4.91,2.94,0,0,0,0,236.58,0.98,4.91,28.47,9.82,3.93
 84-94,0,0,0,0,49.92,2.12,0,415.26,1.06,1.06,1.06,276.13,3.19,0,1.06,10.62,5.31,3.19,30.8,4.25,1.06,228.34,1.06,10.62,8.5,1430.56,14.87,3.19,73.28,0,0,7.43,0,3.19,3.19,0,146.56,1.06,7.43,29.74,12.74,0
 96-106,0,0,2.19,0,48.09,5.46,0,292.88,2.19,3.28,0,286.33,8.74,0,3.28,4.37,6.56,2.19,33.88,6.56,0,213.11,2.19,9.84,13.11,1086.29,12.02,2.19,75.41,0,7.65,10.93,0,1.09,0,0,54.64,1.09,4.37,44.81,13.11,0
108-118,0,0,2.3,0,18.38,5.36,0.77,195.32,1.53,1.53,0.77,247.41,0.77,0,1.53,5.36,5.36,3.06,26.81,0.77,1.53,166.21,0.77,0.77,7.66,1239.33,15.32,2.3,66.64,0,5.36,3.83,0,0,0,0,50.55,0.77,1.53,30.64,6.89,0.77
120,0,0,0,0,29.4,5.88,0,211.66,1.96,1.96,3.92,229.29,5.88,0,1.96,9.8,3.92,0,17.64,1.96,0,143.06,0,9.8,17.64,1538.43,29.4,3.92,56.83,0,1.96,7.84,0,3.92,0,0,31.36,0,5.88,39.2,23.52,3.92
