stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,144.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0
  5-6,0,196.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.43,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,26.29,0,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,12.59,0,0,0,3.15,0,0,0,0,0,34.62,0,0,0,0,0,0,0,0,0,0,0,15.73,9.44,0,0,3.15,0,0,3.15,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,4,113,2,0,2,0,0,0,1,3,25,23,1,30,0,0,0,0,153,5,0,41,47,0,0,0,1,0,2,3,1,21,30,12,0,0,0,0,0
 24-34,0.82,0,1.64,8.21,330.81,3.28,0,4.1,0,4.1,0,2.46,3.28,3.28,27.91,1.64,46.79,0.82,0,3.28,0.82,181.41,7.39,2.46,40.22,68.13,0,2.46,0.82,0,2.46,5.75,0.82,0,4.1,4.93,20.52,0,0,1.64,0,0
 36-46,0,0,0,0.81,319.05,1.61,0,10.47,0,6.45,0,3.22,0.81,0,28.2,0.81,20.14,0,0.81,0.81,0,303.74,3.22,16.92,34.64,74.12,0,0.81,12.89,0,3.22,1.61,1.61,0,0,0.81,19.34,0,4.03,2.42,0,1.61
 48-58,0,0,0,1.15,361.5,1.15,0,12.62,1.15,17.79,4.02,9.75,0.57,1.15,19.51,1.15,17.79,0.57,0.57,2.3,1.15,505.52,2.87,37.3,46.48,55.09,0,1.15,20.08,0,8.61,1.72,0,0,0,0.57,13.2,0,5.74,0.57,0.57,0
 60-70,0,0,4.91,0.98,399.48,1.96,0,28.46,19.63,18.65,3.93,9.82,31.41,0,11.78,2.94,10.8,0,0.98,5.89,0,756.75,4.91,55.95,41.22,44.17,0.98,0.98,16.69,0,4.91,2.94,0,0,0,0,12.76,4.91,33.37,2.94,28.46,0
 72-82,0,0,35.34,0.98,485.92,1.96,0,83.44,29.45,18.65,6.87,27.49,210.08,0.98,15.71,7.85,34.36,1.96,1.96,5.89,0,1031.73,10.8,80.5,49.08,142.34,0.98,4.91,13.74,0,10.8,9.82,0,0,2.94,0,7.85,39.27,60.86,5.89,90.31,0.98
 84-94,1.06,0,37.17,1.06,867.68,11.68,0,105.14,31.86,50.98,11.68,19.12,396.14,0,24.43,15.93,74.34,3.19,0,5.31,0,750.86,6.37,89.21,42.48,84.96,0,2.12,22.3,0,2.12,14.87,0,1.06,1.06,0,11.68,142.31,64.78,5.31,103.02,2.12
 96-106,1.09,0,48.09,0,1013.07,10.93,6.56,79.78,31.69,49.18,5.46,34.97,633.85,0,16.39,29.51,78.68,4.37,6.56,12.02,0,543.14,16.39,56.83,33.88,204.36,0,9.84,37.16,0,8.74,24.04,0,1.09,0,0,4.37,185.78,32.79,8.74,118.03,6.56
108-118,1.53,0,26.04,0,826.47,7.66,3.06,48.26,14.55,45.19,7.66,29.87,709.28,0,9.19,14.55,73.53,0.77,1.53,12.26,0,417.45,14.55,42.13,16.85,180,2.3,6.13,20.68,0,9.19,16.09,0,6.13,0.77,0,1.53,199.15,16.09,6.13,75.83,3.06
120,1.96,0,35.28,0,584.02,13.72,1.96,31.36,9.8,25.48,9.8,17.64,407.64,0,3.92,23.52,27.44,0,3.92,5.88,0,327.28,21.56,23.52,15.68,188.14,3.92,1.96,17.64,0,3.92,3.92,0,1.96,0,0,3.92,60.75,17.64,3.92,62.71,1.96
