stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,52.71,764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,55.17,490.37,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,24.52,0,0,0,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,23.66,0,18.4,0,0,60.46,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,373.28,5.26,0,0,118.29,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,28.32,0,6.29,0,0,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.79,22.03,0,0,147.91,0,3.15,6.29,6.29,15.73,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,2,11,1,11,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,7,118,0,0,1,1,0,2,0,15,0,1,7,44,0,0,2,0,0
 24-34,0,0,0,0.82,9.03,0,17.24,0,0,0.82,1.64,0.82,0,0,0,0,0,0.82,0,0,19.7,0,0,6.57,159.25,0.82,0.82,0.82,0,0,4.1,0,0.82,0,0,3.28,41.04,0,0,3.28,0,0
 36-46,0,0,0,0,0.81,0,27.39,0,0,0.81,6.45,0.81,0,0,0,0,0,0.81,0,0,20.14,0,0.81,4.83,176.44,0,0.81,2.42,0,0,1.61,0,0,0.81,0,0.81,38.67,0,0,0.81,0,0
 48-58,0,0.57,0,0,0,0,47.05,0,1.15,1.72,10.9,0,0,0,0.57,0,0,0.57,0.57,0.57,22.38,0,1.15,4.02,186.49,0.57,0.57,0,0,0,0.57,0,0,0,0,0,39.59,0,0,2.3,0,0.57
 60-70,0,0,0,0,0.98,0,58.89,0,0,0.98,14.72,0,0,0.98,0,0.98,0.98,0,0,0.98,36.32,0,1.96,4.91,204.16,0,0,0.98,0,0,3.93,0,0,0,0,0,29.45,0,0,1.96,0,0
 72-82,0,0,1.96,0,2.94,2.94,73.62,0,0,0.98,18.65,0,0,0,0,0.98,0,2.94,0,0,57.92,0,2.94,11.78,191.42,0,0.98,0.98,0,0.98,3.93,0,0,0,0,0,17.67,0.98,0.98,7.85,1.96,0
 84-94,0,0,1.06,0,6.37,2.12,52.04,1.06,1.06,1.06,15.93,0,0,0,0,0,0,0,0,1.06,35.05,0,0,3.19,92.4,1.06,1.06,3.19,0,0,6.37,0,0,0,0,0,9.56,0,0,4.25,3.19,0
 96-106,0,0,0,0,5.46,0,33.88,0,0,1.09,16.39,1.09,0,0,1.09,2.19,1.09,1.09,0,0,18.58,0,2.19,5.46,53.55,1.09,0,3.28,0,0,2.19,0,0,0,0,0,6.56,0,1.09,3.28,0,0
108-118,0,0,0,0,2.3,0,26.81,0.77,0,2.3,17.62,2.3,0,0,0.77,0.77,0.77,1.53,0,0,23.74,0.77,0.77,3.83,108.77,0,2.3,3.06,0,1.53,0.77,0,0,0,0,0,1.53,0,0,1.53,1.53,1.53
120,0,0,0,0,7.84,1.96,11.76,0,0,0,19.6,1.96,0,0,0,0,0,0,0,0,25.48,0,0,5.88,80.35,0,3.92,5.88,0,0,0,0,0,0,0,0,5.88,0,0,1.96,0,0
