stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,448.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,24.52,674.26,0,6.13,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,7.89,13.14,0,60.46,0,0,0,73.6,0,0,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,549.4,23.66,0,0,273.39,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,31.47,0,0,0,50.35,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,468.9,9.44,0,0,154.2,0,0,6.29,0,22.03,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,27,3,0,17,0,0,0,6,1,0,0,0,1,0,0,0,0,17,0,0,10,203,8,1,2,8,0,3,0,29,1,14,66,0,0,1,0,0
 24-34,0,0,0.82,0.82,10.67,1.64,0,41.86,0,0.82,1.64,9.03,1.64,0,0.82,0,0.82,0,0.82,0,1.64,27.09,0.82,0,15.6,418.64,0.82,2.46,4.1,0,0,5.75,0,0,0.82,7.39,115.74,0,0,5.75,0,0
 36-46,0,0,0,0,4.83,0,0,111.99,0,0.81,1.61,19.34,0.81,0,0,0,0.81,0.81,0.81,0,0,46.73,1.61,0.81,10.47,581.69,0.81,6.45,0.81,0,0,6.45,0,0,0,0,133.74,0,0,6.45,0,0.81
 48-58,0,0,0,0,5.16,0,0,142.88,0.57,0,2.87,29.84,0,0.57,0.57,0,0,0,1.15,0.57,0,51.07,1.15,1.15,6.31,403.96,1.15,1.15,1.15,0,0,2.3,0,0,0.57,0,82.05,0,0,3.44,0,0.57
 60-70,0,0,0.98,0,3.93,0,0,219.86,0.98,0.98,3.93,34.35,0.98,0,0,1.96,0,0,1.96,0.98,0,57.91,0,1.96,8.83,437.76,0,0.98,1.96,0,0,10.8,0,0,1.96,0,66.74,0,1.96,4.91,0.98,1.96
 72-82,0,0,0.98,0.98,3.93,3.93,0,133.51,0,0,5.89,25.52,0,0,0.98,2.94,1.96,0,0.98,0,0.98,56.94,0.98,2.94,9.82,305.3,0,0,2.94,0,0.98,6.87,0,0,0,0,27.49,1.96,1.96,6.87,3.93,0.98
 84-94,1.06,0,1.06,0,9.56,3.19,0,75.4,0,3.19,3.19,16.99,2.12,0,3.19,2.12,4.25,1.06,1.06,0,1.06,46.73,0,2.12,6.37,133.82,1.06,4.25,3.19,0,0,13.81,0,0,0,0,16.99,0,0,10.62,1.06,0
 96-106,0,0,0,0,10.93,3.28,0,71.04,0,2.19,0,17.49,1.09,0,0,2.19,1.09,2.19,0,0,1.09,20.76,1.09,2.19,9.84,114.75,1.09,3.28,5.46,0,0,10.93,0,0,1.09,0,4.37,0,0,7.65,1.09,1.09
108-118,0,0,0.77,0,10.72,2.3,3.06,44.43,0.77,5.36,0.77,14.55,1.53,0,0,3.83,3.06,1.53,0,0,0,31.4,0,0.77,6.13,118.72,2.3,0.77,1.53,0,0,3.83,0,0,0,0,0,1.53,0.77,6.89,0.77,2.3
120,0,0,0,0,15.68,3.92,0,41.16,0,3.92,3.92,23.52,1.96,0,0,5.88,5.88,1.96,0,1.96,0,47.03,0,5.88,0,105.83,0,1.96,5.88,0,0,17.64,0,0,0,0,5.88,1.96,0,3.92,0,0
