stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,342.63,4124.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,208.41,3175.15,0,12.26,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,104.2,0,0,0,42.91,0,98.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,47.32,15.77,0,60.46,0,0,65.72,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,0,0,591.46,28.92,0,0,291.79,0,0,7.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,25.18,0,0,34.62,0,0,0,0,0,12.59,0,0,0,0,0,0,0,0,0,0,0,251.76,6.29,0,0,173.08,0,0,3.15,0,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,6,76,22,21,0,0,0,10,6,1,0,0,2,0,0,0,3,47,0,0,28,337,7,4,3,13,0,3,1,68,4,1,55,181,0,0,11,0,2
 24-34,0,0,0.82,1.64,7.39,0.82,32.01,0,1.64,0,4.93,0,0,0,0.82,0.82,0.82,2.46,0,0.82,40.22,0,0,12.31,329.16,0.82,1.64,1.64,0,0.82,4.93,0,0,0,0.82,9.03,85.37,0,0,11.49,0,0.82
 36-46,0,0,0,0,4.83,0.81,49.95,0,0.81,1.61,6.45,0,0,0.81,0,0.81,0.81,0.81,0,0,32.23,0,3.22,8.06,310.18,0.81,2.42,0.81,0,0,9.67,0,0,0.81,0,0,84.6,0,0,6.45,0,1.61
 48-58,0,0,0,0,2.87,0,96.4,0.57,1.72,1.72,16.07,0.57,0,1.15,1.15,0.57,0.57,0.57,0,0,32.71,0.57,0.57,6.89,222.64,0.57,1.15,0.57,0,0,2.3,0,0,0,0.57,0,46.48,0,0,3.44,0,0.57
 60-70,0,0,0,0,7.85,0.98,107.97,0.98,1.96,0,9.82,0.98,0,0,2.94,0,0.98,0.98,0,0,33.37,0.98,0.98,3.93,193.36,0,0,0,0,1.96,1.96,0,0,0,0,0,23.56,0.98,0.98,1.96,0,0.98
 72-82,0,0,0.98,0,6.87,0.98,76.57,0,0,0.98,13.74,3.93,0,2.94,3.93,0,0,1.96,0,0,44.17,0,0.98,4.91,152.16,0,1.96,0.98,0,0.98,2.94,0,0,0,0,0,9.82,0,3.93,10.8,0.98,0.98
 84-94,0,0,0,0,11.68,5.31,77.53,0,2.12,2.12,19.12,4.25,0,1.06,6.37,1.06,2.12,2.12,0,1.06,42.48,0,1.06,1.06,94.52,1.06,2.12,0,0,1.06,29.74,0,0,1.06,0,0,7.43,0,2.12,7.43,0,0
 96-106,0,0,1.09,0,10.93,9.84,46.99,0,0,1.09,7.65,3.28,0,2.19,7.65,1.09,1.09,3.28,2.19,0,39.34,2.19,1.09,3.28,59.01,1.09,3.28,6.56,0,0,15.3,0,0,0,0,0,3.28,0,0,14.21,1.09,0
108-118,0,0,2.3,0,13.79,5.36,45.96,0,3.83,0.77,10.72,2.3,0,0,4.6,2.3,0,2.3,1.53,0,36,2.3,2.3,5.36,75.83,1.53,3.06,0.77,0,0,19.15,0,0,0.77,0,0,3.06,1.53,0.77,6.89,0.77,1.53
120,0,0,0,0,0,1.96,21.56,0,1.96,0,7.84,5.88,0,3.92,5.88,1.96,0,3.92,3.92,0,29.4,0,0,3.92,74.47,0,0,5.88,0,0,13.72,0,0,1.96,0,0,0,1.96,0,0,1.96,1.96
