stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,92.25,922.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,61.3,1072.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.65,0,0,0,6.13,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.4,23.66,0,31.54,0,0,47.32,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,488.94,18.4,0,0,170.87,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.88,0,31.47,0,0,78.67,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,320.99,18.88,0,0,132.17,0,0,0,3.15,6.29,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,4,72,14,10,0,0,0,8,3,1,0,0,2,0,0,1,1,35,0,0,19,201,3,1,5,7,0,2,1,31,1,1,34,110,0,0,1,0,0
 24-34,0,0,0.82,2.46,30.37,1.64,36.94,0,5.75,2.46,6.57,0,0,0.82,0,4.1,0.82,1.64,0.82,0,54.18,0,0.82,32.01,397.29,2.46,6.57,5.75,0,0,13.13,0,0,0,0.82,5.75,109.99,0,0,9.03,0,0
 36-46,0,0,0.81,0,20.95,0.81,64.45,1.61,1.61,1.61,11.28,0.81,0,0.81,0,1.61,0,3.22,0,0.81,63.65,0,0,27.39,472.93,2.42,8.86,0.81,0,0,7.25,0,0,0,1.61,0,152.27,0,0,2.42,0,0.81
 48-58,0,0,0,0,4.02,0,113.04,1.15,3.44,4.02,25.25,1.72,4.02,2.3,0.57,1.15,0,1.15,0,1.72,101.56,0.57,3.44,22.95,469.37,1.72,3.44,3.44,0,0,3.44,0,0,0,1.15,0,137.14,0,0,6.89,0,0.57
 60-70,0,0,0,0,9.82,0.98,169.8,0,6.87,1.96,16.69,0.98,1.96,0,0.98,0,1.96,0.98,0,0,94.23,0.98,4.91,11.78,498.61,3.93,4.91,2.94,0,0.98,5.89,0,0,1.96,0.98,0,131.52,0.98,3.93,4.91,0.98,4.91
 72-82,0,0,0.98,0,16.69,12.76,174.74,0,3.93,8.83,42.21,0.98,1.96,0.98,3.93,0.98,1.96,3.93,0.98,1.96,160.99,0.98,10.8,18.65,388.74,0.98,2.94,4.91,0,2.94,8.83,0,0,0,0,0,76.57,0,1.96,14.72,5.89,0
 84-94,0,0,0,0,22.3,5.31,82.84,0,2.12,3.19,26.55,3.19,4.25,0,6.37,6.37,5.31,1.06,1.06,1.06,77.53,1.06,7.43,8.5,174.17,2.12,4.25,3.19,0,1.06,18.05,0,0,1.06,1.06,0,48.85,3.19,9.56,4.25,5.31,3.19
 96-106,0,0,0,0,20.76,4.37,77.59,0,4.37,2.19,20.76,3.28,2.19,3.28,4.37,4.37,2.19,4.37,1.09,0,85.24,0,7.65,8.74,167.21,0,1.09,6.56,0,2.19,20.76,1.09,0,1.09,0,0,8.74,0,5.46,6.56,7.65,4.37
108-118,0,0,1.53,0,26.04,4.6,46.72,1.53,9.19,3.06,20.68,5.36,0,0.77,4.6,3.06,3.06,3.06,0.77,0,54.38,0,3.06,7.66,176.94,1.53,4.6,6.89,0,3.06,16.85,0,0,0.77,1.53,0,6.89,1.53,1.53,3.83,5.36,4.6
120,0,0,0,0,35.28,9.8,35.28,1.96,7.84,1.96,25.48,3.92,0,1.96,9.8,0,5.88,1.96,0,1.96,43.12,1.96,3.92,11.76,164.62,9.8,5.88,3.92,0,3.92,17.64,0,0,1.96,0,0,11.76,1.96,1.96,13.72,3.92,1.96
