stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,421.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,343.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,5.26,0,5.26,0,0,0,44.69,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,241.84,5.26,0,0,84.12,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.47,0,37.76,0,0,0,103.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.95,22.03,0,0,154.2,0,0,0,22.03,0,3.15,0,0,0,0,0,0
 14-21,0,0,1,10,55,11,0,47,0,1,0,10,4,0,0,4,0,0,0,0,0,35,0,0,17,343,15,0,7,2,0,2,51,0,3,75,101,0,0,3,0,0
 24-34,0,0,0.82,6.57,26.27,1.64,0,66.49,2.46,2.46,4.93,13.13,4.93,0,0,7.39,0,0,3.28,4.1,1.64,65.67,0.82,0,41.86,429.31,10.67,0,4.1,0,0,7.39,0,1.64,1.64,41.86,119.84,0,0,13.95,0,0
 36-46,0,0,1.61,0.81,12.09,1.61,0,45.12,1.61,0,3.22,20.14,1.61,0.81,2.42,6.45,0.81,0.81,0,0.81,2.42,103.13,1.61,4.83,27.39,214.31,6.45,0,3.22,0,0,4.03,0,0,2.42,1.61,72.51,0,0,2.42,0,0
 48-58,0.57,0,1.15,0,5.74,0,0,28.69,0.57,0.57,3.44,37.3,1.72,0,0.57,16.07,0.57,0.57,0,1.15,8.61,98.12,1.72,2.87,18.36,80.91,4.59,0,2.87,0,0.57,2.87,0,2.87,0.57,0,26.97,0,0,0.57,0.57,0
 60-70,0,0,0,0,2.94,0.98,0,17.67,0.98,0,1.96,31.41,5.89,0,0,18.65,0,0,0,0.98,1.96,70.67,0,8.83,2.94,34.35,0,0,0.98,0,0,0,0,3.93,0.98,0,5.89,0,0.98,1.96,0,1.96
 72-82,0,0,0.98,0,7.85,0,0,33.38,0.98,0.98,16.69,82.46,4.91,0,1.96,22.58,0.98,0,0.98,0.98,8.83,127.62,2.94,2.94,15.71,53.01,1.96,0,3.93,0,0,1.96,0,25.52,0,0,2.94,0,1.96,7.85,1.96,0.98
 84-94,0,0,0,0,10.62,1.06,2.12,35.05,0,0,3.19,42.48,9.56,0,0,38.23,1.06,1.06,1.06,5.31,5.31,84.96,2.12,2.12,15.93,37.17,3.19,0,4.25,0,1.06,3.19,0,59.47,0,0,1.06,0,2.12,3.19,2.12,2.12
 96-106,0,0,2.19,0,7.65,1.09,3.28,32.79,0,0,4.37,53.55,13.11,0,4.37,41.53,1.09,2.19,2.19,6.56,4.37,77.59,1.09,4.37,10.93,50.27,1.09,1.09,7.65,0,0,2.19,0,84.15,0,0,3.28,0,1.09,2.19,5.46,1.09
108-118,0,0,1.53,0,10.72,2.3,3.06,32.17,0,2.3,4.6,49.79,16.09,0,1.53,27.57,1.53,3.06,0.77,6.13,5.36,73.53,0.77,0,9.19,49.02,2.3,0,3.83,0,0.77,2.3,0,110.3,1.53,0,1.53,2.3,1.53,3.83,0,0.77
120,0,0,0,0,15.68,0,1.96,13.72,0,0,1.96,47.03,13.72,0,0,37.24,0,1.96,1.96,0,5.88,52.91,1.96,0,19.6,25.48,5.88,0,7.84,0,1.96,3.92,0,64.67,0,0,3.92,0,3.92,1.96,0,1.96
