stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,92.25,2556.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.96,0,0,0,0,0,0,0,0,0,0,0
  5-6,104.2,1863.41,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,49.04,18.39,0,0,18.39,0,49.04,0,0,0,0,0,0,0,0,0,0,0
  7-9,31.54,34.17,0,49.95,0,0,102.52,0,0,0,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,862.22,26.29,0,0,312.82,0,2.63,10.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,22.03,0,6.29,69.23,0,0,0,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,509.81,18.88,0,0,220.29,0,0,6.29,0,28.32,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,0,6,61,14,43,0,0,0,12,3,1,0,0,0,0,0,0,2,47,0,0,21,569,8,1,3,13,0,0,2,73,5,2,58,164,0,0,4,0,0
 24-34,0,0,0.82,2.46,17.24,3.28,87.83,0,0.82,1.64,9.03,0.82,0,0,0.82,0.82,2.46,2.46,1.64,0,72.24,0,0,22.98,578.7,0.82,4.93,2.46,0,0,6.57,0,0,1.64,0,11.49,124.77,0,0,10.67,0,0.82
 36-46,0,0,0,0,4.83,0,102.32,0,0.81,2.42,17.72,0.81,0,0.81,0,0.81,0,0.81,0.81,0,51.56,0,0,12.09,451.17,0.81,0,1.61,0,0,4.03,0.81,0,0,0,0,107.15,0,0,2.42,0,1.61
 48-58,0.57,0,0,0,1.72,0,135.42,0,0,2.3,26.4,0.57,0,0,0,0,1.15,0,0,0,55.09,0.57,1.72,13.2,249.61,0.57,0.57,1.72,0,0.57,2.3,0,0,0,0,0,48.2,0,0,1.72,0,1.72
 60-70,0,0,0,0.98,5.89,0,145.27,0,0,0.98,31.41,1.96,0,2.94,0.98,0,0.98,0,1.96,0.98,53.98,0.98,1.96,5.89,236.55,0.98,0,0,0,0,2.94,0,0,0,0,0,25.52,0,0.98,0,0,0.98
 72-82,0,0,0,0,9.82,0,88.35,0.98,0,1.96,16.69,0.98,0,0.98,1.96,0.98,0,0.98,0,0,71.66,0.98,2.94,10.8,136.45,0.98,0.98,0,0,0,1.96,0,0,0.98,0,0,7.85,0,0,11.78,0.98,0.98
 84-94,0,0,0,0,12.74,0,75.4,0,1.06,3.19,21.24,4.25,0,0,6.37,4.25,2.12,2.12,1.06,1.06,48.85,1.06,3.19,5.31,79.65,0,0,2.12,0,0,7.43,0,0,1.06,0,0,7.43,0,2.12,5.31,4.25,2.12
 96-106,0,0,0,0,12.02,2.19,24.04,1.09,2.19,1.09,10.93,3.28,0,1.09,1.09,1.09,1.09,2.19,2.19,1.09,32.79,0,1.09,5.46,56.83,0,2.19,1.09,0,0,3.28,0,0,0,0,0,1.09,0,1.09,10.93,1.09,1.09
108-118,0,0,0.77,0,9.96,0.77,32.94,0,1.53,1.53,9.96,2.3,0,0,3.83,0.77,1.53,0,3.83,0,22.98,0,0,3.83,81.19,0,2.3,0.77,0,0,3.06,0,0,0.77,0,0,1.53,0.77,0,3.83,2.3,0.77
120,0,0,0,0,11.76,3.92,25.48,0,0,0,7.84,5.88,0,0,5.88,0,1.96,0,1.96,0,27.44,0,0,11.76,76.43,0,0,3.92,0,0,5.88,1.96,0,0,0,0,1.96,0,0,3.92,1.96,1.96
