stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,540.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,49.04,1299.48,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.39,6.13,0,0,18.39,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,68.35,89.38,0,155.09,0,2.63,276.01,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2142.4,99.89,0,0,754.44,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0
 10-12,3.15,100.7,0,173.08,0,15.73,314.7,0,0,0,0,0,84.97,0,0,0,0,0,0,0,0,0,0,3.15,2498.69,75.53,0,0,868.56,0,6.29,15.73,6.29,78.67,0,6.29,6.29,0,0,0,0,0
 14-21,0,0,2,18,252,42,91,0,0,0,47,7,2,3,0,5,1,1,0,1,130,1,0,139,1195,34,2,15,35,0,16,2,110,6,4,142,574,0,0,8,0,2
 24-34,0,0,0.82,7.39,82.91,0.82,212.6,0,4.93,4.1,46.79,8.21,0,4.93,0.82,12.31,1.64,7.39,3.28,1.64,248.72,5.75,0.82,106.71,1891.25,7.39,21.34,18.88,0,0,59.92,0,0.82,4.1,4.93,30.37,596.76,0,0,30.37,0,3.28
 36-46,0,0,1.61,0.81,28.2,0.81,443.12,0.81,4.03,8.86,87.01,4.83,0,7.25,4.83,3.22,0.81,4.03,2.42,0,298.1,3.22,4.03,69.29,2045.59,7.25,19.34,14.5,0,0,45.92,0,0,2.42,1.61,0.81,605.86,0,1.61,16.11,0,2.42
 48-58,0,0,0,0,21.8,1.15,576.67,0.57,4.02,12.62,122.79,1.15,0,4.02,2.87,2.3,1.72,4.59,0.57,2.3,356.33,3.44,5.74,57.95,1611.24,1.72,13.2,8.61,0,0.57,30.99,0,0,1.15,1.15,0,406.83,0,1.15,12.62,0.57,5.74
 60-70,0,0,1.96,0,41.22,1.96,620.32,0.98,14.72,12.76,133.49,5.89,1.96,2.94,2.94,0.98,3.93,5.89,0,3.93,408.31,0.98,15.7,41.22,1779.5,3.93,8.83,5.89,0,1.96,43.19,0,0,0.98,0.98,0,306.23,0.98,10.8,13.74,0.98,6.87
 72-82,0,0,2.94,0,44.17,23.56,505.56,0.98,1.96,19.63,163.94,13.74,0.98,8.83,11.78,5.89,1.96,7.85,1.96,0.98,474.14,5.89,18.65,39.27,1327.21,0.98,25.52,15.71,0,4.91,26.5,0,0,2.94,0.98,0,171.79,2.94,11.78,34.36,9.82,2.94
 84-94,1.06,0,5.31,1.06,65.85,9.56,362.15,4.25,10.62,12.74,128.51,23.36,1.06,2.12,22.3,8.5,6.37,5.31,2.12,4.25,312.24,8.5,21.24,33.99,692.45,7.43,13.81,14.87,0,3.19,87.09,0,0,4.25,1.06,0,84.96,4.25,16.99,21.24,6.37,6.37
 96-106,0,0,3.28,0,42.62,20.76,261.19,3.28,4.37,13.11,101.63,18.58,0,2.19,18.58,3.28,5.46,8.74,2.19,4.37,313.65,3.28,12.02,22.95,496.15,1.09,20.76,25.14,0,8.74,62.29,1.09,0,1.09,0,0,32.79,12.02,12.02,29.51,13.11,5.46
108-118,0.77,0,3.06,0,57.45,17.62,226.73,3.06,12.26,7.66,76.6,18.38,0,2.3,19.15,8.43,8.43,6.13,3.83,1.53,234.38,3.83,11.49,22.98,628.09,3.06,10.72,21.45,0,3.83,29.11,0,0,2.3,1.53,0,23.74,16.09,7.66,17.62,8.43,10.72
120,1.96,0,3.92,0,66.63,25.48,225.38,7.84,19.6,9.8,92.11,39.2,0,1.96,9.8,3.92,3.92,9.8,7.84,1.96,211.66,1.96,13.72,21.56,725.12,7.84,17.64,25.48,0,3.92,58.79,0,0,3.92,0,0,25.48,9.8,1.96,23.52,11.76,3.92
