stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,316.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,0,0,2.63,0,0,0,10.51,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,44.69,2.63,0,0,13.14,0,0,2.63,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,6.29,0,3.15,0,22.03,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,113.29,6.29,0,0,37.76,0,0,6.29,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,24,6,0,7,0,0,0,1,2,3,0,1,1,0,0,0,0,4,0,0,4,94,20,1,1,1,0,7,0,3,4,8,24,0,0,3,0,0
 24-34,0,0,2.46,0,4.1,0,0,19.7,0,0.82,2.46,0,0,0,0,1.64,1.64,0,1.64,0.82,2.46,11.49,0.82,0,9.03,150.22,5.75,2.46,0,0,0,26.27,0,0,4.1,0.82,34.48,0,0,10.67,0,0
 36-46,0,0,0.81,0,4.03,0,0,26.59,0,0,0.81,4.83,0,0,0,1.61,4.83,0,0,0,2.42,11.28,0,0,4.03,207.86,0.81,3.22,2.42,0,0,30.62,0,0,1.61,0,31.42,0,0,3.22,0,0.81
 48-58,0,0,0.57,0,2.87,0,0,60.25,0,1.15,0,20.08,1.15,0,1.15,0.57,3.44,0.57,0.57,1.15,1.72,24.67,1.72,1.15,4.59,233.54,0.57,1.72,0,0,0,13.2,0,0,3.44,0,43.04,0,0,4.02,0,5.74
 60-70,0,0,0.98,0,8.83,0,0,145.27,0,0,1.96,19.63,2.94,0,0,0.98,3.93,3.93,0,0,0.98,31.41,0.98,0,0.98,325.87,0,2.94,1.96,0,0.98,15.7,0,0,0.98,0,26.5,0,0,4.91,0,0.98
 72-82,0,0,2.94,0,4.91,1.96,0,167.86,0,0,2.94,32.39,4.91,0,0.98,4.91,13.74,1.96,0,0.98,0,36.32,0,2.94,5.89,278.79,1.96,1.96,4.91,0,0,11.78,0,0,0,0,15.71,0.98,2.94,12.76,1.96,1.96
 84-94,0,0,1.06,0,2.12,1.06,0,113.64,0,2.12,1.06,16.99,10.62,0,0,5.31,27.61,4.25,2.12,0,2.12,28.68,2.12,5.31,2.12,152.93,2.12,1.06,7.43,0,0,37.17,0,0,4.25,0,9.56,0,1.06,4.25,3.19,0
 96-106,0,0,2.19,0,13.11,3.28,1.09,92.89,1.09,1.09,1.09,20.76,9.84,0,1.09,5.46,32.79,2.19,0,0,1.09,14.21,1.09,1.09,0,99.45,0,1.09,10.93,0,2.19,21.86,1.09,0,0,0,4.37,0,2.19,7.65,8.74,1.09
108-118,0,0,1.53,0,8.43,0,3.83,85.02,0,0.77,0,9.19,5.36,0,0,6.13,26.81,1.53,2.3,0,0,9.96,0.77,0.77,2.3,130.98,0,0.77,9.19,0,0,16.09,0.77,0,2.3,0,2.3,1.53,0,0.77,3.06,0
120,0,0,3.92,0,1.96,0,0,74.47,0,1.96,0,13.72,5.88,0,0,3.92,23.52,5.88,3.92,0,0,3.92,1.96,0,1.96,111.71,0,1.96,5.88,0,0,9.8,0,0,7.84,0,5.88,0,1.96,5.88,3.92,1.96
