stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,52.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,97.26,0,0,0,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,3.15,0,18.88,0,9.44,0,0,0,0,0,25.18,0,0,0,0,0,0,0,0,0,0,0,264.35,6.29,0,0,56.65,0,0,0,15.73,0,0,0,0,0,0,0,0
 14-21,0,0,0,3,58,139,0,9,0,1,0,0,1,6,2,14,1,0,0,0,0,64,0,0,20,220,2,5,0,2,0,7,10,0,7,27,28,0,0,13,0,8
 24-34,0,0,0,1.64,32.83,18.06,0,13.13,0,4.1,4.93,2.46,0,0,5.75,32.01,3.28,0.82,6.57,0.82,3.28,249.54,1.64,0,26.27,309.46,0.82,10.67,4.93,0,0,13.95,0,0.82,1.64,9.03,49.25,0,0,59.92,0,17.24
 36-46,0,0,0,0.81,21.75,0.81,0,45.12,0,1.61,9.67,8.06,0,0,5.64,20.14,0.81,0.81,4.83,0,0.81,259.43,0,0,15.31,251.37,0.81,9.67,0.81,0,0,14.5,0,0,0,0,82.18,0,0,29.81,0,12.09
 48-58,0,0,0,0,18.94,1.72,0,108.45,0.57,2.87,14.35,8.61,1.72,0.57,3.44,18.94,1.15,2.87,2.3,0.57,2.87,340.84,0,0.57,22.38,241,0.57,1.15,1.72,0,0,10.9,0,0,0,0,86.64,0,0.57,28.12,0,21.8
 60-70,0,0,0,0,39.26,3.93,0,100.12,0.98,7.85,10.8,8.83,2.94,0.98,3.93,23.56,1.96,3.93,3.93,0,0,470.15,0,3.93,10.8,186.49,0.98,1.96,1.96,0,0,17.67,0,0,0,0,51.04,9.82,4.91,13.74,1.96,11.78
 72-82,0,0,1.96,0,39.27,12.76,0.98,79.51,1.96,1.96,15.71,16.69,5.89,0,10.8,51.05,6.87,2.94,8.83,0.98,1.96,675.38,1.96,11.78,15.71,183.57,1.96,2.94,1.96,0,0,14.72,0.98,0,0,0,37.3,34.36,3.93,23.56,1.96,9.82
 84-94,0,0,0,0,45.67,12.74,0,65.85,4.25,8.5,6.37,9.56,9.56,0,5.31,62.66,9.56,5.31,4.25,0,8.5,435.44,3.19,4.25,14.87,109.39,6.37,2.12,3.19,0,0,44.61,0,0,0,0,19.12,71.16,4.25,18.05,0,5.31
 96-106,0,0,1.09,1.09,55.74,14.21,0,39.34,5.46,9.84,12.02,22.95,15.3,0,14.21,84.15,8.74,4.37,8.74,2.19,3.28,309.28,5.46,1.09,7.65,83.06,6.56,2.19,4.37,0,2.19,57.92,0,0,1.09,0,9.84,62.29,1.09,32.79,6.56,9.84
108-118,0.77,0,0.77,0,39.83,12.26,0.77,38.3,2.3,16.85,0.77,14.55,11.49,0,8.43,79.66,6.13,2.3,9.96,0,14.55,276.51,2.3,3.06,11.49,109.53,8.43,3.06,5.36,0,6.89,49.02,0,0.77,0,0,7.66,84.26,0,23.74,2.3,8.43
120,0,0,0,0,80.35,50.95,1.96,37.24,7.84,21.56,7.84,23.52,17.64,0,9.8,131.31,3.92,1.96,15.68,3.92,3.92,323.36,0,3.92,11.76,139.14,21.56,1.96,1.96,0,0,68.59,0,1.96,0,0,19.6,41.16,3.92,31.36,1.96,0
