stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,0,312.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,7.89,0,13.14,0,0,0,31.54,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,331.22,18.4,0,0,120.92,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,15.73,0,6.29,0,34.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.23,6.29,0,0,91.26,0,0,3.15,28.32,0,0,0,0,0,0,0,0
 14-21,0,0,1,1,35,34,0,7,0,0,0,8,3,0,0,0,0,1,0,0,0,21,0,0,13,287,9,0,1,7,0,0,19,2,1,30,114,0,0,7,0,0
 24-34,0,0,0,0.82,14.78,2.46,0,32.01,0,4.1,2.46,12.31,0,0.82,0.82,4.93,0,0,0.82,0,4.93,41.86,0,0,18.88,623.03,8.21,4.1,4.93,0,0.82,3.28,0,2.46,0.82,9.85,152.68,0,0,27.09,0,0.82
 36-46,0,0,1.61,0,4.83,0,0,89.43,0,1.61,1.61,28.2,0,0,0,4.83,0,1.61,0.81,0,0.81,52.37,0,0.81,12.89,1089.26,0,7.25,3.22,0,0,1.61,0,0.81,0,0,188.53,0,0,29,0,2.42
 48-58,0,0,0,0.57,5.16,0,0,243.29,1.15,1.72,5.16,56.23,0.57,0,5.16,8.61,0.57,1.72,1.15,0.57,1.15,99.27,0,1.72,12.62,1133.26,2.3,2.87,0.57,0,1.15,0.57,0,0,0.57,0,173.29,0,0,26.97,0,1.72
 60-70,0,0,0,0,3.93,0.98,0,489.78,0.98,2.94,4.91,74.6,0.98,0,4.91,16.69,0,1.96,0,0,1.96,95.21,0,0.98,7.85,1428.11,0.98,3.93,0.98,0,0.98,2.94,0,0,0,0,165.88,0,4.91,31.41,0.98,2.94
 72-82,0,0,0.98,0,12.76,2.94,0,380.88,2.94,0.98,4.91,83.44,2.94,0,4.91,29.45,0.98,3.93,0.98,0.98,3.93,132.52,0,4.91,8.83,980.68,0,0.98,5.89,0,3.93,1.96,0,0,0,0,92.28,0,2.94,56.94,0.98,4.91
 84-94,0,0,1.06,1.06,14.87,2.12,0,266.57,0,1.06,5.31,62.66,0,0,5.31,32.92,0,10.62,0,0,4.25,98.77,0,3.19,6.37,492.79,2.12,3.19,6.37,0,0,1.06,0,0,0,0,58.41,0,2.12,38.23,3.19,2.12
 96-106,0,0,0,0,13.11,3.28,1.09,208.73,0,1.09,2.19,56.83,1.09,0,4.37,39.34,1.09,4.37,1.09,1.09,3.28,98.36,1.09,3.28,4.37,357.36,0,3.28,6.56,0,3.28,5.46,0,1.09,0,0,31.69,0,5.46,42.62,3.28,5.46
108-118,0,0,0,0,9.19,3.06,0,152.43,0.77,3.06,3.06,42.13,0,0,1.53,29.87,2.3,10.72,4.6,0.77,3.06,49.02,0,1.53,9.19,393.7,3.06,3.06,7.66,0,2.3,11.49,0,0.77,0,0,15.32,0.77,3.06,41.36,3.06,6.13
120,0,0,0,0,21.56,7.84,0,158.74,0,0,3.92,45.08,5.88,0,5.88,45.08,1.96,3.92,1.96,0,0,45.08,0,3.92,1.96,425.27,1.96,0,5.88,0,0,13.72,0,0,0,0,25.48,0,1.96,37.24,3.92,0
