stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,210.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,110.33,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,2.63,0,2.63,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,47.32,0,0,0,7.89,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,9.44,0,0,15.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,3.15,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,19,3,3,0,1,0,1,1,0,0,0,1,0,0,0,0,7,0,0,3,53,0,0,1,0,0,0,0,3,0,1,3,18,0,0,2,0,0
 24-34,0,0,0,0.82,9.85,0.82,12.31,0,0,0,0,0.82,0,0,0,2.46,0,0.82,0.82,0.82,12.31,0.82,0,9.03,137.08,0.82,7.39,0,0,0,8.21,0,0,0,0.82,2.46,37.76,0,0,9.85,0,0
 36-46,0,0,0,0,0.81,0,27.39,0.81,0,0,8.06,0,0,0.81,0,0,0,0.81,0.81,0.81,30.62,0,0.81,10.47,206.25,0.81,5.64,2.42,0,0,8.06,0,0,0.81,0,0,49.95,0,0,1.61,0,0
 48-58,0,0,0,0,5.16,0,50.49,2.87,1.15,0.57,5.74,0,0,1.15,0,0.57,0,2.3,0,1.15,34.43,0,2.3,4.59,242.15,1.15,2.3,1.15,0,0,5.74,0,0,0.57,0,0,43.61,0,0.57,4.59,0,1.72
 60-70,0,0,0,0,2.94,0.98,81.47,1.96,2.94,0.98,20.61,1.96,0.98,0.98,0,0.98,0,1.96,0,0,45.15,0,0.98,4.91,289.55,0.98,0,0,0,0,8.83,0,0,0,0,0,33.37,0,0,0,0,0
 72-82,0,0,2.94,0,8.83,0.98,107,0.98,0,2.94,36.32,1.96,0,0,0.98,0,0,0.98,0,0,83.44,0,2.94,8.83,263.09,0,0.98,3.93,0,1.96,1.96,0,0,0.98,0,0,25.52,0,3.93,10.8,5.89,5.89
 84-94,0,0,3.19,0,8.5,1.06,59.47,1.06,3.19,1.06,20.18,3.19,0,0,6.37,0,0,1.06,2.12,0,60.54,0,2.12,8.5,128.51,0,2.12,4.25,0,3.19,11.68,0,0,1.06,0,0,9.56,3.19,2.12,5.31,2.12,0
 96-106,0,0,3.28,0,12.02,0,57.92,1.09,4.37,1.09,27.32,3.28,0,0,7.65,1.09,2.19,6.56,2.19,1.09,52.46,1.09,4.37,4.37,128.96,1.09,1.09,4.37,0,2.19,13.11,0,0,0,0,0,6.56,2.19,2.19,7.65,3.28,4.37
108-118,0,0,1.53,0,12.26,1.53,46.72,0.77,3.06,0.77,14.55,6.13,0,1.53,3.83,0.77,2.3,1.53,0.77,3.83,40.6,0.77,3.83,3.83,129.45,0.77,3.83,6.89,0,0,5.36,0,0,0.77,1.53,0,3.06,1.53,2.3,7.66,2.3,2.3
120,0,0,0,1.96,15.68,0,31.36,0,5.88,0,9.8,7.84,0,0,5.88,3.92,0,3.92,1.96,0,33.32,0,0,0,119.55,1.96,3.92,1.96,0,0,11.76,0,0,0,0,0,3.92,1.96,0,1.96,3.92,0
