stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,13.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,122.59,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,2.63,10.51,0,10.51,0,0,0,2.63,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,84.12,2.63,0,0,42.06,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.29,0,3.15,0,0,0,15.73,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,72.38,0,0,0,28.32,0,0,3.15,3.15,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,1,2,35,11,0,6,0,1,0,6,2,0,0,0,4,0,1,0,0,10,0,0,11,116,3,1,2,4,0,9,0,26,1,3,40,73,0,0,1,0,0
 24-34,0,0,0,0.82,9.03,2.46,0,34.48,0,0.82,0.82,2.46,0,0,0,0,0.82,0,0.82,0,0.82,32.01,0,0,14.78,262.67,1.64,4.1,0.82,0,0,23.8,0,0,1.64,0,4.1,60.74,0,0,4.1,0,0
 36-46,0,0,0,0,5.64,0.81,0,75.73,0,0,4.03,17.72,0,0,0,0,1.61,1.61,0.81,0,0,37.87,0,1.61,8.86,351.27,1.61,5.64,3.22,0,0,12.09,0,0,0.81,0.81,0,115.21,0,0.81,4.83,0,0.81
 48-58,0,0,0,0,4.02,1.72,0,99.84,0.57,1.15,1.72,39.59,0.57,0,1.15,1.15,0.57,0.57,0.57,0,1.15,46.48,0.57,0.57,8.03,244.44,0,2.3,0.57,0,0,6.31,0,0,0,0.57,0,60.25,0,0,4.59,0,1.15
 60-70,0,0,0,0,7.85,0,0,213.97,1.96,1.96,1.96,53.98,0,0,0,1.96,0,1.96,0,0,0.98,55.95,0.98,0,4.91,207.1,1.96,3.93,3.93,0,1.96,11.78,0,0,1.96,0,0,29.45,0,0.98,1.96,0,2.94
 72-82,0,0,0,0,11.78,16.69,0,251.31,0.98,1.96,6.87,83.44,0,0.98,0.98,7.85,1.96,0.98,1.96,0,0.98,99.15,0.98,2.94,1.96,245.42,0.98,8.83,7.85,0,1.96,13.74,0,0,0.98,0,0,23.56,1.96,0,7.85,3.93,0.98
 84-94,0,0,0,0,13.81,7.43,0,183.73,1.06,3.19,3.19,37.17,5.31,0,3.19,5.31,6.37,2.12,0,1.06,1.06,61.6,3.19,6.37,11.68,140.19,2.12,4.25,5.31,0,0,31.86,0,0,2.12,1.06,0,16.99,2.12,1.06,8.5,0,2.12
 96-106,0,0,0,0,18.58,12.02,1.09,174.86,3.28,10.93,3.28,49.18,9.84,0,1.09,14.21,5.46,2.19,3.28,1.09,0,66.66,2.19,4.37,5.46,113.66,1.09,10.93,12.02,0,0,32.79,0,0,0,0,0,4.37,2.19,1.09,10.93,5.46,4.37
108-118,0,0,0,0,25.28,9.96,4.6,140.94,2.3,5.36,3.06,51.32,5.36,0,1.53,5.36,4.6,9.19,3.83,3.83,1.53,52.85,0,0.77,6.13,130.98,2.3,8.43,9.96,0,1.53,23.74,0,0,0.77,0.77,0,9.96,3.83,1.53,8.43,3.06,3.06
120,1.96,0,1.96,0,31.36,11.76,1.96,119.55,0,5.88,3.92,41.16,3.92,0,3.92,3.92,1.96,3.92,0,0,0,43.12,1.96,0,13.72,129.35,5.88,3.92,5.88,0,0,27.44,0,0,1.96,0,0,7.84,3.92,0,9.8,7.84,7.84
