stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,105.42,3109.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,116.46,2292.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.69,6.13,0,0,12.26,0,24.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.06,68.35,0,86.75,0,2.63,0,249.73,0,0,0,0,0,42.06,0,0,0,0,0,0,0,0,0,0,0,2139.77,42.06,0,0,651.92,0,0,7.89,0,2.63,0,0,0,0,0,0,0,0
 10-12,0,78.67,0,97.56,0,18.88,0,289.52,0,0,0,0,0,40.91,0,0,0,0,0,0,0,0,0,0,0,2331.9,75.53,0,0,745.83,0,3.15,12.59,6.29,66.09,0,3.15,12.59,0,0,0,0,0
 14-21,0,0,4,25,285,85,0,226,0,1,0,76,13,3,1,4,11,1,3,0,4,210,0,0,131,3066,77,28,44,87,0,6,10,239,16,2,202,1012,0,0,16,0,1
 24-34,0,0,1.64,8.21,116.56,15.6,0,639.45,0,3.28,6.57,88.65,2.46,2.46,8.21,5.75,9.85,4.1,10.67,4.93,4.93,371.03,0.82,2.46,131.34,4121.52,26.27,77.16,52.53,0,1.64,19.7,0,0,16.42,4.1,38.58,963.69,0,0,75.52,0,13.95
 36-46,0,0,0,0,38.67,3.22,0,1320.49,0.81,3.22,8.86,106.35,3.22,0,4.83,3.22,2.42,7.25,7.25,4.03,3.22,336.77,0.81,10.47,105.54,3974.37,15.31,62.84,24.17,0,1.61,16.92,1.61,0.81,4.03,0,0.81,843.54,0,0,39.48,0.81,13.7
 48-58,0.57,0,0,1.72,53.36,2.3,0,2074.88,4.02,8.03,13.2,152.06,4.02,0.57,13.2,9.75,1.15,10.33,10.33,8.03,4.59,451.58,1.72,17.79,91.23,3101.42,14.35,41.31,21.8,0,1.15,12.62,0.57,0.57,4.59,0.57,0,608.81,0,0.57,37.87,0.57,12.62
 60-70,0,0,1.96,0,50.06,6.87,0,2334.06,4.91,4.91,14.72,164.9,14.72,0.98,8.83,9.82,1.96,11.78,11.78,1.96,3.93,432.85,1.96,18.65,63.8,2923.95,11.78,41.22,18.65,0,0.98,14.72,0,0,6.87,0.98,0,310.16,0,1.96,32.39,3.93,9.82
 72-82,0,0,8.83,0,68.72,17.67,0,2086.03,3.93,6.87,18.65,206.15,16.69,0,10.8,15.71,6.87,8.83,15.71,2.94,3.93,563.47,2.94,20.61,73.62,2496.37,8.83,66.75,35.34,0,1.96,17.67,0.98,0,4.91,1.96,0,147.25,2.94,10.8,48.1,8.83,17.67
 84-94,0,0,7.43,1.06,93.46,21.24,3.19,1805.46,4.25,12.74,13.81,172.05,22.3,0,9.56,38.23,14.87,18.05,6.37,10.62,6.37,420.57,5.31,37.17,76.47,1459.24,4.25,61.6,31.86,0,6.37,36.11,0,0,9.56,1.06,0,93.46,5.31,9.56,50.98,9.56,5.31
 96-106,2.19,0,8.74,0,77.59,32.79,1.09,1156.23,2.19,6.56,17.49,138.79,27.32,0,10.93,34.97,10.93,12.02,13.11,5.46,1.09,306,1.09,13.11,52.46,1085.2,9.84,83.06,45.9,0,9.84,29.51,2.19,0,5.46,0,0,34.97,9.84,8.74,69.94,12.02,17.49
108-118,0,0,5.36,0.77,49.79,22.98,3.06,877.03,2.3,5.36,13.02,115.66,18.38,0,6.13,45.96,10.72,19.15,11.49,10.72,2.3,206.04,3.06,9.19,50.55,1558.73,5.36,64.34,35.23,0,2.3,20.68,1.53,0,4.6,0.77,0,34.47,9.19,6.13,52.85,8.43,9.19
120,0,0,3.92,0,64.67,43.12,0,740.8,3.92,9.8,9.8,143.06,17.64,0,7.84,45.08,7.84,15.68,9.8,5.88,3.92,190.1,3.92,9.8,47.03,1608.98,11.76,37.24,21.56,0,1.96,25.48,0,0,1.96,0,0,31.36,0,1.96,45.08,11.76,5.88
