stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,368.98,5679.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,361.65,3947.49,0,12.26,0,0,0,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,159.37,6.13,0,0,24.52,0,73.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.29,39.43,0,49.95,0,0,0,84.12,0,0,0,0,0,36.8,0,0,0,0,0,0,0,0,0,0,0,828.04,23.66,0,0,239.21,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.15,0,28.32,0,6.29,0,47.2,0,0,0,0,0,50.35,0,0,0,0,0,0,0,0,0,0,0,594.78,34.62,0,0,213.99,0,9.44,6.29,0,31.47,0,0,0,0,0,0,0,0
 14-21,0,1,1,9,220,40,0,72,0,0,0,11,2,14,7,3,2,0,0,3,2,82,4,0,54,693,39,0,8,7,0,35,5,88,8,146,422,169,0,0,16,0,6
 24-34,0,0,7.39,8.21,197.01,49.25,0,268.42,174.02,8.21,4.1,32.83,9.03,4.1,9.03,13.95,22.98,1.64,3.28,8.21,18.88,191.26,9.85,0,111.64,1701.63,18.06,18.88,20.52,0,0,183.05,1.64,1.64,18.88,198.65,283.2,389.09,0,0,86.19,0,18.06
 36-46,0,0,3.22,1.61,72.51,20.14,0,284.4,232.03,10.47,12.89,45.92,1.61,0.81,9.67,12.09,8.86,4.83,2.42,5.64,21.75,174.02,4.03,1.61,77.34,1280.21,8.86,13.7,6.45,0,0.81,131.32,2.42,0.81,10.47,113.6,12.89,275.54,0,0,29,0,13.7
 48-58,0,0,1.72,0,57.95,31.56,0,433.22,127.96,21.23,14.92,88.94,8.03,4.59,10.9,12.62,5.16,5.16,1.72,5.16,13.77,255.34,6.89,8.03,69.43,1143.02,5.74,4.02,10.33,0,2.87,84.35,0.57,0,6.31,71.15,0,208.86,0,0,32.13,0,23.53
 60-70,0,0,1.96,0,87.36,62.82,0,747.92,97.17,31.41,26.5,188.45,17.67,6.87,8.83,12.76,2.94,11.78,2.94,8.83,10.8,403.41,3.93,17.67,57.91,1831.52,9.82,10.8,15.7,0.98,3.93,105.02,0,0,11.78,29.45,0,209.06,0,5.89,39.26,4.91,31.41
 72-82,0,0,4.91,0,59.88,123.69,2.94,428.99,42.21,8.83,24.54,171.79,43.19,3.93,5.89,27.49,10.8,3.93,4.91,19.63,2.94,344.56,7.85,16.69,50.06,982.64,5.89,9.82,27.49,0,5.89,71.66,0,0,10.8,9.82,0,78.53,3.93,14.72,69.7,14.72,17.67
 84-94,0,0,3.19,0,115.76,123.2,10.62,381.27,37.17,27.61,14.87,126.38,58.41,8.5,4.25,35.05,15.93,14.87,7.43,27.61,9.56,285.69,10.62,12.74,52.04,627.66,6.37,6.37,38.23,0,3.19,212.41,0,0,12.74,18.05,0,57.35,7.43,10.62,45.67,12.74,9.56
 96-106,0,0,12.02,1.09,230.59,215.29,15.3,425.12,76.5,43.71,25.14,185.78,151.91,0,20.76,88.52,19.67,26.23,20.76,81.96,15.3,416.37,12.02,21.86,60.11,763.9,15.3,29.51,50.27,0,5.46,264.47,2.19,0,30.6,19.67,0,40.44,15.3,17.49,126.77,29.51,39.34
108-118,0.77,0,6.89,3.06,168.51,115.66,19.15,272.68,39.06,34.47,17.62,103.41,83.49,0,6.89,42.13,12.26,23.74,13.02,65.87,9.19,250.47,8.43,6.13,58.21,633.45,14.55,13.02,30.64,0,7.66,240.51,0.77,0,16.85,10.72,0,19.15,9.19,9.96,60.51,15.32,19.92
120,0,0,7.84,0,244.97,190.1,13.72,244.97,48.99,50.95,15.68,123.47,88.19,0,13.72,45.08,17.64,19.6,9.8,52.91,7.84,254.77,5.88,23.52,70.55,821.15,19.6,9.8,29.4,1.96,1.96,262.61,3.92,0,21.56,13.72,0,27.44,9.8,5.88,76.43,5.88,19.6
