stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.36,382.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,171.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.89,0,5.26,0,0,18.4,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,176.12,2.63,0,0,81.49,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.44,0,6.29,0,0,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.97,0,0,0,88.12,0,0,3.15,3.15,12.59,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,14,5,9,0,0,0,4,1,0,0,0,1,0,0,0,0,9,0,0,9,100,3,0,1,1,0,1,0,15,0,0,20,27,0,0,1,0,0
 24-34,0,0,0,0,11.49,1.64,33.66,0,1.64,0,4.1,0.82,0,0.82,0.82,2.46,0.82,0,1.64,0.82,27.09,0,0,5.75,198.65,3.28,1.64,0.82,0,0,2.46,0,0,0.82,0.82,8.21,50.07,0,0,7.39,0,1.64
 36-46,0,0,0,0,4.03,0,43.51,0,0,0.81,9.67,0.81,0,0.81,0,0,2.42,0.81,0,1.61,37.06,0,0.81,9.67,192.55,3.22,2.42,1.61,0,0,6.45,0,0,1.61,0,0,46.73,0,0,2.42,0,0
 48-58,0,0,0,0,4.59,0.57,54.51,0,0,0.57,12.62,0.57,0,0.57,0.57,0.57,0,0,0.57,1.15,40.17,0.57,1.72,12.05,102.71,1.15,1.15,0.57,0,0,1.72,0,0,0.57,0.57,0,22.38,0,0,3.44,0,2.3
 60-70,0,0,0,0,4.91,0,74.6,1.96,2.94,0.98,20.61,0,0,0.98,1.96,0,0,1.96,0.98,0,35.33,0,1.96,10.8,88.34,0.98,1.96,1.96,0,0,0.98,0,0,0,0,0,20.61,0,0,1.96,0,2.94
 72-82,0,0,1.96,0,10.8,0.98,81.48,0.98,0.98,2.94,27.49,2.94,0,0.98,2.94,0,0,1.96,0.98,0,70.68,0.98,2.94,8.83,117.8,0,0.98,3.93,0,0,5.89,0,0,0.98,0.98,0,7.85,0.98,5.89,2.94,0.98,1.96
 84-94,0,0,0,0,10.62,0,55.23,1.06,2.12,3.19,8.5,3.19,1.06,1.06,7.43,5.31,3.19,1.06,2.12,0,40.36,0,3.19,5.31,37.17,0,3.19,5.31,0,2.12,20.18,0,0,0,1.06,0,3.19,0,1.06,3.19,2.12,3.19
 96-106,0,0,1.09,0,12.02,1.09,36.06,1.09,3.28,2.19,18.58,3.28,0,0,5.46,6.56,4.37,3.28,1.09,1.09,52.46,0,3.28,6.56,59.01,0,1.09,5.46,0,2.19,12.02,0,0,1.09,1.09,0,1.09,2.19,0,10.93,3.28,0
108-118,0,0,0,0,18.38,3.06,41.36,0.77,3.06,2.3,11.49,3.83,0,0.77,5.36,0.77,7.66,4.6,0.77,1.53,39.83,1.53,2.3,7.66,77.36,3.06,2.3,10.72,0,0.77,12.26,0,0,0,0.77,0,3.06,0.77,1.53,4.6,0.77,3.06
120,0,0,1.96,0,27.44,7.84,15.68,3.92,3.92,0,13.72,5.88,0,0,7.84,0,0,3.92,0,0,33.32,0,1.96,7.84,60.75,0,0,1.96,0,1.96,13.72,0,0,1.96,1.96,0,0,0,0,5.88,1.96,0
