stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,131.78,2675.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.14,0,0,0,0,0,0,0,0,0,0,0
  5-6,331,4413.34,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,67.43,12.26,0,0,42.91,0,79.69,0,0,0,0,0,0,0,0,0,0,0
  7-9,92,70.98,0,63.09,0,0,110.41,0,0,0,0,0,52.57,0,0,0,0,0,0,0,0,0,0,0,1661.35,55.2,0,0,378.53,0,31.54,18.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.18,0,44.06,0,6.29,56.65,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,708.07,75.53,0,0,176.23,0,15.73,12.59,3.15,15.73,0,15.73,0,0,0,0,0,0
 14-21,0,0,1,34,616,23,48,0,2,0,6,20,16,5,0,22,0,0,0,5,83,3,0,130,197,267,1,2,23,0,213,6,114,9,267,367,228,0,0,6,0,0
 24-34,0,0,2.46,7.39,63.21,2.46,43.51,0,4.1,0.82,9.03,0,0.82,4.1,0,18.88,0,7.39,0.82,26.27,69.77,6.57,0.82,45.15,102.61,68.95,8.21,2.46,0,0.82,349.68,0,0.82,0,22.16,23.8,56.64,0,0,21.34,0,0
 36-46,0,0,0,1.61,54.79,0,35.45,0,4.83,1.61,37.87,3.22,0,4.03,0.81,5.64,0.81,10.47,3.22,24.17,130.52,8.86,5.64,25.78,229.62,46.73,16.92,3.22,0,0,441.51,0.81,0.81,0,4.03,0.81,113.6,0,3.22,24.98,0,0.81
 48-58,0.57,0,0,0,14.92,0,20.08,0.57,3.44,3.44,41.31,1.15,3.44,3.44,0,2.87,0,9.18,0,25.25,59.1,7.46,1.72,18.36,85.5,9.75,5.16,2.3,0,0,290.92,0,0,1.15,1.72,0,32.13,0,2.3,13.77,0,4.02
 60-70,0,0,1.96,0,38.28,0,44.17,2.94,8.83,3.93,96.19,2.94,1.96,2.94,2.94,12.76,1.96,24.54,2.94,12.76,104.04,9.82,1.96,19.63,143.3,7.85,9.82,5.89,0,0,395.55,0,0,2.94,5.89,0,27.48,0,3.93,15.7,0,7.85
 72-82,0,0,3.93,0,36.32,0,20.61,0,3.93,1.96,51.05,3.93,0,5.89,1.96,6.87,0,17.67,0,6.87,75.59,7.85,3.93,9.82,66.75,1.96,3.93,4.91,0,0,198.3,0,0,0.98,0,0,8.83,3.93,3.93,21.6,0,2.94
 84-94,0,0,1.06,0,92.4,0,29.74,1.06,8.5,1.06,41.42,9.56,2.12,3.19,5.31,15.93,0,19.12,0,26.55,39.3,7.43,2.12,5.31,24.43,10.62,5.31,1.06,0,0,706.25,0,0,0,1.06,0,8.5,12.74,3.19,20.18,4.25,1.06
 96-106,0,0,1.09,0,79.78,0,29.51,0,9.84,2.19,52.46,19.67,1.09,2.19,3.28,16.39,2.19,27.32,2.19,24.04,42.62,9.84,4.37,2.19,36.06,9.84,17.49,6.56,0,0,516.92,0,0,0,0,0,3.28,14.21,2.19,12.02,2.19,4.37
108-118,0,0,0.77,0,117.19,1.53,34.47,1.53,23.74,2.3,52.09,24.51,0,3.06,3.06,38.3,2.3,29.11,3.06,28.34,45.19,22.21,2.3,6.89,45.96,18.38,12.26,7.66,0,0.77,633.45,0,0,3.83,0,0,6.13,22.21,0.77,19.92,4.6,6.89
120,1.96,0,1.96,0,56.83,1.96,19.6,0,21.56,0,29.4,17.64,0,1.96,3.92,5.88,1.96,23.52,3.92,9.8,29.4,19.6,0,5.88,39.2,9.8,5.88,7.84,0,0,395.88,0,0,1.96,0,0,1.96,5.88,1.96,19.6,3.92,0
