stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,197.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,570.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,7.89,0,7.89,0,0,0,28.92,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,212.93,7.89,0,0,99.89,0,5.26,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.15,0,0,0,15.73,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,210.85,12.59,0,0,72.38,0,9.44,0,6.29,0,0,0,0,0,0,0,0
 14-21,0,0,1,11,137,5,0,21,0,2,0,3,2,0,2,0,0,0,0,1,0,26,2,0,19,365,18,1,3,8,0,96,18,5,0,24,108,0,0,1,0,0
 24-34,0,0,0,3.28,73.88,0,0,50.89,0,12.31,4.1,6.57,0.82,0.82,2.46,0,0.82,0,0.82,1.64,0.82,37.76,0.82,0.82,18.06,906.23,12.31,1.64,5.75,0,0,239.69,0,1.64,1.64,7.39,174.02,0,0,5.75,0,0
 36-46,0,0,0,0,33.84,0,0,71.7,0.81,8.86,4.03,20.95,2.42,0,1.61,0,1.61,1.61,0.81,0,0.81,42.7,0.81,1.61,9.67,836.28,8.86,2.42,0.81,0,0,181.28,0.81,0.81,0,0.81,197.39,0,0,3.22,0,0.81
 48-58,0,0,0,0.57,22.95,0.57,0,90.09,1.72,9.18,2.87,44.18,2.87,1.15,1.15,1.15,0.57,1.72,2.3,1.15,1.15,65.41,1.15,4.02,11.48,429.21,8.03,1.15,1.15,0,0,127.96,0,0.57,2.87,0,122.22,0,0,2.3,0,3.44
 60-70,0,0,0,0,29.45,0,0,119.75,2.94,13.74,4.91,26.5,2.94,0,0,1.96,0.98,7.85,1.96,0.98,0.98,96.19,0.98,3.93,13.74,264.03,7.85,0,2.94,0,0.98,99.13,0,3.93,0,0,70.67,0,2.94,5.89,0.98,2.94
 72-82,0,0,0.98,0,33.38,0.98,0,101.11,3.93,8.83,6.87,49.08,3.93,1.96,1.96,2.94,3.93,12.76,1.96,0.98,0,112.89,1.96,11.78,8.83,236.58,1.96,5.89,7.85,0,0,97.18,0,0.98,0,0,36.32,0,1.96,4.91,3.93,1.96
 84-94,0,0,1.06,1.06,62.66,1.06,1.06,70.09,5.31,13.81,5.31,38.23,12.74,2.12,0,3.19,2.12,10.62,1.06,0,2.12,73.28,2.12,6.37,8.5,116.82,2.12,0,3.19,0,0,238.96,0,4.25,0,0,19.12,3.19,1.06,6.37,6.37,2.12
 96-106,0,0,2.19,1.09,75.41,2.19,0,64.48,4.37,22.95,1.09,34.97,15.3,0,2.19,0,6.56,9.84,4.37,0,1.09,62.29,1.09,3.28,4.37,116.93,6.56,3.28,6.56,0,2.19,149.72,0,0,0,0,6.56,1.09,4.37,2.19,8.74,3.28
108-118,0,0,0,0,78.13,0.77,2.3,59.75,5.36,29.11,2.3,32.17,9.19,0,0.77,3.83,3.06,25.28,2.3,0.77,2.3,43.66,5.36,3.83,5.36,122.55,3.06,5.36,4.6,0,0,135.58,0,3.06,1.53,0,3.06,9.19,0,2.3,3.83,3.06
120,0,0,0,0,68.59,3.92,0,45.08,7.84,25.48,0,39.2,1.96,0,0,1.96,3.92,7.84,1.96,0,1.96,41.16,1.96,1.96,5.88,119.55,7.84,0,11.76,0,0,86.23,0,0,0,0,11.76,0,0,1.96,1.96,0
