stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,131.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,110.33,0,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,3.15,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,116.44,0,0,0,50.35,0,0,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,8,16,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,45,0,0,300,331,1,60,2,3,0,0,78,1,0,304,209,0,0,0,0,0
 24-34,0,0,1.64,0,7.39,0.82,0,9.85,0,1.64,0.82,3.28,0,0,0,0.82,0.82,0,0,1.64,0.82,96.04,0,0,203.57,1205.02,0,121.49,1.64,0,0,2.46,3.28,0.82,2.46,62.39,256.11,0,0,3.28,0,0.82
 36-46,0.81,0,0,0,4.03,0,0,41.89,0,0.81,0,3.22,0,0,0,0,0,0,0,0,0,92.65,0,0,69.29,2823.07,1.61,98.29,0.81,0,0,4.83,0,0,0.81,0,405.25,0,0,2.42,0,0
 48-58,0,0,0,0,12.05,0,0,131.98,1.15,2.3,1.15,33.28,0.57,0,2.3,0.57,0.57,0,2.3,1.15,0.57,73.45,0,2.3,46.48,3187.49,0.57,75.17,2.3,0,0,4.59,0,0,1.15,0,473.39,0,0,2.3,0,5.74
 60-70,0,0,0,0,7.85,0,0,65.76,0,0,0.98,13.74,0,0,0,0,0,0,0.98,0.98,0.98,67.73,0,0,45.15,2530.36,0,53.98,1.96,0,0,3.93,0,0,0.98,0,295.44,0.98,0,2.94,0,0.98
 72-82,0,0,0,0,15.71,6.87,0,169.83,1.96,0,0,39.27,1.96,0,1.96,1.96,1.96,0.98,0,0.98,0,102.09,0,2.94,81.48,1963.32,0,100.13,0.98,0,0.98,3.93,0,0,0.98,0,139.4,0.98,0,1.96,3.93,7.85
 84-94,0,0,0,1.06,21.24,4.25,0,177.36,2.12,1.06,3.19,32.92,0,1.06,2.12,2.12,2.12,1.06,0,1.06,0,62.66,1.06,3.19,78.59,1088.59,2.12,110.45,1.06,0,0,4.25,0,2.12,0,0,105.14,1.06,1.06,3.19,2.12,2.12
 96-106,0,0,1.09,0,27.32,2.19,0,109.28,2.19,0,1.09,29.51,4.37,0,0,3.28,0,2.19,1.09,1.09,1.09,52.46,1.09,3.28,68.85,811.99,0,170.48,2.19,0,2.19,4.37,0,2.19,0,0,22.95,0,1.09,2.19,2.19,0
108-118,0,0,0,0,13.02,1.53,1.53,53.62,1.53,0.77,0,12.26,1.53,0,0,1.53,0,0,0,2.3,0,45.96,0,0,71.23,974.3,0,124.09,0.77,0,0,0.77,0,0,0.77,0,24.51,1.53,0,0,0,1.53
120,0,0,0,0,19.6,3.92,0,99.95,0,3.92,3.92,25.48,0,0,0,3.92,0,1.96,0,1.96,0,45.08,0,1.96,70.55,1038.69,0,84.27,0,0,0,0,0,1.96,0,0,15.68,0,1.96,0,1.96,0
