stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,52.71,421.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0,0
  5-6,12.26,288.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,18.39,0,6.13,0,0,0,0,0,0,0,0,0,0,0
  7-9,5.26,10.51,0,23.66,0,0,26.29,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,226.07,10.51,0,0,89.38,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,3.15,9.44,0,3.15,0,0,25.18,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,169.94,9.44,0,0,62.94,0,0,3.15,0,0,0,3.15,0,0,0,0,0,0
 14-21,0,0,0,1,11,4,2,0,0,0,2,0,0,0,0,1,0,0,0,2,9,0,0,13,153,1,0,0,2,0,0,0,19,0,1,15,34,0,0,0,0,0
 24-34,0,0,0.82,0,6.57,0.82,32.83,0,0.82,0,8.21,2.46,0,0,0.82,0,0,0,0,0,28.73,0,0,12.31,201.93,0.82,1.64,1.64,0,0,7.39,0,0,0.82,0,3.28,46.79,0,0,1.64,0,0
 36-46,0,0,0,0,2.42,0,64.45,0,0,0,6.45,0.81,0,0,0,0,0.81,0,0.81,0,30.62,0,1.61,12.89,136.16,0,0.81,0,0,0,0.81,0,0,0,0,0,30.62,0,0,4.03,0,0
 48-58,0,0,0,0,0.57,0,70.58,0,0,0.57,6.31,0.57,0.57,0,1.15,0,0,0,0,0,22.95,0,0,7.46,120.5,0,0.57,1.72,0,0,0,0,0,0,0,0,14.92,0,0,0,0,1.15
 60-70,0,0,1.96,0,3.93,0,77.54,0,0.98,1.96,14.72,0,0,0,0,0,0.98,0.98,0,0.98,29.45,0,0.98,1.96,140.36,0,0,1.96,0,0,3.93,0,0,0,0,0,15.7,0,0,0,0,0.98
 72-82,0,0,0,0,6.87,0.98,54.97,0,0,0.98,14.72,0.98,0,0,1.96,0,0,0,0,0,40.25,0.98,0,4.91,117.8,0,0,0.98,0,0,0.98,0,0,0,0,0,9.82,0.98,0,2.94,0,0.98
 84-94,0,0,1.06,0,3.19,2.12,19.12,0,0,2.12,7.43,2.12,0,0,1.06,1.06,0,1.06,0,0,28.68,1.06,0,3.19,66.91,0,2.12,1.06,0,0,3.19,0,0,0,0,0,4.25,0,0,1.06,0,0
 96-106,0,0,0,0,3.28,1.09,30.6,0,0,3.28,6.56,1.09,0,0,1.09,0,0,0,1.09,0,26.23,0,1.09,3.28,49.18,1.09,1.09,2.19,0,0,2.19,0,0,1.09,1.09,0,2.19,0,1.09,3.28,1.09,1.09
108-118,0,0,0,0,4.6,1.53,32.17,0.77,0.77,0.77,9.96,0,0,0.77,2.3,0,2.3,0,0.77,0,26.04,1.53,2.3,2.3,68.94,0.77,0.77,5.36,0,0.77,3.83,0,0,0,0,0,3.06,0,0,1.53,0,0.77
120,0,0,1.96,0,9.8,0,31.36,0,0,1.96,13.72,0,0,0,3.92,0,1.96,1.96,0,0,23.52,0,0,3.92,47.03,0,0,1.96,0,0,13.72,0,0,1.96,0,0,1.96,0,0,3.92,0,1.96
