stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,579.83,7656.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,729.43,10230.36,0,18.39,0,0,0,0,0,0,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,306.48,42.91,0,0,128.72,0,85.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,270.76,202.41,0,370.65,0,5.26,0,707.12,0,0,0,0,0,210.3,0,0,0,0,0,0,0,0,0,0,0,6592.81,299.67,0,0,2599.8,0,34.17,23.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,157.35,0,365.05,0,15.73,0,623.1,0,0,0,0,0,91.26,0,0,0,0,0,0,0,0,0,0,0,5085.5,226.58,0,0,2023.5,0,15.73,18.88,3.15,258.05,0,12.59,15.73,0,0,0,0,0
 14-21,0,2,4,35,381,84,0,155,0,2,0,34,16,2,11,0,18,0,1,2,6,168,4,0,127,1862,42,16,48,77,0,16,5,204,24,3,238,627,0,0,7,0,2
 24-34,0,0,3.28,18.06,151.04,2.46,0,400.58,0,14.78,5.75,47.61,6.57,1.64,8.21,1.64,32.83,3.28,9.85,6.57,21.34,316.03,4.93,0,131.34,3520.65,13.13,75.52,45.15,0,0.82,50.07,0,0.82,10.67,4.1,44.33,808.54,0,0,55.82,0,8.21
 36-46,0,0,0.81,2.42,66.87,4.83,0,1053.82,3.22,8.86,13.7,124.88,1.61,0,9.67,3.22,12.09,5.64,8.86,4.83,17.72,392.36,1.61,4.83,104.74,5371.4,8.06,78.15,20.95,0,0.81,35.45,0,0,8.06,4.03,0.81,1102.16,0,0,33.03,0,7.25
 48-58,0.57,0,1.72,1.15,64.84,1.15,0,1828.72,1.72,9.75,17.21,247.88,4.59,1.72,5.74,2.3,2.3,9.75,9.75,2.87,13.77,465.93,1.72,20.66,78.61,4468.79,5.16,56.81,20.66,0,2.87,22.38,0,0,2.3,2.87,0,850.38,0,2.3,21.23,1.15,12.05
 60-70,0,0,0.98,0,57.91,0.98,0,3094.74,4.91,20.61,15.7,232.62,11.78,0.98,5.89,3.93,5.89,7.85,10.8,1.96,6.87,495.67,4.91,15.7,59.87,4596.47,4.91,40.24,19.63,0,3.93,37.3,0,0,3.93,2.94,0,569.28,3.93,11.78,18.65,5.89,7.85
 72-82,0,0,9.82,1.96,72.64,12.76,0,1961.36,2.94,8.83,28.47,223.82,15.71,0.98,15.71,14.72,9.82,8.83,12.76,2.94,11.78,532.06,6.87,20.61,43.19,2712.33,5.89,55.95,27.49,0.98,6.87,26.5,0,0,1.96,1.96,0,223.82,16.69,14.72,29.45,9.82,14.72
 84-94,0,0,10.62,1.06,106.2,9.56,1.06,1349.85,3.19,23.36,9.56,198.6,15.93,3.19,3.19,12.74,24.43,15.93,7.43,3.19,15.93,354.72,4.25,19.12,32.92,1405.08,6.37,56.29,33.99,0,3.19,80.71,1.06,0,6.37,2.12,0,158.24,30.8,14.87,27.61,6.37,9.56
 96-106,0,0,5.46,0,112.56,7.65,0,899.41,3.28,27.32,13.11,169.39,22.95,0,5.46,27.32,16.39,12.02,14.21,9.84,7.65,278.68,7.65,9.84,24.04,1079.73,12.02,65.57,27.32,0,2.19,63.39,0,0,8.74,0,0,53.55,17.49,10.93,36.06,12.02,3.28
108-118,0,0,2.3,0.77,127.15,6.13,3.06,685.54,4.6,31.4,9.19,129.45,11.49,0,4.6,13.79,35.23,26.04,12.26,3.83,21.45,266.56,6.13,6.13,29.11,1234.73,9.19,52.09,27.57,0,4.6,60.51,0,0,4.6,0.77,0,38.3,32.94,7.66,18.38,6.89,14.55
120,0,0,7.84,0,162.66,3.92,3.92,599.69,3.92,17.64,11.76,115.63,19.6,0,3.92,9.8,17.64,19.6,5.88,3.92,7.84,225.38,3.92,11.76,29.4,1303.26,9.8,35.28,33.32,0,1.96,76.43,0,0,5.88,1.96,0,54.87,19.6,7.84,23.52,7.84,0
