stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,26.36,711.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,18.39,202.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,6.13,0,12.26,0,0,0,0,0,0,0,0,0,0
  7-9,13.14,5.26,0,7.89,0,0,0,28.92,0,0,0,0,0,18.4,0,0,0,0,0,0,0,0,0,0,0,220.81,5.26,0,0,120.92,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.03,0,22.03,0,0,0,75.53,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,478.34,15.73,0,0,254.9,0,0,0,22.03,0,3.15,3.15,0,0,0,0,0
 14-21,0,0,1,10,64,13,0,84,0,0,0,52,3,0,4,0,0,0,0,0,1,31,0,0,45,803,3,4,11,11,0,0,33,3,10,124,424,0,0,18,0,1
 24-34,0,0,0,6.57,41.86,0,0,195.36,0,1.64,0.82,59.92,1.64,0,5.75,0,0,5.75,4.1,1.64,5.75,83.73,1.64,0,29.55,2217.13,4.93,15.6,18.06,0.82,0.82,4.1,0,4.93,2.46,15.6,575.42,0,0,74.7,0,2.46
 36-46,0,0,0,1.61,9.67,0.81,0,637.28,0,0.81,4.83,198.19,1.61,0,8.06,0.81,0,11.28,1.61,0.81,6.45,81.37,0,0.81,30.62,2609.56,0.81,13.7,9.67,0,0,2.42,0,2.42,1.61,0.81,688.04,0,0,48.34,0,0.81
 48-58,0.57,0,0.57,0,14.35,1.15,0,853.25,2.3,1.15,6.31,286.33,0.57,0,9.75,0,0.57,18.94,2.3,1.15,10.33,115.33,0,2.87,28.12,2179.31,0,9.75,4.02,0,0,6.31,0,4.02,1.15,0,571.51,0,1.72,47.63,0,2.87
 60-70,0,0,0.98,0,8.83,0,0,797,0,0.98,6.87,292.49,2.94,0,3.93,0,0,50.06,0.98,0.98,4.91,116.8,0.98,7.85,9.82,1788.33,0,2.94,0.98,0,2.94,2.94,0,1.96,0,0,324.88,0,6.87,37.3,0,2.94
 72-82,0,0,1.96,0.98,15.71,3.93,0.98,562.49,2.94,0.98,8.83,320.02,4.91,0,5.89,4.91,0,47.12,4.91,0,1.96,180.63,0,7.85,15.71,1196.65,0,9.82,5.89,0,2.94,2.94,0,1.96,0,0,136.45,2.94,8.83,84.42,15.71,0.98
 84-94,0,0,2.12,0,11.68,5.31,2.12,372.78,5.31,2.12,7.43,223.03,8.5,0,3.19,0,1.06,44.61,0,1.06,7.43,97.71,1.06,12.74,11.68,609.61,0,3.19,2.12,0,3.19,7.43,0,5.31,0,0,105.14,1.06,9.56,67.97,10.62,1.06
 96-106,0,0,1.09,0,10.93,5.46,0,264.47,0,3.28,7.65,206.55,1.09,0,8.74,6.56,1.09,33.88,2.19,3.28,3.28,97.26,1.09,8.74,14.21,441.51,1.09,1.09,3.28,0,2.19,5.46,0,1.09,0,0,56.83,2.19,5.46,73.22,17.49,1.09
108-118,0,0,0.77,0,15.32,2.3,0.77,231.32,0.77,0.77,0.77,160.09,3.06,0,2.3,4.6,2.3,59.75,3.06,3.06,6.13,77.36,0,9.19,8.43,439.66,0,7.66,3.06,0,6.89,2.3,0,3.06,0.77,0,25.28,3.83,3.83,58.98,4.6,2.3
120,0,0,0,0,15.68,0,0,180.3,1.96,0,0,137.18,5.88,0,0,7.84,1.96,29.4,0,1.96,1.96,54.87,0,9.8,11.76,395.88,3.92,3.92,3.92,1.96,7.84,3.92,0,3.92,0,0,29.4,0,9.8,45.08,5.88,0
