stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,13.18,289.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,42.91,711.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.77,18.4,0,21.03,0,0,28.92,0,0,0,0,0,13.14,0,0,0,0,0,0,0,0,0,0,0,449.51,5.26,0,0,128.81,0,0,2.63,0,0,0,0,0,0,0,0,0,0
 10-12,0,15.73,0,9.44,0,3.15,34.62,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,245.46,22.03,0,0,154.2,0,0,0,0,18.88,0,0,0,0,0,0,0,0
 14-21,0,1,0,4,25,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,72,2,1,0,1,0,5,1,19,0,0,15,24,0,0,0,0,1
 24-34,0,0,1.64,0.82,14.78,0.82,17.24,0,0,0.82,7.39,0,0,0.82,0.82,1.64,0,0.82,0.82,0,12.31,0,0,11.49,196.18,0.82,4.1,3.28,0,0,32.83,0,0,0,0,5.75,55.82,0,0,4.1,0,0.82
 36-46,0,0,0,0,4.03,0.81,41.09,0,0,0,4.03,0,0,2.42,0,0,0.81,1.61,0,0,13.7,0.81,0.81,3.22,80.57,1.61,2.42,1.61,0,0,16.11,0,0,0,0,0,15.31,0,0,2.42,0,0
 48-58,0,0,0,0,7.46,1.15,95.83,0,2.3,3.44,14.35,1.15,0,1.72,0,0,0,0,1.15,2.3,33.28,1.72,1.15,7.46,135.42,0,2.3,2.3,0,0,10.9,0,0,0.57,0,0,29.84,0,0.57,6.31,0,1.15
 60-70,0,0,0,0,14.72,0,75.58,0.98,0.98,2.94,13.74,0.98,0,0.98,0,0.98,0.98,0,0,0.98,27.48,0,0,2.94,109.93,0.98,3.93,0.98,0,0,11.78,0,0,0,0,0,16.69,0.98,0,2.94,0,0.98
 72-82,0,0,1.96,0,7.85,2.94,51.05,0,1.96,2.94,20.61,0.98,0,0.98,1.96,1.96,0,2.94,0,0.98,57.92,0,4.91,0,82.46,0,0.98,0.98,0,0,17.67,0,0,1.96,0.98,0,7.85,0,2.94,6.87,1.96,0
 84-94,0,0,1.06,0,7.43,2.12,35.05,0,2.12,0,18.05,0,0,0,3.19,3.19,1.06,0,0,0,30.8,1.06,3.19,3.19,41.42,1.06,3.19,0,0,0,18.05,0,0,1.06,0,0,6.37,0,1.06,5.31,0,0
 96-106,0,0,0,0,13.11,3.28,22.95,0,6.56,0,9.84,1.09,0,0,6.56,0,0,0,0,0,21.86,1.09,0,2.19,48.09,0,1.09,4.37,0,0,22.95,0,0,1.09,0,0,3.28,0,3.28,4.37,3.28,2.19
108-118,0,0,0.77,0.77,16.09,2.3,19.92,0,3.06,0.77,9.19,0.77,0,0,3.06,0,0.77,0,0.77,0,21.45,0,0.77,0.77,46.72,0,6.13,2.3,0,0,14.55,0,0,1.53,0,0,1.53,0,0.77,2.3,0,2.3
120,0,0,0,1.96,33.32,9.8,41.16,1.96,7.84,0,25.48,5.88,0,0,7.84,1.96,1.96,0,0,1.96,47.03,0,1.96,3.92,115.63,1.96,5.88,7.84,0,1.96,45.08,0,0,0,1.96,0,7.84,1.96,1.96,5.88,3.92,0
