stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,79.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.18,0,0,0,0,0,0,0,0,0,0
  5-6,6.13,42.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.26,0,7.89,0,2.63,0,21.03,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,120.92,0,0,0,31.54,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.88,0,0,0,31.47,0,0,0,0,0,9.44,0,0,0,0,0,0,0,0,0,0,0,119.58,15.73,0,0,34.62,0,0,0,3.15,0,0,0,0,0,0,0,0
 14-21,0,0,2,2,15,3,0,11,0,0,0,2,0,0,1,0,0,0,0,1,0,12,0,0,11,119,2,0,2,1,0,0,11,1,1,23,42,0,0,0,0,0
 24-34,0,0,0.82,0.82,10.67,0.82,0,21.34,0,0.82,0,4.1,0,0,1.64,0,0.82,0.82,0,2.46,16.42,24.63,1.64,0.82,9.03,214.24,6.57,0.82,5.75,0,0,4.1,0,2.46,0.82,2.46,62.39,0,0,5.75,0,0.82
 36-46,0,0,0,0,3.22,0,0,35.45,0.81,0.81,0.81,10.47,0,0,1.61,0,0,0.81,2.42,0,44.31,32.23,0,0,7.25,176.44,1.61,1.61,0.81,0,0,4.03,0,1.61,0.81,0,37.06,0,0,5.64,0,0
 48-58,0,0,0,0,6.31,0,0,71.15,0.57,1.15,1.72,29.84,0.57,0,1.15,1.15,0,0.57,0.57,0.57,44.76,48.2,0,2.3,10.33,127.96,1.15,1.15,2.87,0,0,2.3,0,0.57,0.57,0.57,38.44,0,0,4.02,0,0.57
 60-70,0,0,0,0,10.8,0,0,80.48,2.94,2.94,2.94,54.97,2.94,0,1.96,1.96,0.98,1.96,0,0,19.63,55.95,0,2.94,7.85,157.04,1.96,2.94,2.94,0,0,1.96,0,0.98,0,0,21.59,0,1.96,5.89,0.98,1.96
 72-82,0,0,0,0,5.89,2.94,0.98,50.06,1.96,1.96,2.94,64.79,6.87,0,1.96,0,0,4.91,1.96,2.94,38.28,85.4,0,4.91,11.78,80.5,0.98,1.96,0.98,0,0.98,3.93,0,0.98,0,0,7.85,0,1.96,3.93,3.93,0
 84-94,0,0,1.06,1.06,8.5,5.31,0,54.16,0,2.12,2.12,38.23,11.68,0,0,2.12,3.19,8.5,0,1.06,46.73,57.35,1.06,3.19,8.5,60.54,1.06,0,4.25,0,0,12.74,0,5.31,0,0,6.37,1.06,2.12,4.25,3.19,0
 96-106,0,0,2.19,0,15.3,1.09,0,31.69,0,2.19,1.09,27.32,5.46,0,3.28,1.09,1.09,4.37,2.19,2.19,43.71,49.18,1.09,4.37,4.37,44.81,2.19,1.09,5.46,0,0,16.39,0,2.19,0,0,5.46,2.19,0,9.84,2.19,0
108-118,0,0,1.53,0,12.26,2.3,3.83,33.7,0,2.3,1.53,29.87,0.77,0,0.77,0.77,2.3,8.43,0.77,3.06,55.92,23.74,0,1.53,6.89,64.34,0.77,3.06,3.06,0,0,10.72,0,1.53,0,0,0.77,0.77,0,3.83,2.3,0
120,0,0,0,0,21.56,3.92,1.96,15.68,0,0,1.96,27.44,9.8,0,0,1.96,3.92,5.88,1.96,1.96,17.64,25.48,0,3.92,1.96,47.03,1.96,1.96,3.92,0,0,7.84,0,5.88,0,0,1.96,0,0,1.96,3.92,1.96
